route_id,VDS_id,longitude,latitude,movers_2023,movers_2024,avg_speed_2023,avg_speed_2024,movers_diff,avg_speed_diff,location
0,VDS0022,127.354784,36.359818,3492.0,3069,47.56923076923077,53.78542510121458,-423.0,6.216194331983807,봉명동 15-2(유성방향)
1,VDS0103,127.345698,36.348726,831.0,820,52.33076923076923,45.33922261484099,-11.0,-6.991546615928236,봉명동 1062
2,VDS0107,127.349163,36.3357,1119.0,1197,57.85384615384616,49.46590909090909,78.0,-8.38793706293707,원신흥동 523(가수원동방향 150M 교통표지판부근)
3,VDS0108,127.349503,36.33567,770.0,1656,55.16153846153846,57.8768898488121,886.0,2.7153513872736355,원신흥동 514(VDS0107건너편)
4,VDS0109,127.343543,36.332378,1152.0,0,53.74615384615385,0.0,-1152.0,-53.74615384615385,원신흥동528-5
5,VDS0112,127.347811,36.32365,754.0,1692,49.19230769230769,47.78927203065134,938.0,-1.4030356616563537,"도안동 1525(도안동 307-2, 1505동 도로변)"
6,VDS0113,127.348111,36.323514,497.0,728,40.3,46.62176165803109,231.0,6.321761658031093,"도안동 1528(도안동 306-2, VDS0112 건너편)"
7,VDS0123,127.352836,36.332246,2061.0,1800,48.27692307692307,49.704,-261.0,1.4270769230769318,원신흥동49-4
