route_id,VDS_id,longitude,latitude,movers_2023,movers_2024,avg_speed_2023,avg_speed_2024,movers_diff,avg_speed_diff,location
0,VDS0022,127.354784,36.359818,3970.0,3680,58.423076923076934,59.026119402985074,-290.0,0.6030424799081402,봉명동 15-2(유성방향)
1,VDS0103,127.345698,36.348726,1192.0,1017,55.00769230769231,58.901754385964914,-175.0,3.8940620782726043,봉명동 1062
2,VDS0107,127.349163,36.3357,637.0,570,43.94615384615385,47.45263157894737,-67.0,3.5064777327935204,원신흥동 523(가수원동방향 150M 교통표지판부근)
3,VDS0108,127.349503,36.33567,3395.0,2684,51.56923076923077,55.166023166023166,-711.0,3.596792396792395,원신흥동 514(VDS0107건너편)
4,VDS0109,127.343543,36.332378,1643.0,1315,47.33846153846154,53.034666666666666,-328.0,5.696205128205129,원신흥동528-5
5,VDS0112,127.347811,36.32365,1643.0,1328,55.130769230769225,54.67049808429119,-315.0,-0.4602711464780356,"도안동 1525(도안동 307-2, 1505동 도로변)"
6,VDS0113,127.348111,36.323514,292.0,1155,46.9076923076923,48.51091703056768,863.0,1.6032247228753818,"도안동 1528(도안동 306-2, VDS0112 건너편)"
7,VDS0123,127.352836,36.332246,2208.0,1902,63.55384615384616,61.87193460490463,-306.0,-1.6819115489415282,원신흥동49-4
