route_id,origin_RSE_id,destin_RSE_id,lon_origin,lat_origin,lon_destin,lat_destin,movers_2023,movers_2024,avg_speed_2023,avg_speed_2024,avg_time_2023,avg_time_2024,movers_diff,avg_speed_diff,avg_time_diff,direction
0,RSE1515,RSE1517,127.348349,36.325866,127.348261,36.321167,1013,1768,23.71122381352183,8.156493337356617,79.95656465942744,232.4366515837104,755,-15.554730476165213,152.48008692428294,옥녀봉삼거리->도안동로입구
1,RSE1517,RSE1515,127.348261,36.321167,127.348349,36.325866,2334,4387,28.926556104445996,16.148412979054665,65.5681233933162,117.45178937770686,2053,-12.778143125391331,51.88366598439066,도안동로입구->옥녀봉삼거리
2,RSE7359,RSE1515,127.347823,36.33207886,127.348349,36.325866,1256,2319,20.64037697127048,10.09188903558752,126.31687898089172,258.34885726606296,1063,-10.54848793568296,132.03197828517125,옥녀봉네거리->옥녀봉삼거리
3,RSE1515,RSE7359,127.348349,36.325866,127.347823,36.33207886,3177,5800,35.83989849214854,35.99579248433785,72.89518413597733,72.57948275862068,2623,0.15589399218930566,-0.31570137735664616,옥녀봉삼거리->옥녀봉네거리
4,RSE7359,RSE1607,127.347823,36.33207886,127.36794,36.334544,1035,1828,33.888384390043115,15.692365625538867,196.90144927536232,425.21772428884026,793,-18.196018764504245,228.31627501347793,옥녀봉네거리->도솔네거리
5,RSE1607,RSE7196,127.36794,36.334544,127.3720303,36.33399461,2062,1763,7.1629816110689335,2.2147223051124945,161.26915615906887,521.585933068633,-299,-4.948259305956439,360.31677690956417,도솔네거리->안골네거리
6,RSE1513,RSE7359,127.3385757,36.33198127,127.347823,36.33207886,420,449,19.60377385544069,1.7919792901620917,166.0547619047619,1816.594654788419,29,-17.811794565278596,1650.539892883657,위더스타워네거리->옥녀봉네거리
7,RSE1512,RSE1513,127.333091,36.332421,127.3385757,36.33198127,370,336,16.193269442262338,0.4919531797771105,103.2162162162162,3397.494047619048,-34,-15.701316262485227,3294.277831402832,도로교통공단대전충남지부앞->위더스타워네거리
8,RSE7359,RSE1511,127.347823,36.33207886,127.348894,36.33949898,2178,4807,19.0977102862608,12.097139289980296,159.6046831955923,251.96733929685877,2629,-7.000570996280503,92.36265610126648,옥녀봉네거리->원신흥로입구
9,RSE1511,RSE7359,127.348894,36.33949898,127.347823,36.33207886,641,1150,39.52922726453774,4.633201854995368,77.93291731669267,664.9026086956521,509,-34.89602540954237,586.9696913789595,원신흥로입구->옥녀봉네거리
10,RSE1511,RSE1508,127.348894,36.33949898,127.347094,36.341812,1974,2153,14.323916553604242,13.16229857739396,75.42350557244174,82.07988852763586,179,-1.161617976210282,6.656382955194118,원신흥로입구->원신흥북로종점
11,RSE1508,RSE1511,127.347094,36.341812,127.348894,36.33949898,715,575,23.08041113978764,3.4241006477329323,46.60419580419581,314.1391304347826,-140,-19.656310492054708,267.5349346305868,원신흥북로종점->원신흥로입구
12,RSE1505,RSE1508,127.3478138,36.34869141,127.347094,36.341812,792,953,29.055584747902405,21.224205448769798,90.00252525252525,123.21196222455404,161,-7.831379299132607,33.2094369720288,도안호반베르디움201동삼거리->원신흥북로종점
13,RSE1508,RSE1505,127.347094,36.341812,127.3478138,36.34869141,2081,2114,16.867714238067112,9.795984738889247,155.60211436809226,267.9314096499527,33,-7.071729499177865,112.32929528186042,원신흥북로종점->도안호반베르디움201동삼거리
14,RSE1504,RSE1505,127.3405407,36.34835572,127.3478138,36.34869141,351,258,16.326024908958367,0.3739025896294535,156.46723646723646,6831.961240310077,-93,-15.952122319328913,6675.494003842841,진터지하차도->도안호반베르디움201동삼거리
15,RSE1505,RSE8103,127.3478138,36.34869141,127.3482089,36.3520523,1740,2404,10.122583628148003,10.621374495394136,131.25977011494254,125.09567387687188,664,0.4987908672461323,-6.164096238070655,도안호반베르디움201동삼거리->용반네거리
16,RSE8103,RSE1505,127.3482089,36.3520523,127.3478138,36.34869141,654,883,0.0209303533040828,0.002171441088801,64.565749235474,622.3442808607022,229,-0.0187589122152818,557.7785316252282,용반네거리->도안호반베르디움201동삼거리
17,RSE8102,RSE1501,127.3417161,36.35324983,127.3450559,36.35287005,1240,2225,0.0214943123309669,0.0028184547932318,50.59032258064517,385.81573033707866,985,-0.0186758575377351,335.22540775643347,유성네거리->계룡로132번길
18,RSE1501,RSE8103,127.3450559,36.35287005,127.3482089,36.3520523,1629,2386,17.752373298987198,2.534568249642852,58.14794352363413,407.27409891031016,757,-15.217805049344346,349.12615538667603,계룡로132번길->용반네거리
19,RSE8103,RSE7157,127.3482089,36.3520523,127.3514407,36.35071847,1362,2351,12.974812143780186,7.049878755621336,77.29221732745962,142.25095703955765,989,-5.92493338815885,64.95873971209802,용반네거리->만년교네거리
20,RSE7157,RSE7104,127.3514407,36.35071847,127.3570383,36.3560317,863,1769,25.26222634342109,3.744831261150696,108.59327925840093,732.5585076314302,906,-21.517395082270394,623.9652283730293,만년교네거리->월평초교삼거리
21,RSE7104,RSE7105,127.3570383,36.3560317,127.3598975,36.35871541,1286,2317,28.06558155129377,14.829000035972973,57.05365474339036,107.98057833405264,1031,-13.236581515320799,50.92692359066228,월평초교삼거리->갑천대교네거리
22,RSE7105,RSE7056,127.3598975,36.35871541,127.3688543,36.36497985,2196,2504,30.244985993000324,14.704524435072654,124.1247723132969,255.30591054313095,308,-15.540461557927669,131.18113822983406,갑천대교네거리->갑천네거리
