reg_ymdhms,vds_id,tr_vol,trvl_spd,trvl_tm
20230316103000,VDS0022,243.0,57.2,26.0
20230316103500,VDS0022,244.0,58.7,25.0
20230316104000,VDS0022,259.0,53.7,27.0
20230316104500,VDS0022,260.0,52.6,28.0
20230316105000,VDS0022,224.0,59.5,25.0
20230316105500,VDS0022,237.0,59.3,25.0
20230316110000,VDS0022,225.0,53.3,27.0
20230316110500,VDS0022,236.0,55.6,26.0
20230316111000,VDS0022,250.0,60.5,24.0
20230316111500,VDS0022,255.0,58.0,25.0
20230316112000,VDS0022,254.0,56.8,26.0
20230316112500,VDS0022,242.0,57.9,25.0
20230316113000,VDS0022,258.0,55.7,26.0
20230316113500,VDS0022,269.0,51.7,28.0
20230316114000,VDS0022,223.0,53.6,27.0
20230316114500,VDS0022,254.0,54.8,27.0
20230316115000,VDS0022,245.0,57.4,26.0
20230316115500,VDS0022,222.0,54.8,27.0
20230316120000,VDS0022,218.0,52.9,28.0
20230316120500,VDS0022,249.0,57.2,26.0
20230316121000,VDS0022,226.0,52.2,28.0
20230316121500,VDS0022,196.0,55.4,26.0
20230316122000,VDS0022,179.0,48.9,30.0
20230316122500,VDS0022,184.0,55.6,26.0
20230316123000,VDS0022,217.0,53.6,27.0
20230316123500,VDS0022,257.0,61.7,24.0
20230316124000,VDS0022,206.0,58.2,25.0
20230316124500,VDS0022,216.0,58.0,25.0
20230316125000,VDS0022,231.0,54.7,27.0
20230316125500,VDS0022,219.0,56.9,26.0
20230316130000,VDS0022,171.0,67.4,22.0
20230316130500,VDS0022,195.0,54.9,27.0
20230316131000,VDS0022,229.0,57.9,25.0
20230316131500,VDS0022,247.0,55.7,26.0
20230316132000,VDS0022,263.0,54.1,27.0
20230316132500,VDS0022,259.0,59.0,25.0
20230316133000,VDS0022,230.0,57.9,25.0
20230316133500,VDS0022,259.0,59.3,25.0
20230316134000,VDS0022,233.0,55.3,26.0
20230316134500,VDS0022,227.0,59.2,25.0
20230316135000,VDS0022,205.0,58.4,25.0
20230316135500,VDS0022,216.0,59.6,25.0
20230316140000,VDS0022,224.0,56.0,26.0
20230316140500,VDS0022,232.0,57.9,25.0
20230316141000,VDS0022,213.0,55.6,26.0
20230316141500,VDS0022,222.0,56.6,26.0
20230316142000,VDS0022,217.0,59.8,25.0
20230316142500,VDS0022,237.0,54.9,27.0
20230316143000,VDS0022,210.0,62.2,24.0
20230316143500,VDS0022,248.0,58.1,25.0
20230316144000,VDS0022,246.0,53.7,27.0
20230316144500,VDS0022,227.0,61.5,24.0
20230316145000,VDS0022,209.0,59.4,25.0
20230316145500,VDS0022,196.0,51.8,28.0
20230316150000,VDS0022,228.0,55.7,26.0
20230316150500,VDS0022,233.0,53.7,27.0
20230316151000,VDS0022,236.0,56.0,26.0
20230316151500,VDS0022,251.0,53.4,27.0
20230316152000,VDS0022,235.0,55.6,26.0
20230316152500,VDS0022,235.0,58.7,25.0
20230316153000,VDS0022,262.0,50.7,29.0
20230316153500,VDS0022,226.0,57.4,26.0
20230316154000,VDS0022,250.0,58.5,25.0
20230316154500,VDS0022,237.0,60.2,24.0
20230316155000,VDS0022,232.0,56.1,26.0
20230316155500,VDS0022,261.0,58.6,25.0
20230316160000,VDS0022,264.0,57.7,25.0
20230316160500,VDS0022,252.0,56.5,26.0
20230316161000,VDS0022,236.0,57.8,25.0
20230316161500,VDS0022,244.0,60.1,24.0
20230316162000,VDS0022,228.0,58.0,25.0
20230316162500,VDS0022,232.0,56.1,26.0
20230316163000,VDS0022,283.0,61.5,24.0
20230316163500,VDS0022,298.0,51.0,29.0
20230316164000,VDS0022,284.0,57.4,26.0
20230316164500,VDS0022,299.0,54.6,27.0
20230316165000,VDS0022,283.0,57.7,25.0
20230316165500,VDS0022,282.0,55.7,26.0
20230316170000,VDS0022,248.0,54.7,27.0
20230316170500,VDS0022,259.0,54.7,27.0
20230316171000,VDS0022,215.0,59.0,25.0
20230316171500,VDS0022,312.0,53.9,27.0
20230316172000,VDS0022,294.0,57.7,25.0
20230316172500,VDS0022,251.0,52.7,28.0
20230316173000,VDS0022,237.0,56.9,26.0
20230316173500,VDS0022,249.0,52.7,28.0
20230316174000,VDS0022,288.0,53.1,28.0
20230316174500,VDS0022,302.0,55.7,26.0
20230316175000,VDS0022,271.0,54.1,27.0
20230316175500,VDS0022,236.0,56.4,26.0
20230316180000,VDS0022,306.0,50.8,29.0
20230316180500,VDS0022,284.0,52.3,28.0
20230316181000,VDS0022,275.0,50.7,29.0
20230316181500,VDS0022,264.0,55.1,27.0
20230316182000,VDS0022,276.0,50.9,29.0
20230316182500,VDS0022,305.0,44.9,33.0
20230316183000,VDS0022,286.0,52.0,28.0
20230316183500,VDS0022,243.0,50.5,29.0
20230316184000,VDS0022,281.0,53.3,27.0
20230316184500,VDS0022,292.0,53.5,27.0
20230316185000,VDS0022,238.0,50.8,29.0
20230316185500,VDS0022,225.0,59.1,25.0
20230316190000,VDS0022,242.0,48.1,30.0
20230316190500,VDS0022,235.0,55.6,26.0
20230316191000,VDS0022,246.0,54.4,27.0
20230316191500,VDS0022,217.0,54.3,27.0
20230316192000,VDS0022,186.0,52.4,28.0
20230316192500,VDS0022,181.0,44.9,33.0
20230316193000,VDS0022,185.0,54.6,27.0
20230316193500,VDS0022,182.0,56.6,26.0
20230316194000,VDS0022,160.0,52.5,28.0
20230316194500,VDS0022,149.0,47.6,31.0
20230316195000,VDS0022,205.0,55.2,27.0
20230316195500,VDS0022,169.0,52.5,28.0
20230316200000,VDS0022,129.0,58.4,25.0
20230316200500,VDS0022,162.0,56.9,26.0
20230316201000,VDS0022,184.0,54.9,27.0
20230316201500,VDS0022,195.0,55.0,27.0
20230316202000,VDS0022,172.0,57.7,25.0
20230316202500,VDS0022,167.0,52.8,28.0
20230316203000,VDS0022,168.0,58.7,25.0
20230316203500,VDS0022,170.0,51.1,29.0
20230316204000,VDS0022,157.0,49.9,29.0
20230316204500,VDS0022,155.0,56.1,26.0
20230316205000,VDS0022,177.0,54.2,27.0
20230316205500,VDS0022,163.0,56.0,26.0
20230316210000,VDS0022,128.0,55.2,27.0
20230316210500,VDS0022,156.0,61.1,24.0
20230316211000,VDS0022,184.0,47.1,31.0
20230316211500,VDS0022,194.0,59.7,25.0
20230316212000,VDS0022,165.0,52.2,28.0
20230316212500,VDS0022,196.0,55.6,26.0
20230316213000,VDS0022,182.0,53.7,27.0
20230316213500,VDS0022,173.0,55.7,26.0
20230316214000,VDS0022,160.0,58.0,25.0
20230316214500,VDS0022,138.0,55.8,26.0
20230316215000,VDS0022,138.0,57.3,26.0
20230316215500,VDS0022,151.0,56.1,26.0
20230316220000,VDS0022,138.0,61.4,24.0
20230316220500,VDS0022,143.0,58.1,25.0
20230316221000,VDS0022,140.0,57.3,26.0
20230316221500,VDS0022,154.0,60.3,24.0
20230316222000,VDS0022,140.0,57.5,25.0
20230316222500,VDS0022,118.0,54.6,27.0
20230316223000,VDS0022,121.0,60.6,24.0
20230316223500,VDS0022,113.0,55.7,26.0
20230316224000,VDS0022,101.0,57.1,26.0
20230316224500,VDS0022,117.0,60.0,24.0
20230316225000,VDS0022,103.0,61.2,24.0
20230316225500,VDS0022,100.0,65.0,23.0
20230316230000,VDS0022,81.0,60.9,24.0
20230316230500,VDS0022,91.0,65.0,23.0
20230316231000,VDS0022,71.0,56.8,26.0
20230316231500,VDS0022,84.0,65.1,23.0
20230316232000,VDS0022,100.0,62.1,24.0
20230316232500,VDS0022,85.0,62.6,23.0
20230316233000,VDS0022,67.0,71.2,21.0
20230316233500,VDS0022,70.0,72.6,20.0
20230316234000,VDS0022,68.0,72.6,20.0
20230316234500,VDS0022,64.0,70.6,21.0
20230316235000,VDS0022,61.0,70.8,21.0
20230316235500,VDS0022,52.0,71.0,21.0
20230316000000,VDS0023,85.0,58.0,25.0
20230316000500,VDS0023,74.0,61.0,24.0
20230316001000,VDS0023,67.0,59.8,25.0
20230316001500,VDS0023,85.0,62.2,24.0
20230316002000,VDS0023,65.0,62.4,24.0
20230316002500,VDS0023,59.0,62.3,24.0
20230316003000,VDS0023,41.0,62.8,24.0
20230316003500,VDS0023,50.0,65.4,23.0
20230316004000,VDS0023,46.0,61.6,24.0
20230316004500,VDS0023,56.0,62.5,24.0
20230316005000,VDS0023,38.0,61.8,24.0
20230316005500,VDS0023,48.0,64.5,23.0
20230316010000,VDS0023,50.0,63.8,23.0
20230316010500,VDS0023,39.0,61.7,24.0
20230316011000,VDS0023,42.0,63.0,23.0
20230316011500,VDS0023,43.0,71.5,21.0
20230316012000,VDS0023,28.0,69.9,21.0
20230316012500,VDS0023,54.0,67.5,22.0
20230316013000,VDS0023,38.0,63.2,23.0
20230316013500,VDS0023,31.0,60.7,24.0
20230316014000,VDS0023,28.0,62.1,24.0
20230316014500,VDS0023,38.0,62.2,24.0
20230316015000,VDS0023,37.0,64.5,23.0
20230316015500,VDS0023,45.0,61.5,24.0
20230316020000,VDS0023,25.0,61.2,24.0
20230316020500,VDS0023,35.0,60.1,25.0
20230316021000,VDS0023,33.0,62.6,24.0
20230316021500,VDS0023,33.0,57.2,26.0
20230316022000,VDS0023,27.0,64.6,23.0
20230316022500,VDS0023,21.0,58.8,25.0
20230316023000,VDS0023,26.0,65.3,23.0
20230316023500,VDS0023,19.0,59.9,25.0
20230316024000,VDS0023,31.0,59.0,25.0
20230316024500,VDS0023,28.0,64.6,23.0
20230316025000,VDS0023,26.0,67.8,22.0
20230316025500,VDS0023,23.0,66.2,22.0
20230316030000,VDS0023,17.0,60.1,25.0
20230316030500,VDS0023,19.0,65.8,22.0
20230316031000,VDS0023,18.0,62.6,24.0
20230316031500,VDS0023,67.0,61.5,24.0
20230316032000,VDS0023,21.0,57.2,26.0
20230316032500,VDS0023,31.0,58.8,25.0
20230316033000,VDS0023,29.0,58.8,25.0
20230316033500,VDS0023,25.0,58.3,25.0
20230316034000,VDS0023,24.0,57.5,26.0
20230316034500,VDS0023,24.0,57.0,26.0
20230316035000,VDS0023,20.0,67.3,22.0
20230316035500,VDS0023,15.0,66.0,22.0
20230316040000,VDS0023,25.0,66.5,22.0
20230316040500,VDS0023,22.0,65.7,22.0
20230316041000,VDS0023,17.0,58.0,25.0
20230316041500,VDS0023,29.0,62.7,24.0
20230316042000,VDS0023,26.0,66.6,22.0
20230316042500,VDS0023,23.0,61.7,24.0
20230316043000,VDS0023,26.0,58.8,25.0
20230316043500,VDS0023,34.0,61.3,24.0
20230316044000,VDS0023,19.0,52.0,28.0
20230316044500,VDS0023,47.0,59.3,25.0
20230316045000,VDS0023,30.0,58.5,25.0
20230316045500,VDS0023,36.0,59.0,25.0
20230316050000,VDS0023,36.0,64.8,23.0
20230316050500,VDS0023,46.0,58.6,25.0
20230316051000,VDS0023,35.0,61.1,24.0
20230316051500,VDS0023,50.0,62.9,23.0
20230316052000,VDS0023,44.0,72.7,20.0
20230316052500,VDS0023,51.0,57.1,26.0
20230316053000,VDS0023,45.0,60.5,24.0
20230316053500,VDS0023,55.0,58.1,25.0
20230316054000,VDS0023,47.0,55.6,27.0
20230316054500,VDS0023,67.0,63.5,23.0
20230316055000,VDS0023,64.0,59.6,25.0
20230316055500,VDS0023,55.0,55.6,27.0
20230316060000,VDS0023,94.0,57.4,26.0
20230316060500,VDS0023,74.0,59.6,25.0
20230316061000,VDS0023,80.0,61.5,24.0
20230316061500,VDS0023,82.0,61.1,24.0
20230316062000,VDS0023,105.0,59.7,25.0
20230316062500,VDS0023,119.0,56.0,26.0
20230316063000,VDS0023,128.0,62.6,24.0
20230316063500,VDS0023,102.0,64.3,23.0
20230316064000,VDS0023,137.0,60.5,24.0
20230316064500,VDS0023,142.0,61.5,24.0
20230316065000,VDS0023,124.0,62.0,24.0
20230316065500,VDS0023,139.0,59.8,25.0
20230316070000,VDS0023,160.0,59.7,25.0
20230316070500,VDS0023,159.0,63.3,23.0
20230316071000,VDS0023,175.0,58.7,25.0
20230316071500,VDS0023,263.0,58.7,25.0
20230316072000,VDS0023,223.0,61.3,24.0
20230316072500,VDS0023,273.0,56.6,26.0
20230316073000,VDS0023,306.0,56.0,26.0
20230316073500,VDS0023,242.0,55.4,27.0
20230316074000,VDS0023,335.0,54.5,27.0
20230316074500,VDS0023,308.0,57.2,26.0
20230316075000,VDS0023,341.0,53.8,27.0
20230316075500,VDS0023,355.0,48.3,31.0
20230316080000,VDS0023,323.0,40.8,36.0
20230316080500,VDS0023,292.0,32.7,45.0
20230316081000,VDS0023,318.0,32.6,45.0
20230316081500,VDS0023,302.0,25.2,59.0
20230316082000,VDS0023,275.0,27.6,53.0
20230316082500,VDS0023,292.0,27.9,53.0
20230316083000,VDS0023,309.0,26.7,55.0
20230316083500,VDS0023,261.0,26.1,57.0
20230316084000,VDS0023,258.0,37.8,39.0
20230316084500,VDS0023,272.0,52.7,28.0
20230316085000,VDS0023,234.0,53.8,27.0
20230316085500,VDS0023,272.0,56.1,26.0
20230316090000,VDS0023,289.0,57.9,25.0
20230316090500,VDS0023,246.0,53.0,28.0
20230316091000,VDS0023,276.0,57.5,26.0
20230316091500,VDS0023,255.0,56.8,26.0
20230316092000,VDS0023,238.0,57.0,26.0
20230316092500,VDS0023,268.0,62.5,24.0
20230316093000,VDS0023,243.0,56.4,26.0
20230316093500,VDS0023,292.0,51.4,29.0
20230316094000,VDS0023,288.0,57.5,26.0
20230316094500,VDS0023,269.0,56.8,26.0
20230316095000,VDS0023,248.0,60.8,24.0
20230316095500,VDS0023,293.0,52.6,28.0
20230316100000,VDS0023,261.0,55.3,27.0
20230316100500,VDS0023,255.0,54.6,27.0
20230316101000,VDS0023,262.0,55.2,27.0
20230316101500,VDS0023,256.0,57.1,26.0
20230316102000,VDS0023,241.0,55.4,27.0
20230316102500,VDS0023,265.0,54.1,27.0
20230316103000,VDS0023,262.0,55.5,27.0
20230316103500,VDS0023,243.0,50.3,29.0
20230316104000,VDS0023,262.0,54.4,27.0
20230316104500,VDS0023,252.0,55.1,27.0
20230316105000,VDS0023,230.0,57.6,26.0
20230316105500,VDS0023,257.0,57.6,26.0
20230316110000,VDS0023,236.0,56.2,26.0
20230316110500,VDS0023,250.0,53.8,27.0
20230316111000,VDS0023,277.0,54.6,27.0
20230316111500,VDS0023,278.0,48.5,30.0
20230316112000,VDS0023,234.0,55.5,27.0
20230316112500,VDS0023,245.0,55.3,27.0
20230316113000,VDS0023,219.0,56.6,26.0
20230316113500,VDS0023,216.0,52.9,28.0
20230316114000,VDS0023,255.0,54.4,27.0
20230316114500,VDS0023,261.0,56.5,26.0
20230316115000,VDS0023,217.0,57.1,26.0
20230316115500,VDS0023,238.0,52.8,28.0
20230316120000,VDS0023,242.0,59.2,25.0
20230316120500,VDS0023,235.0,55.1,27.0
20230316121000,VDS0023,257.0,54.4,27.0
20230316121500,VDS0023,264.0,53.0,28.0
20230316122000,VDS0023,212.0,50.6,29.0
20230316122500,VDS0023,227.0,53.9,27.0
20230316123000,VDS0023,260.0,54.7,27.0
20230316123500,VDS0023,227.0,55.1,27.0
20230316124000,VDS0023,267.0,55.4,27.0
20230316124500,VDS0023,244.0,55.3,27.0
20230316125000,VDS0023,215.0,56.1,26.0
20230316125500,VDS0023,256.0,55.6,27.0
20230316130000,VDS0023,262.0,55.1,27.0
20230316130500,VDS0023,244.0,53.8,27.0
20230316131000,VDS0023,293.0,53.8,27.0
20230316131500,VDS0023,262.0,52.3,28.0
20230316132000,VDS0023,237.0,55.1,27.0
20230316132500,VDS0023,289.0,52.1,28.0
20230316133000,VDS0023,277.0,52.6,28.0
20230316133500,VDS0023,240.0,55.6,27.0
20230316134000,VDS0023,288.0,54.1,27.0
20230316134500,VDS0023,263.0,55.3,27.0
20230316135000,VDS0023,257.0,52.3,28.0
20230316135500,VDS0023,265.0,52.6,28.0
20230316140000,VDS0023,260.0,57.5,26.0
20230316140500,VDS0023,269.0,52.8,28.0
20230316141000,VDS0023,310.0,51.9,28.0
20230316141500,VDS0023,280.0,53.4,28.0
20230316142000,VDS0023,294.0,53.6,28.0
20230316142500,VDS0023,286.0,51.2,29.0
20230316143000,VDS0023,274.0,54.1,27.0
20230316143500,VDS0023,256.0,53.8,27.0
20230316144000,VDS0023,251.0,54.6,27.0
20230316144500,VDS0023,250.0,54.1,27.0
20230316145000,VDS0023,244.0,53.4,28.0
20230316145500,VDS0023,293.0,52.5,28.0
20230316150000,VDS0023,279.0,53.4,28.0
20230316150500,VDS0023,311.0,54.0,27.0
20230316151000,VDS0023,290.0,52.9,28.0
20230316151500,VDS0023,286.0,51.0,29.0
20230316152000,VDS0023,267.0,50.1,29.0
20230316152500,VDS0023,273.0,51.8,28.0
20230316153000,VDS0023,295.0,51.4,29.0
20230316153500,VDS0023,237.0,53.4,28.0
20230316154000,VDS0023,319.0,52.7,28.0
20230316154500,VDS0023,284.0,52.2,28.0
20230316155000,VDS0023,244.0,53.5,28.0
20230316155500,VDS0023,301.0,52.8,28.0
20230316160000,VDS0023,305.0,51.7,29.0
20230316160500,VDS0023,306.0,50.3,29.0
20230316161000,VDS0023,332.0,50.6,29.0
20230316161500,VDS0023,315.0,52.1,28.0
20230316162000,VDS0023,290.0,50.4,29.0
20230316162500,VDS0023,326.0,51.3,29.0
20230316163000,VDS0023,308.0,51.9,28.0
20230316163500,VDS0023,304.0,52.6,28.0
20230316164000,VDS0023,322.0,50.6,29.0
20230316164500,VDS0023,315.0,52.7,28.0
20230316165000,VDS0023,280.0,51.1,29.0
20230316165500,VDS0023,346.0,51.1,29.0
20230316170000,VDS0023,338.0,53.2,28.0
20230316170500,VDS0023,310.0,52.9,28.0
20230316171000,VDS0023,366.0,55.8,26.0
20230316171500,VDS0023,340.0,54.4,27.0
20230316172000,VDS0023,332.0,52.2,28.0
20230316172500,VDS0023,372.0,51.5,29.0
20230316173000,VDS0023,349.0,53.3,28.0
20230316173500,VDS0023,343.0,51.3,29.0
20230316174000,VDS0023,373.0,50.5,29.0
20230316174500,VDS0023,320.0,54.4,27.0
20230316175000,VDS0023,307.0,55.8,26.0
20230316175500,VDS0023,379.0,51.2,29.0
20230316180000,VDS0023,377.0,47.1,31.0
20230316180500,VDS0023,377.0,44.2,33.0
20230316181000,VDS0023,401.0,36.3,41.0
20230316181500,VDS0023,373.0,31.3,47.0
20230316182000,VDS0023,372.0,33.0,45.0
20230316182500,VDS0023,346.0,33.0,45.0
20230316183000,VDS0023,338.0,32.1,46.0
20230316183500,VDS0023,328.0,40.1,37.0
20230316184000,VDS0023,329.0,47.5,31.0
20230316184500,VDS0023,295.0,52.5,28.0
20230316185000,VDS0023,277.0,53.3,28.0
20230316185500,VDS0023,316.0,52.2,28.0
20230316190000,VDS0023,295.0,49.7,30.0
20230316190500,VDS0023,263.0,53.2,28.0
20230316191000,VDS0023,338.0,49.5,30.0
20230316191500,VDS0023,274.0,51.6,29.0
20230316192000,VDS0023,216.0,53.2,28.0
20230316192500,VDS0023,238.0,51.8,28.0
20230316193000,VDS0023,225.0,54.9,27.0
20230316193500,VDS0023,212.0,51.8,28.0
20230316194000,VDS0023,251.0,51.2,29.0
20230316194500,VDS0023,226.0,54.0,27.0
20230316195000,VDS0023,198.0,52.9,28.0
20230316195500,VDS0023,218.0,53.7,27.0
20230316200000,VDS0023,192.0,52.7,28.0
20230316200500,VDS0023,190.0,54.3,27.0
20230316201000,VDS0023,232.0,55.6,27.0
20230316201500,VDS0023,226.0,53.3,28.0
20230316202000,VDS0023,167.0,56.6,26.0
20230316202500,VDS0023,237.0,53.4,28.0
20230316203000,VDS0023,228.0,50.8,29.0
20230316203500,VDS0023,193.0,55.3,27.0
20230316204000,VDS0023,224.0,52.7,28.0
20230316204500,VDS0023,208.0,54.5,27.0
20230316205000,VDS0023,189.0,54.3,27.0
20230316205500,VDS0023,214.0,54.2,27.0
20230316210000,VDS0023,204.0,55.3,27.0
20230316210500,VDS0023,193.0,54.8,27.0
20230316211000,VDS0023,234.0,53.5,28.0
20230316211500,VDS0023,238.0,53.0,28.0
20230316212000,VDS0023,204.0,55.3,27.0
20230316212500,VDS0023,231.0,52.8,28.0
20230316213000,VDS0023,222.0,55.8,26.0
20230316213500,VDS0023,167.0,57.2,26.0
20230316214000,VDS0023,181.0,55.1,27.0
20230316214500,VDS0023,205.0,55.3,27.0
20230316215000,VDS0023,122.0,58.6,25.0
20230316215500,VDS0023,204.0,52.3,28.0
20230316220000,VDS0023,182.0,55.9,26.0
20230316220500,VDS0023,162.0,56.6,26.0
20230316221000,VDS0023,191.0,52.6,28.0
20230316221500,VDS0023,177.0,56.6,26.0
20230316222000,VDS0023,160.0,62.4,24.0
20230316222500,VDS0023,146.0,53.3,28.0
20230316223000,VDS0023,151.0,53.1,28.0
20230316223500,VDS0023,131.0,55.1,27.0
20230316224000,VDS0023,122.0,56.1,26.0
20230316224500,VDS0023,145.0,58.1,25.0
20230316225000,VDS0023,93.0,60.8,24.0
20230316225500,VDS0023,128.0,56.5,26.0
20230316230000,VDS0023,115.0,62.6,24.0
20230316230500,VDS0023,126.0,58.3,25.0
20230316231000,VDS0023,98.0,64.0,23.0
20230316231500,VDS0023,99.0,60.0,25.0
20230316232000,VDS0023,100.0,64.4,23.0
20230316232500,VDS0023,86.0,56.9,26.0
20230316233000,VDS0023,97.0,61.1,24.0
20230316233500,VDS0023,77.0,59.7,25.0
20230316234000,VDS0023,79.0,58.7,25.0
20230316234500,VDS0023,81.0,66.5,22.0
20230316235000,VDS0023,86.0,62.2,24.0
20230316235500,VDS0023,66.0,57.2,26.0
20230316000000,VDS0103,4.0,47.5,25.0
20230316000500,VDS0103,6.0,61.6,19.0
20230316001000,VDS0103,5.0,55.0,22.0
20230316001500,VDS0103,4.0,59.8,20.0
