reg_ymdhms,vds_id,tr_vol,trvl_spd,trvl_tm
20230216235000,VDS0023,68.0,62.0,24.0
20230216235500,VDS0023,81.0,62.0,24.0
20230216000000,VDS0103,4.0,58.8,20.0
20230216000500,VDS0103,5.0,52.5,23.0
20230216001000,VDS0103,5.0,47.4,25.0
20230216001500,VDS0103,4.0,60.5,20.0
20230216002000,VDS0103,4.0,55.0,22.0
20230216002500,VDS0103,7.0,54.8,22.0
20230216003000,VDS0103,5.0,46.6,26.0
20230216003500,VDS0103,4.0,54.8,22.0
20230216004000,VDS0103,5.0,53.1,23.0
20230216004500,VDS0103,5.0,63.9,19.0
20230216005000,VDS0103,4.0,43.3,28.0
20230216005500,VDS0103,5.0,55.0,22.0
20230216010000,VDS0103,5.0,62.0,19.0
20230216010500,VDS0103,4.0,60.0,20.0
20230216011000,VDS0103,6.0,56.1,21.0
20230216011500,VDS0103,4.0,67.3,18.0
20230216012000,VDS0103,4.0,56.0,21.0
20230216012500,VDS0103,4.0,54.3,22.0
20230216013000,VDS0103,4.0,58.0,21.0
20230216013500,VDS0103,4.0,72.3,17.0
20230216014000,VDS0103,4.0,56.0,21.0
20230216014500,VDS0103,4.0,55.0,22.0
20230216015000,VDS0103,4.0,57.8,21.0
20230216015500,VDS0103,4.0,53.5,22.0
20230216020000,VDS0103,5.0,48.6,25.0
20230216020500,VDS0103,4.0,57.8,21.0
20230216021000,VDS0103,4.0,48.8,24.0
20230216021500,VDS0103,5.0,60.0,20.0
20230216022000,VDS0103,6.0,65.9,18.0
20230216022500,VDS0103,4.0,51.5,23.0
20230216023000,VDS0103,4.0,46.8,26.0
20230216023500,VDS0103,5.0,49.9,24.0
20230216024000,VDS0103,4.0,49.5,24.0
20230216024500,VDS0103,4.0,45.0,27.0
20230216025000,VDS0103,4.0,62.5,19.0
20230216025500,VDS0103,4.0,65.0,18.0
20230216030000,VDS0103,6.0,50.5,24.0
20230216030500,VDS0103,4.0,52.5,23.0
20230216031000,VDS0103,4.0,47.8,25.0
20230216031500,VDS0103,4.0,44.0,27.0
20230216032000,VDS0103,6.0,50.0,24.0
20230216032500,VDS0103,4.0,77.0,16.0
20230216033000,VDS0103,4.0,54.5,22.0
20230216033500,VDS0103,7.0,50.9,23.0
20230216034000,VDS0103,6.0,43.1,28.0
20230216034500,VDS0103,6.0,57.5,21.0
20230216035000,VDS0103,10.0,44.6,27.0
20230216035500,VDS0103,7.0,49.0,24.0
20230216040000,VDS0103,4.0,37.5,32.0
20230216040500,VDS0103,4.0,55.5,22.0
20230216041000,VDS0103,4.0,63.0,19.0
20230216041500,VDS0103,4.0,75.8,16.0
20230216042000,VDS0103,6.0,63.0,19.0
20230216042500,VDS0103,4.0,59.5,20.0
20230216043000,VDS0103,4.0,55.0,22.0
20230216043500,VDS0103,4.0,52.8,23.0
20230216044000,VDS0103,4.0,55.8,21.0
20230216044500,VDS0103,4.0,47.8,25.0
20230216045000,VDS0103,5.0,34.6,35.0
20230216045500,VDS0103,4.0,29.3,41.0
20230216050000,VDS0103,4.0,51.8,23.0
20230216050500,VDS0103,4.0,65.5,18.0
20230216051000,VDS0103,5.0,39.5,30.0
20230216051500,VDS0103,5.0,49.1,24.0
20230216052000,VDS0103,6.0,46.5,26.0
20230216052500,VDS0103,5.0,40.8,29.0
20230216053000,VDS0103,5.0,58.9,20.0
20230216053500,VDS0103,4.0,51.5,23.0
20230216054000,VDS0103,5.0,50.1,24.0
20230216054500,VDS0103,4.0,53.3,22.0
20230216055000,VDS0103,6.0,51.1,23.0
20230216055500,VDS0103,6.0,70.6,17.0
20230216060000,VDS0103,4.0,48.3,25.0
20230216060500,VDS0103,4.0,44.8,27.0
20230216061000,VDS0103,7.0,53.6,22.0
20230216061500,VDS0103,6.0,69.5,17.0
20230216062000,VDS0103,5.0,59.3,20.0
20230216062500,VDS0103,4.0,49.3,24.0
20230216063000,VDS0103,4.0,52.0,23.0
20230216063500,VDS0103,9.0,51.6,23.0
20230216064000,VDS0103,8.0,58.7,20.0
20230216064500,VDS0103,7.0,60.1,20.0
20230216065000,VDS0103,7.0,53.1,23.0
20230216065500,VDS0103,6.0,53.4,22.0
20230216070000,VDS0103,4.0,52.8,23.0
20230216070500,VDS0103,17.0,50.0,24.0
20230216071000,VDS0103,16.0,50.4,24.0
20230216071500,VDS0103,13.0,44.1,27.0
20230216072000,VDS0103,13.0,53.7,22.0
20230216072500,VDS0103,21.0,54.9,22.0
20230216073000,VDS0103,22.0,67.8,18.0
20230216073500,VDS0103,26.0,60.1,20.0
20230216074000,VDS0103,44.0,54.7,22.0
20230216074500,VDS0103,25.0,60.2,20.0
20230216075000,VDS0103,26.0,63.6,19.0
20230216075500,VDS0103,28.0,58.8,20.0
20230216080000,VDS0103,23.0,50.2,24.0
20230216080500,VDS0103,37.0,50.0,24.0
20230216081000,VDS0103,44.0,63.8,19.0
20230216081500,VDS0103,28.0,59.2,20.0
20230216082000,VDS0103,34.0,56.9,21.0
20230216082500,VDS0103,40.0,55.5,22.0
20230216083000,VDS0103,35.0,67.3,18.0
20230216083500,VDS0103,50.0,65.7,18.0
20230216084000,VDS0103,39.0,63.0,19.0
20230216084500,VDS0103,30.0,53.6,22.0
20230216085000,VDS0103,41.0,55.6,21.0
20230216085500,VDS0103,38.0,68.9,17.0
20230216090000,VDS0103,27.0,54.9,22.0
20230216090500,VDS0103,44.0,61.4,19.0
20230216091000,VDS0103,32.0,59.3,20.0
20230216091500,VDS0103,30.0,50.0,24.0
20230216092000,VDS0103,53.0,53.7,22.0
20230216092500,VDS0103,62.0,52.9,23.0
20230216093000,VDS0103,39.0,68.4,17.0
20230216093500,VDS0103,67.0,56.6,21.0
20230216094000,VDS0103,81.0,52.9,23.0
20230216094500,VDS0103,31.0,54.7,22.0
20230216095000,VDS0103,90.0,59.9,20.0
20230216095500,VDS0103,75.0,60.1,20.0
20230216100000,VDS0103,25.0,56.0,21.0
20230216100500,VDS0103,54.0,71.4,17.0
20230216101000,VDS0103,63.0,56.9,21.0
20230216101500,VDS0103,44.0,60.7,20.0
20230216102000,VDS0103,62.0,51.9,23.0
20230216102500,VDS0103,66.0,53.9,22.0
20230216103000,VDS0103,43.0,54.5,22.0
20230216103500,VDS0103,50.0,66.8,18.0
20230216104000,VDS0103,56.0,62.5,19.0
20230216104500,VDS0103,30.0,51.9,23.0
20230216105000,VDS0103,55.0,51.9,23.0
20230216105500,VDS0103,44.0,49.5,24.0
20230216110000,VDS0103,34.0,56.6,21.0
20230216110500,VDS0103,57.0,47.2,25.0
20230216111000,VDS0103,57.0,58.8,20.0
20230216111500,VDS0103,49.0,60.5,20.0
20230216112000,VDS0103,64.0,54.3,22.0
20230216112500,VDS0103,61.0,56.1,21.0
20230216113000,VDS0103,36.0,46.8,26.0
20230216113500,VDS0103,55.0,45.8,26.0
20230216114000,VDS0103,72.0,54.9,22.0
20230216114500,VDS0103,40.0,48.9,24.0
20230216115000,VDS0103,68.0,53.9,22.0
20230216115500,VDS0103,68.0,53.7,22.0
20230216120000,VDS0103,36.0,49.4,24.0
20230216120500,VDS0103,58.0,55.5,22.0
20230216121000,VDS0103,45.0,49.5,24.0
20230216121500,VDS0103,49.0,55.4,22.0
20230216122000,VDS0103,60.0,56.2,21.0
20230216122500,VDS0103,69.0,54.1,22.0
20230216123000,VDS0103,37.0,58.0,21.0
20230216123500,VDS0103,48.0,52.3,23.0
20230216124000,VDS0103,57.0,55.8,21.0
20230216124500,VDS0103,36.0,55.4,22.0
20230216125000,VDS0103,69.0,52.1,23.0
20230216125500,VDS0103,55.0,38.5,31.0
20230216130000,VDS0103,33.0,51.5,23.0
20230216130500,VDS0103,52.0,46.1,26.0
20230216131000,VDS0103,49.0,52.9,23.0
20230216131500,VDS0103,21.0,43.1,28.0
20230216132000,VDS0103,72.0,48.7,25.0
20230216132500,VDS0103,46.0,66.3,18.0
20230216133000,VDS0103,28.0,54.3,22.0
20230216133500,VDS0103,59.0,43.7,27.0
20230216134000,VDS0103,85.0,53.7,22.0
20230216134500,VDS0103,35.0,52.4,23.0
20230216135000,VDS0103,60.0,54.5,22.0
20230216135500,VDS0103,65.0,51.6,23.0
20230216140000,VDS0103,39.0,50.5,24.0
20230216140500,VDS0103,48.0,51.4,23.0
20230216141000,VDS0103,65.0,53.2,22.0
20230216141500,VDS0103,35.0,47.9,25.0
20230216142000,VDS0103,53.0,42.6,28.0
20230216142500,VDS0103,65.0,47.0,25.0
20230216143000,VDS0103,46.0,52.6,23.0
20230216143500,VDS0103,69.0,54.5,22.0
20230216144000,VDS0103,50.0,55.8,21.0
20230216144500,VDS0103,34.0,48.8,24.0
20230216145000,VDS0103,60.0,46.8,26.0
20230216145500,VDS0103,55.0,52.3,23.0
20230216150000,VDS0103,35.0,51.0,23.0
20230216150500,VDS0103,63.0,61.1,20.0
20230216151000,VDS0103,69.0,44.0,27.0
20230216151500,VDS0103,39.0,63.1,19.0
20230216152000,VDS0103,62.0,58.6,20.0
20230216152500,VDS0103,71.0,50.4,24.0
20230216153000,VDS0103,47.0,57.5,21.0
20230216153500,VDS0103,72.0,53.2,22.0
20230216154000,VDS0103,50.0,57.2,21.0
20230216154500,VDS0103,49.0,52.8,23.0
20230216155000,VDS0103,91.0,53.1,23.0
20230216155500,VDS0103,88.0,57.8,21.0
20230216160000,VDS0103,37.0,66.3,18.0
20230216160500,VDS0103,73.0,60.5,20.0
20230216161000,VDS0103,66.0,60.6,20.0
20230216161500,VDS0103,37.0,42.0,28.0
20230216162000,VDS0103,68.0,56.8,21.0
20230216162500,VDS0103,89.0,55.6,21.0
20230216163000,VDS0103,60.0,48.7,25.0
20230216163500,VDS0103,73.0,41.7,29.0
20230216164000,VDS0103,68.0,46.1,26.0
20230216164500,VDS0103,41.0,56.0,21.0
20230216165000,VDS0103,82.0,52.8,23.0
20230216165500,VDS0103,74.0,66.7,18.0
20230216170000,VDS0103,19.0,52.5,23.0
20230216170500,VDS0103,78.0,49.5,24.0
20230216171000,VDS0103,83.0,64.3,19.0
20230216171500,VDS0103,53.0,68.1,18.0
20230216172000,VDS0103,79.0,59.9,20.0
20230216172500,VDS0103,84.0,52.2,23.0
20230216173000,VDS0103,49.0,56.4,21.0
20230216173500,VDS0103,94.0,51.7,23.0
20230216174000,VDS0103,90.0,49.5,24.0
20230216174500,VDS0103,57.0,49.9,24.0
20230216175000,VDS0103,104.0,50.5,24.0
20230216175500,VDS0103,99.0,57.7,21.0
20230216180000,VDS0103,67.0,54.6,22.0
20230216180500,VDS0103,98.0,55.7,21.0
20230216181000,VDS0103,96.0,50.8,24.0
20230216181500,VDS0103,58.0,48.9,24.0
20230216182000,VDS0103,72.0,54.0,22.0
20230216182500,VDS0103,69.0,56.6,21.0
20230216183000,VDS0103,44.0,46.4,26.0
20230216183500,VDS0103,74.0,49.9,24.0
20230216184000,VDS0103,66.0,50.1,24.0
20230216184500,VDS0103,38.0,54.1,22.0
20230216185000,VDS0103,58.0,53.4,22.0
20230216185500,VDS0103,55.0,57.0,21.0
20230216190000,VDS0103,36.0,48.8,24.0
20230216190500,VDS0103,65.0,51.6,23.0
20230216191000,VDS0103,56.0,49.1,24.0
20230216191500,VDS0103,37.0,50.1,24.0
20230216192000,VDS0103,50.0,55.7,21.0
20230216192500,VDS0103,46.0,52.6,23.0
20230216193000,VDS0103,24.0,64.8,18.0
20230216193500,VDS0103,28.0,51.9,23.0
20230216194000,VDS0103,27.0,72.9,16.0
20230216194500,VDS0103,23.0,48.0,25.0
20230216195000,VDS0103,28.0,71.5,17.0
20230216195500,VDS0103,28.0,42.3,28.0
20230216200000,VDS0103,26.0,63.5,19.0
20230216200500,VDS0103,30.0,54.4,22.0
20230216201000,VDS0103,42.0,61.7,19.0
20230216201500,VDS0103,25.0,68.1,18.0
20230216202000,VDS0103,29.0,44.6,27.0
20230216202500,VDS0103,32.0,48.5,25.0
20230216203000,VDS0103,24.0,52.4,23.0
20230216203500,VDS0103,35.0,56.3,21.0
20230216204000,VDS0103,33.0,67.2,18.0
20230216204500,VDS0103,13.0,38.6,31.0
20230216205000,VDS0103,36.0,54.0,22.0
20230216205500,VDS0103,21.0,47.1,25.0
20230216210000,VDS0103,23.0,50.0,24.0
20230216210500,VDS0103,32.0,45.5,26.0
20230216211000,VDS0103,29.0,54.1,22.0
20230216211500,VDS0103,19.0,61.6,19.0
20230216212000,VDS0103,32.0,48.5,25.0
20230216212500,VDS0103,21.0,52.7,23.0
20230216213000,VDS0103,16.0,61.7,19.0
20230216213500,VDS0103,28.0,55.3,22.0
20230216214000,VDS0103,28.0,64.6,19.0
20230216214500,VDS0103,20.0,50.0,24.0
20230216215000,VDS0103,44.0,72.6,16.0
20230216215500,VDS0103,18.0,86.3,14.0
20230216220000,VDS0103,19.0,62.6,19.0
20230216220500,VDS0103,36.0,59.5,20.0
20230216221000,VDS0103,25.0,56.7,21.0
20230216221500,VDS0103,18.0,45.3,26.0
20230216222000,VDS0103,36.0,45.7,26.0
20230216222500,VDS0103,28.0,68.8,17.0
20230216223000,VDS0103,6.0,63.8,19.0
20230216223500,VDS0103,22.0,63.3,19.0
20230216224000,VDS0103,20.0,46.7,26.0
20230216224500,VDS0103,11.0,59.9,20.0
20230216225000,VDS0103,21.0,67.0,18.0
20230216225500,VDS0103,16.0,45.4,26.0
20230216230000,VDS0103,8.0,42.5,28.0
20230216230500,VDS0103,16.0,71.8,17.0
20230216231000,VDS0103,13.0,50.7,24.0
20230216231500,VDS0103,20.0,44.7,27.0
20230216232000,VDS0103,5.0,52.8,23.0
20230216232500,VDS0103,4.0,42.3,28.0
20230216233000,VDS0103,5.0,60.9,20.0
20230216233500,VDS0103,9.0,52.5,23.0
20230216234000,VDS0103,4.0,44.0,27.0
20230216234500,VDS0103,4.0,44.3,27.0
20230216235000,VDS0103,4.0,48.8,24.0
20230216235500,VDS0103,5.0,48.3,25.0
20230216000000,VDS0104,10.0,54.5,22.0
20230216000500,VDS0104,6.0,59.3,20.0
20230216001000,VDS0104,5.0,56.0,21.0
20230216001500,VDS0104,5.0,67.6,18.0
20230216002000,VDS0104,8.0,56.1,21.0
20230216002500,VDS0104,6.0,64.6,19.0
20230216003000,VDS0104,4.0,46.3,26.0
20230216003500,VDS0104,6.0,50.1,24.0
20230216004000,VDS0104,8.0,51.0,23.0
20230216004500,VDS0104,8.0,63.4,19.0
20230216005000,VDS0104,6.0,67.2,18.0
20230216005500,VDS0104,4.0,62.0,19.0
20230216010000,VDS0104,5.0,53.3,22.0
20230216010500,VDS0104,5.0,55.6,21.0
20230216011000,VDS0104,4.0,52.3,23.0
20230216011500,VDS0104,5.0,47.0,25.0
20230216012000,VDS0104,5.0,55.0,22.0
20230216012500,VDS0104,7.0,52.8,23.0
20230216013000,VDS0104,4.0,49.3,24.0
20230216013500,VDS0104,4.0,58.8,20.0
20230216014000,VDS0104,6.0,45.2,26.0
20230216014500,VDS0104,5.0,64.9,18.0
20230216015000,VDS0104,4.0,64.0,19.0
20230216015500,VDS0104,4.0,49.3,24.0
20230216020000,VDS0104,6.0,59.0,20.0
20230216020500,VDS0104,9.0,49.9,24.0
20230216021000,VDS0104,7.0,54.8,22.0
20230216021500,VDS0104,5.0,59.3,20.0
20230216022000,VDS0104,4.0,76.0,16.0
20230216022500,VDS0104,5.0,50.1,24.0
20230216023000,VDS0104,5.0,57.4,21.0
20230216023500,VDS0104,4.0,48.3,25.0
20230216024000,VDS0104,5.0,65.4,18.0
20230216024500,VDS0104,5.0,55.3,22.0
20230216025000,VDS0104,6.0,47.4,25.0
20230216025500,VDS0104,5.0,57.6,21.0
20230216030000,VDS0104,5.0,53.4,22.0
20230216030500,VDS0104,5.0,68.4,17.0
20230216031000,VDS0104,8.0,54.8,22.0
20230216031500,VDS0104,5.0,68.3,17.0
20230216032000,VDS0104,5.0,55.5,22.0
20230216032500,VDS0104,7.0,52.7,23.0
20230216033000,VDS0104,4.0,54.5,22.0
20230216033500,VDS0104,6.0,50.7,24.0
20230216034000,VDS0104,5.0,60.5,20.0
20230216034500,VDS0104,5.0,61.3,19.0
20230216035000,VDS0104,9.0,59.5,20.0
20230216035500,VDS0104,4.0,51.0,23.0
20230216040000,VDS0104,5.0,53.8,22.0
20230216040500,VDS0104,6.0,54.5,22.0
20230216041000,VDS0104,6.0,53.3,22.0
20230216041500,VDS0104,5.0,54.8,22.0
20230216042000,VDS0104,5.0,46.5,26.0
20230216042500,VDS0104,7.0,45.6,26.0
20230216043000,VDS0104,4.0,53.8,22.0
20230216043500,VDS0104,5.0,58.4,20.0
20230216044000,VDS0104,12.0,52.1,23.0
20230216044500,VDS0104,7.0,53.5,22.0
20230216045000,VDS0104,7.0,52.6,23.0
20230216045500,VDS0104,6.0,61.1,20.0
20230216050000,VDS0104,5.0,47.5,25.0
20230216050500,VDS0104,4.0,75.5,16.0
20230216051000,VDS0104,9.0,57.3,21.0
20230216051500,VDS0104,8.0,56.9,21.0
20230216052000,VDS0104,8.0,61.5,19.0
20230216052500,VDS0104,7.0,50.2,24.0
20230216053000,VDS0104,8.0,55.6,21.0
20230216053500,VDS0104,12.0,57.8,21.0
20230216054000,VDS0104,7.0,45.0,27.0
20230216054500,VDS0104,14.0,52.1,23.0
20230216055000,VDS0104,14.0,51.5,23.0
20230216055500,VDS0104,16.0,59.9,20.0
20230216060000,VDS0104,12.0,49.1,24.0
20230216060500,VDS0104,14.0,48.3,25.0
20230216061000,VDS0104,11.0,53.1,23.0
20230216061500,VDS0104,15.0,55.5,22.0
20230216062000,VDS0104,15.0,51.5,23.0
20230216062500,VDS0104,24.0,58.1,21.0
20230216063000,VDS0104,19.0,52.3,23.0
20230216063500,VDS0104,19.0,47.4,25.0
20230216064000,VDS0104,29.0,57.9,21.0
20230216064500,VDS0104,23.0,50.4,24.0
20230216065000,VDS0104,24.0,54.4,22.0
20230216065500,VDS0104,31.0,50.1,24.0
20230216070000,VDS0104,34.0,54.0,22.0
20230216070500,VDS0104,58.0,56.4,21.0
20230216071000,VDS0104,75.0,48.5,25.0
20230216071500,VDS0104,81.0,49.6,24.0
20230216072000,VDS0104,77.0,51.3,23.0
20230216072500,VDS0104,124.0,48.5,25.0
20230216073000,VDS0104,126.0,47.8,25.0
20230216073500,VDS0104,99.0,49.7,24.0
20230216074000,VDS0104,133.0,42.0,28.0
20230216074500,VDS0104,97.0,27.9,43.0
20230216075000,VDS0104,68.0,27.9,43.0
20230216075500,VDS0104,70.0,34.9,34.0
20230216080000,VDS0104,29.0,49.4,24.0
20230216080500,VDS0104,24.0,18.5,65.0
20230216081000,VDS0104,37.0,13.6,88.0
20230216081500,VDS0104,64.0,27.7,43.0
20230216082000,VDS0104,34.0,22.3,54.0
20230216082500,VDS0104,12.0,10.2,117.0
20230216083000,VDS0104,29.0,24.2,49.0
20230216083500,VDS0104,50.0,19.6,61.0
20230216084000,VDS0104,47.0,18.1,66.0
20230216084500,VDS0104,127.0,39.8,30.0
20230216085000,VDS0104,95.0,56.6,21.0
20230216085500,VDS0104,118.0,51.0,23.0
20230216090000,VDS0104,131.0,51.5,23.0
20230216090500,VDS0104,113.0,46.9,25.0
20230216091000,VDS0104,130.0,49.3,24.0
20230216091500,VDS0104,134.0,50.5,24.0
20230216092000,VDS0104,93.0,51.9,23.0
20230216092500,VDS0104,122.0,49.2,24.0
20230216093000,VDS0104,121.0,51.3,23.0
20230216093500,VDS0104,145.0,43.8,27.0
20230216094000,VDS0104,100.0,39.0,31.0
20230216094500,VDS0104,108.0,49.7,24.0
20230216095000,VDS0104,91.0,48.0,25.0
20230216095500,VDS0104,96.0,52.2,23.0
20230216100000,VDS0104,96.0,53.3,22.0
20230216100500,VDS0104,97.0,54.8,22.0
20230216101000,VDS0104,87.0,52.9,23.0
20230216101500,VDS0104,83.0,54.0,22.0
20230216102000,VDS0104,93.0,50.7,24.0
20230216102500,VDS0104,105.0,45.4,26.0
20230216103000,VDS0104,87.0,51.2,23.0
20230216103500,VDS0104,83.0,47.7,25.0
20230216104000,VDS0104,83.0,53.2,22.0
20230216104500,VDS0104,81.0,56.5,21.0
20230216105000,VDS0104,66.0,52.3,23.0
20230216105500,VDS0104,67.0,54.3,22.0
20230216110000,VDS0104,75.0,55.2,22.0
20230216110500,VDS0104,73.0,55.4,22.0
20230216111000,VDS0104,82.0,55.8,21.0
20230216111500,VDS0104,60.0,55.1,22.0
20230216112000,VDS0104,77.0,57.8,21.0
20230216112500,VDS0104,91.0,55.5,22.0
20230216113000,VDS0104,72.0,55.2,22.0
20230216113500,VDS0104,79.0,51.5,23.0
20230216114000,VDS0104,75.0,53.0,23.0
20230216114500,VDS0104,57.0,61.6,19.0
20230216115000,VDS0104,69.0,58.8,20.0
20230216115500,VDS0104,59.0,57.0,21.0
20230216120000,VDS0104,58.0,58.8,20.0
20230216120500,VDS0104,80.0,53.3,22.0
20230216121000,VDS0104,60.0,55.6,21.0
20230216121500,VDS0104,65.0,55.0,22.0
20230216122000,VDS0104,61.0,61.8,19.0
20230216122500,VDS0104,78.0,51.8,23.0
20230216123000,VDS0104,66.0,52.0,23.0
20230216123500,VDS0104,52.0,57.1,21.0
20230216124000,VDS0104,85.0,58.9,20.0
20230216124500,VDS0104,65.0,55.2,22.0
20230216125000,VDS0104,74.0,49.0,24.0
20230216125500,VDS0104,81.0,57.9,21.0
20230216130000,VDS0104,82.0,51.4,23.0
20230216130500,VDS0104,74.0,53.8,22.0
20230216131000,VDS0104,109.0,49.6,24.0
20230216131500,VDS0104,83.0,58.3,21.0
20230216132000,VDS0104,83.0,55.4,22.0
20230216132500,VDS0104,73.0,53.4,22.0
20230216133000,VDS0104,65.0,57.0,21.0
20230216133500,VDS0104,93.0,50.9,23.0
20230216134000,VDS0104,99.0,51.0,23.0
20230216134500,VDS0104,81.0,53.9,22.0
20230216135000,VDS0104,96.0,51.2,23.0
20230216135500,VDS0104,103.0,54.4,22.0
20230216140000,VDS0104,80.0,51.1,23.0
20230216140500,VDS0104,86.0,51.3,23.0
20230216141000,VDS0104,94.0,53.9,22.0
20230216141500,VDS0104,73.0,54.7,22.0
20230216142000,VDS0104,76.0,54.4,22.0
20230216142500,VDS0104,74.0,54.2,22.0
20230216143000,VDS0104,72.0,54.5,22.0
20230216143500,VDS0104,89.0,53.0,23.0
20230216144000,VDS0104,78.0,51.4,23.0
20230216144500,VDS0104,69.0,54.1,22.0
20230216145000,VDS0104,72.0,55.5,22.0
20230216145500,VDS0104,86.0,51.1,23.0
20230216150000,VDS0104,64.0,55.0,22.0
20230216150500,VDS0104,85.0,57.8,21.0
20230216151000,VDS0104,85.0,50.7,24.0
20230216151500,VDS0104,72.0,55.3,22.0
20230216152000,VDS0104,86.0,47.0,25.0
20230216152500,VDS0104,65.0,54.3,22.0
20230216153000,VDS0104,90.0,49.7,24.0
20230216153500,VDS0104,86.0,55.2,22.0
20230216154000,VDS0104,65.0,53.8,22.0
20230216154500,VDS0104,102.0,54.3,22.0
20230216155000,VDS0104,83.0,52.8,23.0
20230216155500,VDS0104,75.0,57.1,21.0
20230216160000,VDS0104,77.0,57.8,21.0
20230216160500,VDS0104,76.0,56.3,21.0
20230216161000,VDS0104,96.0,51.5,23.0
20230216161500,VDS0104,75.0,55.2,22.0
20230216162000,VDS0104,78.0,58.0,21.0
20230216162500,VDS0104,100.0,52.5,23.0
20230216163000,VDS0104,87.0,52.2,23.0
20230216163500,VDS0104,87.0,50.8,24.0
20230216164000,VDS0104,110.0,50.9,23.0
20230216164500,VDS0104,91.0,52.5,23.0
20230216165000,VDS0104,100.0,54.8,22.0
20230216165500,VDS0104,108.0,56.8,21.0
20230216170000,VDS0104,86.0,53.9,22.0
20230216170500,VDS0104,113.0,47.1,25.0
20230216171000,VDS0104,122.0,49.9,24.0
20230216171500,VDS0104,90.0,53.8,22.0
20230216172000,VDS0104,85.0,48.6,25.0
20230216172500,VDS0104,117.0,53.9,22.0
20230216173000,VDS0104,104.0,55.6,21.0
20230216173500,VDS0104,82.0,51.0,23.0
20230216174000,VDS0104,130.0,52.6,23.0
20230216174500,VDS0104,99.0,54.2,22.0
20230216175000,VDS0104,100.0,54.1,22.0
20230216175500,VDS0104,115.0,55.9,21.0
20230216180000,VDS0104,100.0,54.9,22.0
20230216180500,VDS0104,119.0,52.2,23.0
20230216181000,VDS0104,137.0,51.3,23.0
20230216181500,VDS0104,95.0,51.8,23.0
20230216182000,VDS0104,119.0,42.5,28.0
20230216182500,VDS0104,118.0,42.8,28.0
20230216183000,VDS0104,94.0,52.7,23.0
20230216183500,VDS0104,97.0,51.2,23.0
20230216184000,VDS0104,94.0,47.9,25.0
20230216184500,VDS0104,82.0,54.0,22.0
20230216185000,VDS0104,77.0,49.9,24.0
20230216185500,VDS0104,68.0,52.5,23.0
20230216190000,VDS0104,64.0,48.4,25.0
20230216190500,VDS0104,70.0,47.5,25.0
20230216191000,VDS0104,81.0,50.3,24.0
20230216191500,VDS0104,65.0,51.6,23.0
20230216192000,VDS0104,53.0,54.9,22.0
20230216192500,VDS0104,55.0,47.1,25.0
20230216193000,VDS0104,58.0,47.7,25.0
20230216193500,VDS0104,54.0,51.7,23.0
20230216194000,VDS0104,66.0,54.2,22.0
20230216194500,VDS0104,46.0,53.6,22.0
20230216195000,VDS0104,42.0,51.3,23.0
20230216195500,VDS0104,61.0,53.4,22.0
20230216200000,VDS0104,64.0,53.8,22.0
20230216200500,VDS0104,54.0,51.4,23.0
20230216201000,VDS0104,52.0,51.1,23.0
20230216201500,VDS0104,31.0,52.7,23.0
20230216202000,VDS0104,49.0,51.7,23.0
20230216202500,VDS0104,64.0,45.9,26.0
20230216203000,VDS0104,52.0,55.6,21.0
20230216203500,VDS0104,45.0,46.5,26.0
20230216204000,VDS0104,54.0,54.3,22.0
20230216204500,VDS0104,59.0,50.2,24.0
20230216205000,VDS0104,46.0,55.3,22.0
20230216205500,VDS0104,35.0,53.9,22.0
20230216210000,VDS0104,41.0,49.3,24.0
20230216210500,VDS0104,23.0,51.0,23.0
20230216211000,VDS0104,52.0,53.1,23.0
20230216211500,VDS0104,51.0,53.7,22.0
20230216212000,VDS0104,29.0,50.2,24.0
20230216212500,VDS0104,41.0,56.3,21.0
20230216213000,VDS0104,40.0,54.2,22.0
20230216213500,VDS0104,22.0,60.9,20.0
20230216214000,VDS0104,48.0,53.8,22.0
20230216214500,VDS0104,38.0,53.2,22.0
20230216215000,VDS0104,34.0,50.8,24.0
20230216215500,VDS0104,29.0,54.8,22.0
20230216220000,VDS0104,31.0,56.1,21.0
20230216220500,VDS0104,31.0,49.7,24.0
20230216221000,VDS0104,45.0,54.6,22.0
20230216221500,VDS0104,26.0,60.0,20.0
20230216222000,VDS0104,20.0,50.9,23.0
20230216222500,VDS0104,25.0,59.9,20.0
20230216223000,VDS0104,34.0,58.0,21.0
20230216223500,VDS0104,27.0,60.2,20.0
20230216224000,VDS0104,23.0,57.5,21.0
20230216224500,VDS0104,25.0,58.6,20.0
20230216225000,VDS0104,17.0,50.5,24.0
20230216225500,VDS0104,19.0,60.1,20.0
20230216230000,VDS0104,22.0,53.5,22.0
20230216230500,VDS0104,12.0,49.8,24.0
20230216231000,VDS0104,24.0,58.4,20.0
20230216231500,VDS0104,25.0,55.7,21.0
20230216232000,VDS0104,16.0,52.1,23.0
20230216232500,VDS0104,13.0,56.2,21.0
20230216233000,VDS0104,22.0,60.1,20.0
20230216233500,VDS0104,13.0,57.1,21.0
20230216234000,VDS0104,7.0,50.3,24.0
20230216234500,VDS0104,6.0,59.1,20.0
20230216235000,VDS0104,5.0,61.6,19.0
20230216235500,VDS0104,6.0,63.6,19.0
20230216000000,VDS0107,15.0,76.8,40.0
20230216000500,VDS0107,23.0,77.8,39.0
20230216001000,VDS0107,36.0,74.2,41.0
