start_rse,end_rse,frequency,distance,total_time,avg_time,avg_speed
RSE1515,RSE7359,7406,725.7099999999673,566621.0,76.50837159060221,34.147321994770984
RSE1517,RSE1515,5289,526.8500000000519,941971.0,178.1000189071658,10.64940931302661
RSE7359,RSE1511,5130,846.6899999999672,1321399.0,257.58265107212475,11.833421184668216
RSE1519,RSE1517,4492,376.9499999999704,472201.0,105.12043633125556,12.909192991966389
RSE7056,RSE7056,4203,0.0,2899414.0,689.8439210088032,
RSE7196,RSE1607,3752,316.87999999999056,983678.0,262.17430703624734,4.351181520782077
RSE1504,RSE8102,3712,616.6299999999414,934229.0,251.67807112068965,8.820267852955986
RSE8102,RSE8102,3709,0.0,8068238.0,2175.313561606902,
RSE7105,RSE7056,3311,1042.8199999999472,1139630.0,344.19510721836303,10.90704638522974
RSE7056,RSE7067,3010,513.4199999999885,715703.0,237.7750830564784,7.773362861410216
RSE7104,RSE7105,2971,444.79000000001884,405258.0,136.4045775833053,11.73893155471379
RSE1511,RSE7104,2836,1977.771408162009,1435248.0,506.0818053596615,14.068826411025027
RSE7359,RSE1515,2770,724.2299999999844,827060.0,298.57761732851986,8.732161584407232
RSE1508,RSE1505,2745,729.0700000000193,1133193.0,412.8207650273224,6.357848786570505
RSE1501,RSE8103,2723,286.7399999999927,1529187.0,561.5817113477782,1.838136782486333
RSE8103,RSE1501,2714,296.64619251895635,2167374.0,798.59027266028,1.3372643389591328
RSE8102,RSE1501,2689,302.0594378910099,1125760.0,418.6537746374117,2.597406358868793
RSE1505,RSE8103,2668,369.0799999999832,675136.0,253.04947526236882,5.250704426959662
RSE7104,RSE7056,2584,1452.4172751932758,1185429.0,458.75735294117646,11.39753326496815
RSE8103,RSE7157,2559,278.5699999999909,357947.0,139.8776865963267,7.169492321488701
RSE7157,RSE8103,2509,279.18000000000836,326090.0,129.96811478676764,7.7330351498055006
RSE1511,RSE1508,2471,300.09999999998644,321203.0,129.98907324969647,8.3111601074706
RSE1501,RSE8102,2425,350.0100000000075,2800723.0,1154.937319587629,1.0909994669233856
RSE1607,RSE7196,2385,320.88000000000415,1513332.0,634.5207547169812,1.8205361943050404
RSE8103,RSE8103,2194,0.0,7898721.0,3600.1463081130355,
RSE1515,RSE1517,2167,526.6299999999949,548193.0,252.97323488694047,7.49434224078009
RSE7196,RSE7196,2097,0.0,4089186.0,1950.0171673819743,
RSE7067,RSE7056,2077,515.4200000000164,762703.0,367.2137698603755,5.052947771282037
RSE7359,RSE1607,1978,1853.5200000000168,895948.0,452.95652173913044,14.73137416010764
RSE7056,RSE7104,1940,1452.4172751933186,635814.0,327.739175257732,15.953851676669807
RSE1507,RSE1504,1888,0.0,0.0,0.0,
RSE7157,RSE7104,1840,762.0300000000225,1138117.0,618.541847826087,4.435121099148988
RSE8099,RSE8102,1757,234.9500000000073,1002179.0,570.3921457029027,1.4828745563417776
RSE7192,RSE7157,1653,684.8127990144901,309459.0,187.21052631578948,13.168736421869868
RSE1523,RSE1519,1544,0.0,0.0,0.0,
RSE1503,RSE1505,1530,1524.9629413368618,825294.0,539.4078431372549,10.17758020885095
RSE1511,RSE7359,1504,855.7299999999861,1291730.0,858.8630319148937,3.5868676209423986
RSE7192,RSE1505,1503,1077.0239780338757,452985.0,301.3872255489022,12.86479980649623
RSE1607,RSE1513,1450,2645.7538926629272,1673152.0,1153.8979310344828,8.254381741587423
RSE7108,RSE7192,1379,0.0,0.0,0.0,
RSE1513,RSE1607,1354,2645.753892662927,1729744.0,1277.506646971935,7.4557060318730235
RSE1517,RSE1519,1340,373.84999999999104,203841.0,152.12014925373134,8.847348668815188
RSE1505,RSE1508,1318,726.4100000000086,202102.0,153.33990895295904,17.054112121602166
RSE8102,RSE8099,1300,235.09000000000103,2168677.0,1668.2130769230769,0.5073236816732067
RSE1607,RSE7359,1264,1868.1999999999919,1031928.0,816.3987341772151,8.238033351163999
RSE7105,RSE7105,1217,0.0,2227364.0,1830.2087099424816,
RSE8103,RSE1505,1116,375.3853000840709,558457.0,500.4094982078853,2.7005624096712246
RSE7203,RSE7196,1043,0.0,0.0,0.0,
RSE1502,RSE1503,1038,0.0,0.0,0.0,
RSE1508,RSE1511,962,298.7900000000006,377815.0,392.7390852390852,2.7388259545015474
RSE7104,RSE7157,920,757.369999999996,335918.0,365.1282608695652,7.46732666900847
RSE7192,RSE7104,910,316.2114323089468,1067246.0,1172.7978021978022,0.970637184158207
RSE8102,RSE1504,880,554.2874497583254,1941601.0,2206.364772727273,0.9043993286130233
RSE7104,RSE7104,868,0.0,3203549.0,3690.72465437788,
RSE7060,RSE7056,830,0.0,0.0,0.0,
RSE1512,RSE1513,794,464.28000000000736,1988391.0,2504.2707808564232,0.6674230329950301
RSE7056,RSE7105,771,1041.459999999993,707584.0,917.7483787289235,4.085276625814011
RSE8098,RSE8099,763,0.0,0.0,0.0,
RSE1513,RSE7359,763,904.25,1391791.0,1824.1035386631718,1.7846026450810502
RSE7194,RSE7196,761,0.0,0.0,0.0,
RSE1504,RSE1505,747,709.5800000000048,2017869.0,2701.29718875502,0.9456523371933524
RSE1505,RSE1503,705,1524.9629413368045,642457.0,911.286524822695,6.024303486634608
RSE7401,RSE7067,651,0.0,0.0,0.0,
RSE8050,RSE7105,608,0.0,0.0,0.0,
RSE1508,RSE7359,580,1084.243871539123,123343.0,212.66034482758621,18.35451710898623
RSE7105,RSE7104,563,447.01999999999566,545587.0,969.0710479573712,1.6606336587931736
RSE1524,RSE1511,558,0.0,0.0,0.0,
