start_rse,end_rse,frequency,distance,total_time,avg_time,avg_speed
RSE7359,RSE1515,2611,798.2575306000213,369703.0,141.59440827269245,20.295484441911373
RSE7067,RSE7056,2526,2459.39271199989,474187.0,187.72248614410134,47.16437516389568
RSE1607,RSE7196,2385,367.1998745000128,480501.0,201.4679245283019,6.561439252898766
RSE1501,RSE8102,2366,503.9284858000224,311247.0,131.54987320371936,13.790530577484347
RSE7056,RSE7104,2185,1689.6092650000626,294040.0,134.5720823798627,45.19951869980442
RSE1505,RSE1508,2022,748.4863772999964,269564.0,133.31552917903068,20.211831096296738
RSE7196,RSE1607,2017,367.19987450000684,202467.0,100.38026772434308,13.169117578269297
RSE1515,RSE7359,1974,798.2575306000069,141089.0,71.47365754812563,40.2068007814634
RSE8103,RSE1501,1921,355.12299269999994,88744.0,46.19677251431546,27.673854776842596
RSE1519,RSE1517,1750,410.02120349998853,109232.0,62.418285714285716,23.64813957494075
RSE1517,RSE1515,1631,572.0686682000202,110842.0,67.95953402820355,30.30402187080023
RSE1517,RSE1519,1624,410.0212034999887,110930.0,68.30665024630542,21.60955525234232
RSE1515,RSE1517,1573,572.0686682000189,138118.0,87.80546726001272,23.454658004626964
RSE8103,RSE7157,1535,374.9316811999971,110275.0,71.84039087947883,18.788233691327896
RSE1501,RSE8103,1478,355.1229927000102,90731.0,61.38768606224628,20.825720201014143
RSE1504,RSE8102,1458,558.2040792000124,282928.0,194.05212620027436,10.35564373587989
RSE1505,RSE8103,1454,441.9941431999929,173505.0,119.32943603851444,13.334337011417785
RSE7157,RSE8103,1442,374.9316811999939,198079.0,137.3640776699029,9.826106469870144
RSE8099,RSE8102,1422,992.6922661999869,201049.0,141.3846694796062,25.27637665012496
RSE1508,RSE1511,1412,321.4686945999898,63051.0,44.653682719546744,25.916950855508528
RSE1511,RSE7359,1371,904.4252613000325,129763.0,94.64843180160467,34.400262938375654
RSE8102,RSE1504,1369,558.20407920001,189913.0,138.72388604821037,14.485859229907007
RSE7192,RSE1505,1303,1185.659768000011,315990.0,242.50959324635457,17.600850785576924
RSE7359,RSE1511,1300,904.4252613000313,116653.0,89.73307692307692,36.28462382351201
RSE1511,RSE1508,1293,321.4686945999902,48839.0,37.77184841453983,30.638884490346534
RSE8103,RSE1505,1276,441.99414319999323,154607.0,121.16536050156739,13.13229217437431
RSE1508,RSE1505,1189,748.4863772999965,161410.0,135.75273338940286,19.848962823833126
RSE8102,RSE1501,1185,503.9284857999983,84316.0,71.15274261603375,25.496452872797487
RSE7105,RSE7056,1177,1121.964708999982,151834.0,129.00084961767206,31.31043682557743
RSE7056,RSE7067,1106,2459.3927119999717,80547.0,72.82730560578662,121.57272179099269
RSE7104,RSE8103,1085,1040.0916150000194,314073.0,289.468202764977,12.935202479009897
RSE7104,RSE7157,1047,,148111.0,141.46227316141355,
RSE1513,RSE1607,1035,1405.7928530000254,319532.0,308.72657004830916,16.392674819041897
RSE8102,RSE8099,988,992.6922661999939,107770.0,109.07894736842105,32.76243715709509
RSE1503,RSE1505,956,1396.304870000018,152099.0,159.09937238493723,31.59470371660604
RSE7104,RSE7056,891,1689.6092650000173,112640.0,126.41975308641975,48.114263835352055
RSE7192,RSE7157,883,837.493546399989,78578.0,88.98980747451868,33.880023483624996
RSE1607,RSE7359,854,1061.131860999981,268026.0,313.847775175644,12.171743761643802
RSE7056,RSE7105,817,1121.96470899999,101447.0,124.17013463892289,32.52853807516014
RSE7359,RSE1607,774,1061.1318609999819,215607.0,278.56201550387595,13.71355205299619
RSE1505,RSE1504,677,718.6204713999908,103526.0,152.91875923190545,16.917700026042326
RSE1505,RSE1503,677,1396.3048699999931,126264.0,186.50516986706057,26.95205465662408
RSE7104,RSE7105,676,442.8675795999976,41059.0,60.73816568047337,26.24911814010459
RSE8103,RSE7104,594,1040.0916150000012,113567.0,191.19023569023568,19.584315069659343
