start_rse,end_rse,frequency,distance,total_time,avg_time,avg_speed
RSE7359,RSE1515,1368,798.2575305999811,196201.0,143.421783625731,20.036894239574657
RSE7067,RSE7056,1127,2459.392711999969,223563.0,198.37000887311447,44.6328243543264
RSE1607,RSE7196,1120,367.1998744999918,187326.0,167.25535714285715,7.903600642644197
RSE7056,RSE7104,1109,1689.6092650000323,190977.0,172.20649233543733,35.32151007496258
RSE1505,RSE1508,1026,748.4863772999967,164965.0,160.78460038986356,16.758762665991377
RSE7196,RSE1607,1015,367.19987449999223,75339.0,74.2256157635468,17.80947904037712
RSE1515,RSE7359,995,798.2575305999867,70806.0,71.16180904522614,40.38299684502941
RSE1501,RSE8102,904,503.9284857999922,105932.0,117.18141592920354,15.481486842384687
RSE1515,RSE1517,886,572.068668199995,135221.0,152.6196388261851,13.493985579833785
RSE1517,RSE1519,883,410.02120349999115,97992.0,110.9762174405436,13.300834779224546
RSE1519,RSE1517,861,410.02120349999126,54460.0,63.2520325203252,23.336425309742435
RSE1517,RSE1515,827,572.0686681999952,55827.0,67.50544135429263,30.507869650259295
RSE8103,RSE1501,807,355.1229926999988,37948.0,47.02354399008674,27.18729098745748
RSE7105,RSE7056,732,1121.964708999993,73219.0,100.02595628415301,40.380248312006195
RSE1511,RSE7359,708,904.4252613000097,72857.0,102.90536723163842,31.64004976874514
RSE1508,RSE1511,698,321.4686945999941,33092.0,47.40974212034384,24.410326840047897
RSE7359,RSE1511,661,904.4252613000062,63564.0,96.16338880484115,33.8583215623544
RSE7157,RSE8103,655,374.9316811999961,103216.0,157.58167938931297,8.565424975484332
RSE8102,RSE1504,645,558.2040791999941,93429.0,144.85116279069769,13.87310012846532
RSE1511,RSE1508,638,321.4686945999949,23972.0,37.573667711598745,30.80048797585801
RSE7192,RSE1505,635,1185.65976800001,118161.0,186.08031496062992,22.938348775382934
RSE1508,RSE1505,604,748.486377299997,65244.0,108.01986754966887,24.944957065800896
RSE7104,RSE7157,582,,81984.0,140.8659793814433,
RSE1504,RSE8102,574,558.2040791999947,98023.0,170.77177700348432,11.76736999743804
RSE1505,RSE8103,568,441.99414319999653,72343.0,127.3644366197183,12.493117841606693
RSE8103,RSE7157,546,374.93168119999757,41151.0,75.36813186813187,17.908816616041292
RSE7056,RSE7105,533,1121.9647090000042,73042.0,137.03939962476548,29.473807995799785
RSE1501,RSE8103,530,355.12299269999704,38090.0,71.86792452830188,17.788781046773284
RSE8103,RSE1505,520,441.9941431999971,71510.0,137.51923076923077,11.570592030071243
RSE8102,RSE1501,487,503.92848579999554,38052.0,78.13552361396304,23.217897122478508
RSE8099,RSE8102,475,992.6922662000127,59683.0,125.64842105263158,28.44199814355883
RSE7056,RSE7067,472,2459.39271199998,38234.0,81.0042372881356,109.30062499948647
RSE1607,RSE7359,471,1061.1318609999878,170335.0,361.6454352441614,10.563038621020807
RSE1513,RSE1607,437,1405.7928529999942,138797.0,317.6132723112128,15.934013821189154
RSE7359,RSE1607,423,1061.1318609999894,115389.0,272.78723404255317,14.003861701988786
RSE8102,RSE8099,411,992.6922662000102,46761.0,113.77372262773723,31.410523236661646
RSE7192,RSE7157,407,837.4935463999919,33681.0,82.75429975429975,36.432871476062715
RSE1503,RSE1505,406,1396.3048699999936,62213.0,153.23399014778326,32.80406342712923
RSE7104,RSE7056,388,1689.6092649999885,44525.0,114.75515463917526,53.00496847505859
RSE7104,RSE8103,370,1040.091614999998,115648.0,312.56216216216217,11.979472461088799
RSE1505,RSE1504,349,718.6204714000035,42394.0,121.4727793696275,21.297229802966562
RSE7105,RSE7104,308,442.8675796000012,22514.0,73.09740259740259,21.810943069222766
RSE1505,RSE1503,308,1396.3048699999938,59177.0,192.13311688311688,26.162577350254207
RSE7157,RSE1505,298,1543.3642450000036,59044.0,198.13422818791946,28.042157747374908
RSE1513,RSE7359,295,878.8379134999997,44240.0,149.96610169491527,21.096877579950263
RSE7104,RSE7105,287,442.86757960000176,19347.0,67.41114982578397,23.65073568215857
RSE1607,RSE1513,287,1405.7928529999954,91746.0,319.67247386759584,15.831373310221647
RSE1508,RSE7359,235,,34789.0,148.03829787234042,
RSE1512,RSE1513,229,544.2562390999985,35957.0,157.0174672489083,12.478372598215612
RSE7157,RSE7104,216,,26133.0,120.98611111111111,
RSE1503,RSE1504,176,847.8129299000011,30577.0,173.73295454545453,17.567919429134342
RSE8103,RSE7104,170,1040.0916150000019,32736.0,192.56470588235294,19.444527993035226
RSE1504,RSE1505,148,718.6204714000014,31949.0,215.8716216216216,11.98413055688506
RSE1504,RSE1503,147,847.8129298999994,27354.0,186.08163265306123,16.402083881811787
RSE1513,RSE1512,137,544.2562391000005,21924.0,160.02919708029196,12.243531158735644
RSE7192,RSE7104,136,330.0007757999994,15136.0,111.29411764705883,10.67444369923888
RSE7359,RSE1517,134,711.8968416999998,34886.0,260.34328358208955,9.844035900822103
RSE8103,RSE8102,125,670.7229596999982,26893.0,215.144,11.223193093555913
RSE7104,RSE1505,114,1463.1819369999978,51638.0,452.96491228070175,11.628836650234305
RSE1505,RSE7104,108,1463.1819369999985,23277.0,215.52777777777777,24.439796241165077
RSE8102,RSE8103,108,670.7229596999985,25803.0,238.91666666666666,10.106463850380166
RSE7359,RSE1513,100,878.8379134999997,33112.0,331.12,9.554893961705723
RSE7157,RSE1501,100,1488.5671269999998,13104.0,131.04,40.89470129120879
RSE1515,RSE1519,95,942.8130629999991,23406.0,246.37894736842105,13.776043217380147
RSE1511,RSE1505,91,2215.9666560000023,12377.0,136.01098901098902,58.65320162443247
RSE1501,RSE1504,90,867.5801860000005,20415.0,226.83333333333334,13.769090387656142
RSE1501,RSE7157,86,1488.5671270000012,8082.0,93.97674418604652,57.02306143518935
RSE7192,RSE8103,83,1011.000658,19539.0,235.40963855421685,15.460719412989407
RSE7104,RSE1501,65,1299.4422409999984,15906.0,244.7076923076923,19.116653111655957
RSE1517,RSE7359,64,711.8968416999998,8298.0,129.65625,19.76633313180043
RSE7359,RSE1508,61,,8563.0,140.37704918032787,
RSE1501,RSE8099,61,605.4655257999992,11808.0,193.5737704918033,11.260182034695106
RSE1505,RSE1501,49,668.0062830999997,12398.0,253.0204081632653,9.504461069433775
RSE1515,RSE1511,48,,7048.0,146.83333333333334,
RSE7067,RSE7104,47,2469.174308000001,16289.0,346.5744680851064,25.648246848400774
RSE1607,RSE1511,46,809.1298504000005,12783.0,277.89130434782606,10.482038897460697
RSE8099,RSE1501,45,605.4655257999995,7904.0,175.64444444444445,12.409592001467601
RSE1519,RSE1515,45,942.8130630000007,5723.0,127.17777777777778,26.688051058186286
RSE1505,RSE7157,44,1543.364244999999,7685.0,174.6590909090909,31.81117715133375
RSE1505,RSE1511,40,2215.966656,7703.0,192.575,41.42531461300792
RSE1513,RSE7196,40,1405.7928529999992,19832.0,495.8,10.207451131101246
RSE1513,RSE1515,39,1595.5770049999994,13625.0,349.35897435897436,16.44176231207339
RSE8099,RSE1504,39,828.8936914000003,10947.0,280.6923076923077,10.630919363529738
RSE8103,RSE7105,38,,16541.0,435.2894736842105,
RSE1508,RSE8103,37,1834.6449270000007,8333.0,225.21621621621622,29.326137558670354
RSE1511,RSE1515,35,,8277.0,236.4857142857143,
RSE1504,RSE1512,35,,7527.0,215.05714285714285,
RSE7359,RSE7196,34,1406.4084100000011,15662.0,460.6470588235294,10.991213726471726
RSE7056,RSE7157,33,1695.539497999999,9275.0,281.06060606060606,21.717530173843652
RSE1501,RSE1505,33,668.0062830999997,6260.0,189.6969696969697,12.67717994125878
RSE1515,RSE1607,30,,11784.0,392.8,
RSE7196,RSE7359,30,1406.4084100000007,11893.0,396.43333333333334,12.771555392247548
RSE1504,RSE1501,29,867.5801859999995,7363.0,253.89655172413794,12.30142216737742
RSE8103,RSE1508,29,1834.6449270000007,7801.0,269.0,24.552868911524175
RSE1607,RSE1512,29,,9170.0,316.2068965517241,
RSE7359,RSE1519,26,1091.649803,9907.0,381.03846153846155,10.313760125244777
RSE1508,RSE1515,26,,10044.0,386.3076923076923,
RSE7192,RSE1508,23,1347.0903020000003,10088.0,438.60869565217394,11.056609536637591
RSE8102,RSE7157,22,1171.2858779999997,2198.0,99.9090909090909,42.20465948025477
RSE1607,RSE1515,22,,9981.0,453.6818181818182,
RSE1505,RSE7359,21,2215.966655999999,5570.0,265.23809523809524,30.076674900107705
RSE7056,RSE8103,20,1689.6092649999996,9086.0,454.3,13.388935403918111
RSE7105,RSE8103,20,,8785.0,439.25,
RSE1501,RSE7104,19,1299.4422410000002,4318.0,227.26315789473685,20.584031793515518
RSE1503,RSE8102,18,1406.0170089999995,8403.0,466.8333333333333,10.842544589218132
RSE8102,RSE7105,18,,10383.0,576.8333333333334,
RSE7192,RSE1503,16,1500.8691619999995,6053.0,378.3125,14.282184657393024
RSE7067,RSE7105,16,,5598.0,349.875,
RSE1504,RSE1508,15,1323.6629649999998,6927.0,461.8,10.318723850151578
RSE7105,RSE7067,15,,3627.0,241.8,
RSE7196,RSE1513,14,1405.7928529999995,4459.0,318.5,15.889652341601249
RSE8103,RSE1504,14,1085.8714509999995,4231.0,302.2142857142857,12.934984904372483
RSE1508,RSE1504,14,1323.6629649999998,6414.0,458.14285714285717,10.401093457436856
RSE1512,RSE7359,13,,5256.0,404.3076923076923,
RSE7192,RSE1504,13,1425.9623079999997,5000.0,384.61538461538464,13.347007202879997
RSE1504,RSE8099,13,828.8936914,5603.0,431.0,6.923473988491879
RSE1512,RSE1504,12,,2473.0,206.08333333333334,
RSE8099,RSE7105,12,,6562.0,546.8333333333334,
RSE7192,RSE7056,12,1695.539498,2786.0,232.16666666666666,26.29120829633884
RSE1504,RSE1513,12,1541.097705,4416.0,368.0,15.075955809782608
RSE1503,RSE1508,11,1404.671317,4882.0,443.8181818181818,11.39389269832036
RSE7105,RSE8102,11,,8776.0,797.8181818181819,
RSE1515,RSE1513,11,1595.5770049999999,4418.0,401.6363636363636,14.301686147125396
RSE7104,RSE7067,11,2469.1743080000006,1786.0,162.36363636363637,54.74764983023517
RSE8102,RSE1503,10,1406.0170089999997,3988.0,398.8,12.69222977031093
RSE7157,RSE8102,10,1171.2858780000001,8156.0,815.6,5.169971997057382
RSE7359,RSE1505,10,2215.966656,2309.0,230.9,34.549501782589864
RSE7192,RSE1501,10,1327.3352950000003,2175.0,217.5,21.969687641379316
RSE7192,RSE7105,10,748.6927235000002,2172.0,217.2,12.409271660220998
RSE1513,RSE1504,9,1541.097705,2299.0,255.44444444444446,21.71881933101348
RSE7196,RSE1511,9,809.1298503999999,2815.0,312.77777777777777,9.312897745278862
RSE1607,RSE1517,9,800.7080031,5261.0,584.5555555555555,4.931180250986505
RSE1504,RSE8103,9,1085.871451,2697.0,299.6666666666667,13.0449518028921
RSE8099,RSE8103,9,911.1350202,4816.0,535.1111111111111,6.129728956495017
RSE1519,RSE7359,9,1091.649803,1983.0,220.33333333333334,17.836335661724657
RSE7157,RSE7105,9,,1152.0,128.0,
RSE8102,RSE1505,8,1053.13558,2235.0,279.375,13.570606131543622
RSE1505,RSE7105,8,1680.624489,3834.0,479.25,12.624409307042255
RSE7157,RSE1508,7,1792.0559649999998,2617.0,373.85714285714283,17.256327977837216
RSE7056,RSE1505,7,1680.624489,3817.0,545.2857142857143,11.095555966151426
RSE8103,RSE7056,7,1689.6092649999996,1888.0,269.7142857142857,22.55198807097457
RSE8103,RSE8099,7,911.1350202000001,2869.0,409.85714285714283,8.002998434660162
RSE1505,RSE8102,7,1053.13558,2264.0,323.42857142857144,11.722180484098939
RSE1607,RSE1508,6,1130.598545,1461.0,243.5,16.715214628336756
RSE8102,RSE7104,6,1249.453686,1630.0,271.6666666666667,16.557177679509202
RSE7105,RSE7157,6,,1269.0,211.5,
RSE7157,RSE1504,6,,1383.0,230.5,
RSE1512,RSE1607,6,,2252.0,375.3333333333333,
RSE1517,RSE1607,6,800.7080031,2640.0,440.0,6.551247298090909
RSE7105,RSE1505,6,1680.624489,3525.0,587.5,10.298294741106384
RSE7359,RSE1512,5,,1293.0,258.6,
RSE8103,RSE1503,5,1358.780184,1062.0,212.4,23.030172610169494
RSE1508,RSE7104,5,1347.090302,1493.0,298.6,16.24087437106497
RSE7157,RSE1503,5,1358.780184,1613.0,322.6,15.163077068815872
RSE1508,RSE1517,5,,2154.0,430.8,
RSE7105,RSE8099,5,,5598.0,1119.6,
RSE1511,RSE1607,5,809.1298504,1668.0,333.6,8.731617090647482
RSE1503,RSE8103,5,1358.780184,1320.0,264.0,18.52882069090909
RSE7157,RSE7056,4,1695.539498,905.0,226.25,26.978750023425416
RSE1511,RSE8103,4,1017.881498,1022.0,255.5,14.341970226223092
RSE1511,RSE1517,4,,1406.0,351.5,
RSE1501,RSE7105,4,1382.985942,2384.0,596.0,8.353606361073826
RSE1513,RSE1517,4,1980.577019,1421.0,355.25,20.07059048106967
RSE1505,RSE7056,4,1680.624489,1473.0,368.25,16.42973023869654
RSE1501,RSE1508,3,1492.4281039999998,876.0,292.0,18.39979854246575
RSE7056,RSE1501,3,1382.985942,1360.0,453.3333333333333,10.982535421764707
RSE1512,RSE1515,3,1176.030984,1182.0,394.0,10.745460767512691
RSE1517,RSE1511,3,,463.0,154.33333333333334,
RSE1515,RSE1508,3,,388.0,129.33333333333334,
RSE7104,RSE1504,3,1896.353776,1681.0,560.3333333333334,12.183593563831051
RSE1503,RSE7157,3,1358.780184,983.0,327.6666666666667,14.92861239796541
RSE7104,RSE1508,3,1347.090302,1411.0,470.3333333333333,10.310825840963856
RSE8103,RSE1511,3,1017.8814980000001,877.0,292.3333333333333,12.534914684606616
RSE1511,RSE1519,3,,1329.0,443.0,
RSE7157,RSE1511,2,1188.155637,1024.0,512.0,8.35421932265625
RSE8102,RSE1512,2,,547.0,273.5,
RSE1503,RSE1512,2,,526.0,263.0,
RSE1501,RSE7056,2,1382.985942,976.0,488.0,10.202355309836067
RSE1505,RSE1515,2,2215.966656,802.0,401.0,19.893964991521198
RSE1513,RSE1511,2,1660.485142,531.0,265.5,22.515052772881358
RSE8099,RSE7157,2,1106.204079,416.0,208.0,19.145839828846157
RSE7192,RSE8102,2,1063.417063,1207.0,603.5,6.3434986359569185
RSE1504,RSE7359,2,1622.648177,1505.0,752.5,7.762835132491694
RSE1508,RSE7056,2,1347.090302,895.0,447.5,10.836927569162011
RSE7104,RSE8102,2,1249.453686,695.0,347.5,12.943980631942447
