start_rse,end_rse,frequency,distance,total_time,avg_time,avg_speed
RSE1515,RSE7359,3177,798.2575305999887,231588.0,72.89518413597733,39.42272928207935
RSE7056,RSE7067,2514,2459.3927119998903,165063.0,65.65751789976133,134.84843847914925
RSE1517,RSE1515,2334,572.0686682000048,153036.0,65.5681233933162,31.40927479602002
RSE1504,RSE8102,2299,558.2040792000254,301832.0,131.28838625489342,15.306263885509457
RSE7105,RSE7056,2196,1121.964709000008,272578.0,124.1247723132969,32.540425872485905
RSE7359,RSE1511,2178,904.4252613000417,347619.0,159.6046831955923,20.39997120065752
RSE1508,RSE1505,2081,748.4863772999964,323808.0,155.60211436809226,17.31693023081781
RSE1519,RSE1517,2069,410.02120349998813,184501.0,89.17399710004834,16.552766283918846
RSE1607,RSE7196,2062,367.1998745000077,332537.0,161.26915615906887,8.196976902986606
RSE1511,RSE1508,1974,321.46869459999874,148886.0,75.42350557244174,15.343854568632585
RSE7104,RSE7056,1936,1689.6092650000587,290664.0,150.13636363636363,40.513791640328385
RSE1505,RSE8103,1740,441.9941431999925,228392.0,131.25977011494254,12.122365551353605
RSE1501,RSE8103,1629,355.1229927000061,94723.0,58.14794352363413,21.986035898249796
RSE7196,RSE1607,1505,366.9558878724189,91868.0,61.04186046511628,21.64156181143342
RSE1501,RSE8102,1390,503.92848580000543,124499.0,89.56762589928057,20.254444958941257
RSE8103,RSE7157,1362,374.93168119999234,105272.0,77.29221732745962,17.463000790901685
RSE7104,RSE7105,1286,442.8675796000022,73371.0,57.05365474339036,27.944279708824606
RSE7359,RSE1515,1256,798.2575305999788,158654.0,126.31687898089172,22.750143396074883
RSE8102,RSE1501,1240,503.9284858000005,62732.0,50.590322580645164,35.85947778822933
RSE1517,RSE1519,1166,410.02120349998984,51986.0,44.58490566037736,33.107086596613655
RSE7157,RSE8103,1075,374.93168119999325,81897.0,76.1832558139535,17.717200950510687
RSE8103,RSE1501,1068,355.12299270000494,43614.0,40.837078651685395,31.3059311765254
RSE7359,RSE1607,1035,1061.1318609999848,203793.0,196.90144927536232,19.40094759921069
RSE1515,RSE1517,1013,572.0686682000005,80996.0,79.95656465942744,25.75707466037535
RSE1503,RSE1505,1012,1396.3048700000231,237703.0,234.88438735177866,21.400730753857058
RSE8099,RSE8102,959,992.6922661999946,89711.0,93.54640250260688,38.20234731336026
RSE7067,RSE7056,942,2459.392711999997,45523.0,48.325902335456476,183.21052138335327
RSE1505,RSE7104,914,1463.1819370000114,230840.0,252.5601750547046,20.856237417712865
RSE8102,RSE8099,870,992.6922661999971,74496.0,85.62758620689655,41.7352901865656
RSE7157,RSE7104,863,,93716.0,108.59327925840093,
RSE1505,RSE1508,792,748.4863772999968,71282.0,90.00252525252525,29.938615063518856
RSE7056,RSE7104,725,1689.609265,90995.0,125.51034482758621,48.46288457222924
RSE7192,RSE1505,721,1185.6597680000102,64064.0,88.85436893203884,48.03787608986055
RSE1508,RSE1511,715,321.46869459999385,33322.0,46.604195804195804,24.832255563903253
RSE1607,RSE1513,697,1405.7928529999933,176122.0,252.6857962697274,20.0282498878481
RSE7192,RSE7157,684,837.4935463999898,46999.0,68.71198830409357,43.87846781113077
RSE8103,RSE1505,654,441.99414319999573,42226.0,64.565749235474,24.644318920808743
RSE1511,RSE7359,641,904.4252613000046,49955.0,77.93291731669267,41.77863543140608
RSE8103,RSE7104,637,1040.091615000004,130221.0,204.42857142857142,18.31607875471705
RSE7192,RSE7104,578,330.0007757999993,71827.0,124.2681660899654,9.559992959258198
RSE7056,RSE7105,508,1121.964709000006,60511.0,119.11614173228347,33.908695275556695
RSE1607,RSE7359,500,1061.1318609999869,92593.0,185.186,20.628312613264246
RSE1513,RSE1607,498,1405.7928529999938,123828.0,248.65060240963857,20.353275728093717
RSE1505,RSE1503,485,1396.3048699999933,80821.0,166.64123711340207,30.164787654446098
RSE7104,RSE8103,475,1040.0916149999948,75568.0,159.09052631578948,23.535844029880256
RSE1513,RSE7359,420,878.837913500008,69743.0,166.0547619047619,19.05285010986066
RSE8102,RSE1504,410,558.2040791999965,48613.0,118.56829268292682,16.948331123345504
RSE7104,RSE7157,371,,27301.0,73.58760107816711,
RSE1512,RSE1513,370,544.2562391000025,38190.0,103.21621621621621,18.98269993404565
RSE1504,RSE1505,351,718.6204714000035,54920.0,156.46723646723646,16.53402818028122
RSE7359,RSE1513,275,878.8379134999997,76016.0,276.4218181818182,11.445610586784356
RSE1513,RSE1512,265,544.2562390999994,30768.0,116.10566037735849,16.87533970688376
RSE1505,RSE1504,253,718.6204714000029,23087.0,91.25296442687747,28.350133207048238
RSE7105,RSE7104,245,442.8675796000016,9970.0,40.69387755102041,39.1784558883853
RSE1503,RSE1504,226,847.812929900004,41305.0,182.76548672566372,16.69968768349215
RSE8102,RSE8103,218,670.7229596999991,27993.0,128.40825688073394,18.804107411587157
RSE1508,RSE7359,211,,20854.0,98.83412322274881,
RSE1504,RSE1503,180,847.8129299000013,31714.0,176.1888888888889,17.323036468915966
RSE1511,RSE1505,139,2215.966656000003,28333.0,203.83453237410072,39.13703860030358
RSE1505,RSE7157,130,1543.3642450000025,24246.0,186.5076923076923,29.790252687453652
RSE7192,RSE8103,126,1011.0006580000016,18220.0,144.6031746031746,25.16958828039521
RSE7359,RSE1517,126,711.8968416999998,23981.0,190.32539682539684,13.465510503945618
RSE8103,RSE8102,125,670.7229596999982,16548.0,132.384,18.239384328317577
RSE8103,RSE7105,119,,30920.0,259.83193277310926,
RSE1515,RSE1519,115,942.8130629999984,14197.0,123.45217391304348,27.493456933295718
RSE1517,RSE7359,95,711.8968416999998,12864.0,135.41052631578947,18.92636192952425
RSE1504,RSE1501,90,867.5801860000005,14176.0,157.51111111111112,19.82900537979685
RSE1508,RSE8103,87,1834.6449269999982,23693.0,272.3333333333333,24.252344200244774
RSE1508,RSE7104,80,1347.090301999998,27945.0,349.3125,13.883056252495953
