start_rse,end_rse,frequency,distance,total_time,avg_time,avg_speed
RSE8050,RSE7105,1223,0.0,0.0,0.0,
RSE1515,RSE7359,1055,798.257530550888,70426.0,66.75450236966824,43.04918781461779
RSE1607,RSE7196,1000,367.199874451212,105088.0,105.088,12.57916744085303
RSE1519,RSE1517,904,410.021203467698,53220.0,58.8716814159292,25.072773479242322
RSE7194,RSE7196,888,0.0,0.0,0.0,
RSE7196,RSE1607,782,367.199874451212,51589.0,65.97058823529412,20.038013657079066
RSE1517,RSE1515,771,572.068668217746,50074.0,64.94682230869002,31.709745486783074
RSE7359,RSE1515,760,798.257530550888,121590.0,159.98684210526315,17.96227159788823
RSE1501,RSE8102,749,503.928485795461,95083.0,126.94659546061415,14.290596311631743
RSE7106,RSE7105,700,0.0,0.0,0.0,
RSE7203,RSE7196,691,0.0,0.0,0.0,
RSE1505,RSE8103,687,441.994143225989,89190.0,129.82532751091702,12.256305808123287
RSE1511,RSE1508,650,321.468694631323,32461.0,49.94,23.173554278589563
RSE1523,RSE1519,649,0.0,0.0,0.0,
RSE7105,RSE7056,641,1121.96470863324,57289.0,89.37441497659907,45.19272044619498
RSE1504,RSE8102,636,558.204079184573,93143.0,146.4512578616352,13.721525607946901
RSE7359,RSE1511,636,904.425261335136,76176.0,119.77358490566037,27.18404849759672
RSE1515,RSE1517,633,572.068668217746,56078.0,88.59083728278041,23.24672921884874
RSE1508,RSE1505,600,748.486377282559,68457.0,114.095,23.616731304765437
RSE7157,RSE8103,590,374.931681212414,44066.0,74.68813559322034,18.07186699258311
RSE1505,RSE1508,589,748.486377282559,53053.0,90.07300509337861,29.915188856236934
RSE7060,RSE7056,587,0.0,0.0,0.0,
RSE1517,RSE1519,574,410.021203467698,22916.0,39.92334494773519,36.97276203725132
RSE8103,RSE1501,559,355.122992736789,42991.0,76.90697674418605,16.62323534189747
RSE1501,RSE8103,551,355.122992736789,27016.0,49.03085299455535,26.0742511249887
RSE8103,RSE7157,549,374.931681212414,40108.0,73.05646630236794,18.47549054423594
RSE1502,RSE1503,522,0.0,0.0,0.0,
RSE8099,RSE8102,513,992.692266170961,49739.0,96.95711500974659,36.85848282362997
RSE7056,RSE7104,484,1689.60926493978,61210.0,126.46694214876032,48.09631078632695
RSE7067,RSE7056,481,2459.39271201087,27240.0,56.63201663201663,156.3393693141712
RSE7056,RSE7067,474,2459.39271201087,33456.0,70.58227848101266,125.43961393398338
RSE8102,RSE1501,450,503.928485795461,32802.0,72.89333333333333,24.88763328420971
RSE1508,RSE1511,445,321.468694631323,19973.0,44.88314606741573,25.7844514494257
RSE1511,RSE7359,445,904.425261335136,38711.0,86.99101123595506,37.42836063803281
RSE7192,RSE1505,429,1185.65976794313,42073.0,98.07226107226107,43.52275677064554
RSE8103,RSE1505,419,441.994143225989,33542.0,80.0525059665871,19.87669088432657
RSE7359,RSE1607,409,1061.1318611518,76987.0,188.23227383863082,20.294472474052895
RSE8102,RSE1504,408,558.204079184573,73346.0,179.76960784313727,11.178389435092585
RSE8507,RSE7105,391,0.0,0.0,0.0,
RSE8507,RSE8102,374,0.0,0.0,0.0,
RSE8102,RSE8099,357,992.692266170961,40128.0,112.40336134453781,31.793463429099862
RSE1507,RSE1504,353,0.0,0.0,0.0,
RSE8098,RSE8099,338,0.0,0.0,0.0,
RSE1607,RSE7359,338,1061.1318611518,66728.0,197.42011834319527,19.34997675113161
RSE7192,RSE7157,327,837.49354635529,26390.0,80.70336391437309,37.3587496312788
RSE1503,RSE1505,309,1396.30486990086,46092.0,149.16504854368932,33.6988964956547
RSE7104,RSE7056,303,1689.60926493978,30114.0,99.38613861386139,61.20162669178162
RSE7104,RSE7105,301,442.8675796095,18992.0,63.096345514950166,25.268076519842786
RSE7056,RSE7105,289,1121.96470863324,41650.0,144.11764705882354,28.0262204768793
RSE7104,RSE8103,282,1040.09161530646,47688.0,169.10638297872342,22.14185975212041
RSE1602,RSE1513,277,0.0,0.0,0.0,
RSE1513,RSE1607,277,1405.79285282112,66867.0,241.3971119133574,20.96485011789404
RSE7274,RSE7196,250,0.0,0.0,0.0,
RSE7104,RSE7157,249,1190.0,25727.0,103.32128514056225,41.46289889998834
RSE1513,RSE7359,216,878.837913501464,39307.0,181.97685185185185,17.385818341230273
RSE1505,RSE1503,211,1396.30486990086,36320.0,172.13270142180096,29.202455373807634
RSE7401,RSE7067,203,0.0,0.0,0.0,
RSE1607,RSE1513,203,1405.79285282112,60258.0,296.8374384236453,17.049245193031208
RSE7059,RSE7056,198,0.0,0.0,0.0,
RSE7157,RSE7104,190,1190.0,17429.0,91.73157894736842,46.70147455390442
RSE1512,RSE1513,180,544.256239118999,50465.0,280.3611111111111,6.988567184169453
RSE7105,RSE7104,175,442.8675796095,14827.0,84.72571428571429,18.817466456733325
RSE8053,RSE7056,171,0.0,0.0,0.0,
RSE1505,RSE1504,164,718.620471395037,18162.0,110.7439024390244,23.360506899660272
RSE8103,RSE7104,163,1040.09161530646,26174.0,160.57668711656441,23.31801634682627
RSE1524,RSE1511,143,367.591963372092,24624.0,172.1958041958042,7.68503666114169
RSE1507,RSE1512,138,0.0,0.0,0.0,
RSE1504,RSE1505,116,718.620471395037,21172.0,182.51724137931035,14.174188024493079
RSE1508,RSE7359,111,,13621.0,122.71171171171171,
RSE1504,RSE1503,108,847.812929938864,22634.0,209.57407407407408,14.563473851737665
RSE7359,RSE1513,106,878.837913501464,36749.0,346.688679245283,9.125814247793373
RSE8102,RSE8103,105,670.722959697133,16454.0,156.7047619047619,15.408610597150618
