start_rse,end_rse,frequency,distance,total_time,avg_time,avg_speed
RSE8102,RSE8102,4127,0.0,5261987.0,1275.0150230191423,
RSE1515,RSE7359,4021,725.709999999971,380611.0,94.6558070131808,27.600588727071944
RSE1517,RSE1515,3141,526.8500000000237,519460.0,165.38045208532316,11.468465444885588
RSE1519,RSE1517,3003,376.9499999999788,325535.0,108.40326340326341,12.518257821738892
RSE8103,RSE1501,3003,296.64619251896,889949.0,296.35331335331335,3.603557797226552
RSE7196,RSE1607,2975,316.8800000000042,727526.0,244.54655462184874,4.66482957310123
RSE7359,RSE1515,2896,724.2299999999842,636255.0,219.70131215469613,11.867148058561167
RSE7359,RSE1511,2665,846.6899999999578,457039.0,171.49681050656662,17.77341509149021
RSE1501,RSE8102,2574,350.0100000000076,2049480.0,796.2237762237762,1.5825149130511498
RSE7157,RSE8103,2536,279.1800000000088,241233.0,95.12342271293376,10.565725783786133
RSE7056,RSE7056,2535,0.0,1348155.0,531.8165680473372,
RSE8102,RSE1501,2348,302.059437891011,587575.0,250.24488926746167,4.345399338986747
RSE1501,RSE8103,2328,286.73999999999296,995742.0,427.7242268041237,2.4133867929643835
RSE8103,RSE8103,2136,0.0,4106332.0,1922.440074906367,
RSE7067,RSE7056,2102,515.4200000000153,208607.0,99.24215033301617,18.696813740670812
RSE7056,RSE7104,2093,1452.417275193306,303095.0,144.8136645962733,36.106414441434275
RSE1515,RSE1517,2028,526.6300000000022,625169.0,308.2687376725838,6.150049513011707
RSE7105,RSE7056,1999,1042.820000000021,235094.0,117.60580290145073,31.921486077909908
RSE1511,RSE7359,1885,855.7299999999852,303215.0,160.85676392572944,19.151373711722375
RSE1607,RSE7196,1829,320.880000000004,425302.0,232.53253143794424,4.9677694250204
RSE8099,RSE8102,1805,234.9500000000074,842977.0,467.0232686980609,1.8110874911178458
RSE1505,RSE8103,1797,369.0799999999954,204117.0,113.58764607679466,11.697469274974502
RSE8103,RSE7157,1770,278.570000000006,227463.0,128.51016949152543,7.8036781366641526
RSE1504,RSE8102,1750,616.6300000000009,891287.0,509.30685714285715,4.35860615043191
RSE7192,RSE7157,1696,684.8127990144874,327776.0,193.26415094339623,12.756251298639478
RSE1511,RSE1508,1686,300.0999999999909,224288.0,133.0296559905101,8.121196675702421
RSE1505,RSE1508,1681,726.4099999999974,305615.0,181.80547293277812,14.38392341998915
RSE1508,RSE1505,1596,729.0699999999862,609120.0,381.65413533834584,6.877043262411218
