start_rse,end_rse,frequency,distance,total_time,avg_time,avg_speed
RSE8102,RSE8102,2337,0.0,3811018.0,1630.7308515190416,
RSE7359,RSE1515,2335,724.229999999985,503205.0,215.5053533190578,12.098205264255869
RSE1515,RSE7359,2326,725.7099999999772,259977.0,111.76999140154773,23.374395642690732
RSE7056,RSE7104,2304,1452.4172751932915,348423.0,151.22526041666666,34.575587281445934
RSE7056,RSE7056,2176,0.0,898712.0,413.0110294117647,
RSE7196,RSE1607,2009,316.88000000000403,503927.0,250.83474365355897,4.547886721687922
RSE1517,RSE1515,1945,526.8499999999838,417049.0,214.42107969151672,8.845492256305342
RSE7067,RSE7056,1941,515.4200000000171,477778.0,246.15043791859867,7.538121872501705
RSE1519,RSE1517,1915,376.94999999999317,417735.0,218.13838120104438,6.22091349779155
RSE8103,RSE1501,1780,296.64619251893646,862270.0,484.42134831460675,2.204540111173235
RSE1511,RSE7359,1721,855.7299999999856,413616.0,240.33468913422428,12.81807470697437
RSE1501,RSE8102,1669,350.01000000000664,1466908.0,878.9143199520671,1.4336277966989341
RSE7359,RSE1511,1599,846.6899999999667,622765.0,389.4715447154472,7.826204613296842
RSE7157,RSE8103,1587,279.1799999999941,201110.0,126.72337744171392,7.931038615682792
RSE1515,RSE1517,1563,526.6300000000041,270340.0,172.9622520793346,10.96116624990761
RSE1505,RSE1508,1531,726.4100000000053,215274.0,140.61005878510778,18.598072019844615
RSE7196,RSE7196,1435,0.0,947416.0,660.2202090592334,
RSE8102,RSE1501,1423,302.0594378910163,597577.0,419.9416725228391,2.589440504617979
RSE1501,RSE8103,1353,286.7399999999946,796149.0,588.4323725055432,1.7542610641977492
RSE1607,RSE7196,1331,320.88000000000375,349884.0,262.8730277986476,4.394395308159327
RSE7192,RSE1505,1273,1077.023978033889,192655.0,151.33935585231737,25.619815143825527
RSE8103,RSE1505,1229,375.38530008407133,391158.0,318.273393002441,4.245994512938417
RSE7105,RSE7056,1142,1042.8199999999879,193903.0,169.79246935201402,22.11023854195113
RSE8103,RSE8103,1130,0.0,4259538.0,3769.5026548672568,
RSE1508,RSE1511,1084,298.78999999999814,79823.0,73.63745387453875,14.607294839833038
RSE8099,RSE8102,1063,234.95000000000448,501117.0,471.41768579492003,1.7942050658828521
RSE8103,RSE7157,1061,278.57000000000534,61914.0,58.354382657869934,17.185547242950225
RSE1504,RSE8102,1025,616.630000000004,353498.0,344.8760975609756,6.436711664563914
RSE7104,RSE7157,1019,757.3699999999959,170932.0,167.74484789008832,16.254043175063682
RSE1511,RSE1508,963,300.10000000000156,207681.0,215.66043613707166,5.0095419417279645
RSE1513,RSE1607,960,2645.753892662923,786462.0,819.23125,11.626404648976127
RSE7108,RSE7192,939,0.0,0.0,0.0,
