start_rse,end_rse,frequency,distance,total_time,avg_time,avg_speed
RSE1515,RSE7359,963,798.257530599988,70352.0,73.05503634475598,39.33646814708946
RSE1519,RSE1517,842,410.0212034999914,50511.0,59.989311163895486,24.60565564033921
RSE7359,RSE1515,774,798.2575305999975,102460.0,132.37726098191214,21.708615881942546
RSE1517,RSE1515,757,572.0686681999952,49511.0,65.40422721268163,31.487983166945266
RSE1607,RSE7196,753,367.19987449999394,81088.0,107.68658698539177,12.275619324617496
RSE7196,RSE1607,750,367.19987449999394,46852.0,62.46933333333333,21.16109581554648
RSE1501,RSE8102,693,503.9284857999934,106916.0,154.27994227994228,11.758771244470646
RSE7105,RSE7056,686,1121.964708999995,93310.0,136.0204081632653,29.694609852603023
RSE1505,RSE1508,667,748.4863772999969,56962.0,85.40029985007496,31.552008166369735
RSE1505,RSE8103,627,441.99414319999596,74884.0,119.43221690590111,13.32286175993578
RSE1517,RSE1519,611,410.0212034999934,24227.0,39.65139116202946,37.226344129218866
RSE1504,RSE8102,597,558.2040791999945,82020.0,137.38693467336682,14.626825250141772
RSE1501,RSE8103,593,355.1229926999968,41813.0,70.51096121416526,18.131121058425684
RSE7359,RSE1511,583,904.4252612999994,64121.0,109.98456260720411,29.603526745004583
RSE1515,RSE1517,582,572.0686681999955,50388.0,86.57731958762886,23.78737543884716
RSE8103,RSE1501,567,355.12299269999687,42709.0,75.32451499118166,16.97246605397536
RSE7157,RSE8103,527,374.93168119999785,43194.0,81.96204933586338,16.468036893379544
RSE1508,RSE1505,521,748.4863772999971,68171.0,130.8464491362764,20.5932295149532
RSE8103,RSE1505,520,441.9941431999971,33761.0,64.925,24.507954031882782
RSE7056,RSE7067,517,2459.392711999987,32957.0,63.74661508704062,138.89072778391164
RSE1511,RSE1508,511,321.46869459999715,20284.0,39.69471624266145,29.154693876264776
RSE7067,RSE7056,503,2459.392711999985,25848.0,51.387673956262425,172.29450336155884
RSE7056,RSE7104,500,1689.609264999986,63587.0,127.174,47.82890649031995
RSE1508,RSE1511,498,321.4686945999975,23205.0,46.596385542168676,24.836417827143958
RSE1511,RSE7359,483,904.4252612999991,39223.0,81.20703933747411,40.09419586335667
RSE8102,RSE1501,467,503.9284857999959,35642.0,76.32119914346895,23.76983812151263
RSE8099,RSE8102,467,992.6922662000123,59604.0,127.63169164882227,28.00003754673278
RSE8103,RSE7157,439,374.9316811999997,29926.0,68.16856492027335,19.8002415614676
RSE7104,RSE7056,417,1689.6092649999875,49233.0,118.06474820143885,51.51913205813136
RSE7192,RSE1505,376,1185.6597680000082,35371.0,94.07180851063829,45.37358463048292
RSE8102,RSE8099,376,992.6922662000084,41459.0,110.26329787234043,32.41053212880994
RSE8102,RSE1504,374,558.2040791999972,58131.0,155.43048128342247,12.928832675076572
RSE7359,RSE1607,333,1061.1318609999942,52971.0,159.07207207207207,24.014741556073947
RSE7104,RSE8103,326,1040.091615,63077.0,193.48773006134968,19.351768780442953
RSE1607,RSE7359,318,1061.131860999995,63591.0,199.97169811320754,19.103076763579665
RSE1503,RSE1505,308,1396.3048699999938,46280.0,150.25974025974025,33.453388933794145
RSE1513,RSE1607,291,1405.7928529999954,62264.0,213.96563573883162,23.652649890832503
RSE7056,RSE7105,277,1121.9647090000017,46606.0,168.25270758122744,24.005990812659352
RSE7104,RSE7105,270,442.8675796000017,17761.0,65.78148148148148,24.236658260863784
RSE7192,RSE7157,270,837.4935463999948,30396.0,112.57777777777778,26.781278033320007
RSE8103,RSE7104,255,1040.0916150000048,39502.0,154.90980392156862,24.171031911548894
RSE1505,RSE1503,204,1396.3048699999945,44850.0,219.85294117647058,22.863908506755763
RSE7105,RSE7104,202,442.8675796000014,18843.0,93.28217821782178,17.091402849075045
RSE7104,RSE7157,198,,23727.0,119.83333333333333,
RSE1607,RSE1513,189,1405.7928529999972,59646.0,315.58730158730157,16.03630515342518
RSE1513,RSE7359,181,878.8379134999997,31232.0,172.55248618784532,18.33538628447105
RSE1505,RSE1504,154,718.6204714000015,28042.0,182.0909090909091,14.207374272311563
RSE8102,RSE8103,144,670.7229596999981,24560.0,170.55555555555554,14.157279409954358
RSE7157,RSE7104,136,,11599.0,85.28676470588235,
RSE1508,RSE7359,134,,15574.0,116.22388059701493,
RSE1512,RSE1513,126,544.2562391000009,22111.0,175.484126984127,11.165240380614193
RSE1504,RSE1505,121,718.6204714000006,16537.0,136.6694214876033,18.92913329756548
RSE7192,RSE7104,119,330.0007757999994,17040.0,143.19327731092437,8.296498377507026
RSE1503,RSE1504,114,847.8129298999994,25959.0,227.71052631578948,13.403537363957
RSE1504,RSE1503,107,847.8129298999994,17742.0,165.81308411214954,18.407030808109557
RSE1513,RSE1512,98,544.2562391000008,13509.0,137.8469387755102,14.213753879227202
RSE7359,RSE1513,97,878.8379134999997,35691.0,367.9484536082474,8.598531825788012
RSE1505,RSE7104,89,1463.181937000001,20477.0,230.07865168539325,22.894149172964806
RSE1511,RSE1505,81,2215.966656000002,13003.0,160.53086419753086,49.694368752564834
RSE1515,RSE1519,66,942.813063000001,6393.0,96.86363636363636,35.04026024852186
RSE1607,RSE1511,66,809.1298504000005,14000.0,212.12121212121212,13.732089461074294
RSE7359,RSE1517,64,711.8968416999998,10792.0,168.625,15.198390690111188
RSE7192,RSE8103,62,1011.0006579999989,10766.0,173.6451612903226,20.959998780011123
RSE8103,RSE8102,53,670.7229597000002,17436.0,328.9811320754717,7.3396387193599475
RSE7104,RSE1505,48,1463.1819370000005,13542.0,282.125,18.670642350731068
RSE8103,RSE7105,47,,20427.0,434.6170212765957,
RSE7157,RSE1505,47,1543.3642449999993,5521.0,117.46808510638297,47.298900607498624
RSE1505,RSE7157,43,1543.3642449999988,10953.0,254.72093023255815,21.812543150369745
RSE1517,RSE7359,27,711.8968416999998,3113.0,115.29629629629629,22.228195635477025
RSE1508,RSE8103,21,1834.6449270000005,6861.0,326.7142857142857,20.21558905133363
RSE8102,RSE7105,18,,9386.0,521.4444444444445,
RSE1501,RSE8099,17,605.4655258000001,5048.0,296.94117647058823,7.340429908668782
RSE7105,RSE8103,17,,8470.0,498.2352941176471,
RSE1501,RSE1505,16,668.0062830999998,6962.0,435.125,5.526739716541222
RSE7359,RSE1519,14,1091.649803,3406.0,243.28571428571428,16.153596615149738
RSE1504,RSE1512,14,,2141.0,152.92857142857142,
RSE1501,RSE1504,14,867.5801859999998,6932.0,495.14285714285717,6.307853631621464
RSE7359,RSE1512,14,,9192.0,656.5714285714286,
RSE1607,RSE1512,13,,5701.0,438.53846153846155,
RSE8103,RSE1503,13,1358.7801839999997,1983.0,152.53846153846155,32.06803459969743
RSE1513,RSE1515,13,1595.5770049999996,2197.0,169.0,33.988622591715966
RSE1504,RSE1508,12,1323.6629649999998,6126.0,510.5,9.334351956904994
RSE7056,RSE8103,12,1689.6092649999994,5706.0,475.5,12.791994435331226
RSE8099,RSE1501,12,605.4655258000001,1100.0,91.66666666666667,23.77828246778182
RSE8099,RSE1504,12,828.8936914,2448.0,204.0,14.627535730588235
RSE8103,RSE1508,11,1834.6449270000003,953.0,86.63636363636364,76.23498332549843
RSE1501,RSE7105,11,1382.9859419999996,11452.0,1041.090909090909,4.782242691512399
RSE1508,RSE7104,10,1347.0903020000003,3217.0,321.7,15.074681651227857
RSE1515,RSE1607,9,,1701.0,189.0,
RSE8099,RSE8103,8,911.1350202000001,2975.0,371.875,8.820399523280674
RSE1503,RSE1508,8,1404.671317,2798.0,349.75,14.458375242887776
RSE1505,RSE1511,8,2215.966656,907.0,113.375,70.36366008026461
RSE1505,RSE1501,8,668.0062831,2538.0,317.25,7.580213141560283
RSE7359,RSE7196,7,1406.40841,1707.0,243.85714285714286,20.762444014059753
RSE1501,RSE7157,7,1488.567127,534.0,76.28571428571429,70.24698801573034
RSE8103,RSE1504,6,1085.871451,981.0,163.5,23.90909616880734
RSE1515,RSE1511,6,,610.0,101.66666666666667,
RSE1504,RSE8099,6,828.8936914,2896.0,482.6666666666667,6.1823562618232035
RSE7359,RSE1505,6,2215.966656,2092.0,348.6666666666667,22.879961648948374
RSE1519,RSE1515,5,942.8130629999999,424.0,84.8,40.025082863207544
RSE8099,RSE7105,5,,2242.0,448.4,
RSE7359,RSE1508,5,,408.0,81.6,
RSE7196,RSE1513,5,1405.792853,1133.0,226.6,22.33386703795234
RSE1607,RSE1515,4,,1236.0,309.0,
RSE1511,RSE1515,4,,767.0,191.75,
RSE1511,RSE8103,4,1017.881498,1269.0,317.25,11.55042834609929
RSE1517,RSE1607,4,800.7080031,1066.0,266.5,10.81631824075047
RSE1504,RSE1501,4,867.580186,628.0,157.0,19.89355840509554
RSE1505,RSE7105,4,1680.624489,1275.0,318.75,18.98117069929412
RSE1505,RSE7056,3,1680.624489,801.0,267.0,22.660105469662923
RSE1508,RSE7157,3,1792.0559650000002,458.0,152.66666666666666,42.25808825764193
RSE1607,RSE1504,3,1895.518212,3147.0,1049.0,6.505114931553861
RSE8099,RSE1505,3,1339.88538,3385.0,1128.3333333333333,4.27496664815362
RSE1513,RSE1517,3,1980.577019,652.0,217.33333333333334,32.807103995705525
RSE1515,RSE7196,2,,560.0,280.0,
RSE1607,RSE1505,2,1987.281634,662.0,331.0,21.613939221752265
RSE7104,RSE1503,2,1691.630256,814.0,407.0,14.962822903194104
RSE7359,RSE8103,2,1181.032578,654.0,327.0,13.002193519266056
RSE1503,RSE8102,2,1406.017009,768.0,384.0,13.181409459374999
RSE7192,RSE7056,2,1695.539498,405.0,202.5,30.14292440888889
RSE7192,RSE1503,2,1500.869162,418.0,209.0,25.85229178564593
RSE7056,RSE7157,2,1695.539498,434.0,217.0,28.12876586543779
RSE7192,RSE1508,2,1347.090302,342.0,171.0,28.35979583157895
RSE1515,RSE1508,2,,262.0,131.0,
RSE1511,RSE7105,2,1379.854821,754.0,377.0,13.17633250822281
RSE1508,RSE1504,2,1323.662965,676.0,338.0,14.098185426035503
RSE7105,RSE7067,2,,359.0,179.5,
RSE7192,RSE7105,2,748.6927235,500.0,250.0,10.781175218400001
RSE1511,RSE7104,2,1470.04086,489.0,244.5,21.644773398773008
RSE1517,RSE7196,2,800.7080031,536.0,268.0,10.755779146119403
RSE1513,RSE1504,2,1541.097705,3112.0,1556.0,3.5655216825192797
RSE1504,RSE7104,2,1896.353776,404.0,202.0,33.79640392871287
RSE7105,RSE7157,2,,190.0,95.0,
RSE1505,RSE7359,2,2215.966656,347.0,173.5,45.97971159423631
RSE8103,RSE7056,1,1689.609265,339.0,339.0,17.942753256637168
RSE1505,RSE1517,1,2215.966656,315.0,315.0,25.32533321142857
RSE1505,RSE1513,1,1411.758209,374.0,374.0,13.589116450267381
RSE1505,RSE8102,1,1053.13558,243.0,243.0,15.602008592592592
RSE7104,RSE8102,1,1249.453686,1589.0,1589.0,2.8307320765261172
RSE7105,RSE1505,1,1680.624489,325.0,325.0,18.616148185846153
RSE1512,RSE1607,1,,252.0,252.0,
RSE1515,RSE1505,1,2215.966656,200.0,200.0,39.887399808000005
RSE1512,RSE7359,1,,266.0,266.0,
RSE1501,RSE7104,1,1299.442241,160.0,160.0,29.237450422499997
RSE8102,RSE7104,1,1249.453686,213.0,213.0,21.117527087323946
RSE7196,RSE1511,1,809.1298504,211.0,211.0,13.805059058957347
RSE8102,RSE1505,1,1053.13558,1406.0,1406.0,2.6965064637268843
RSE1504,RSE1607,1,1895.518212,496.0,496.0,13.75779347419355
RSE1503,RSE7104,1,1691.630256,274.0,274.0,22.225798983941605
RSE8103,RSE1511,1,1017.881498,170.0,170.0,21.555137604705884
RSE8102,RSE1503,1,1406.017009,225.0,225.0,22.496272144
RSE1505,RSE8099,1,1339.88538,907.0,907.0,5.318177914002205
RSE1511,RSE7056,1,1455.289239,406.0,406.0,12.904042513300492
RSE1513,RSE1519,1,1980.577019,264.0,264.0,27.007868440909093
RSE7105,RSE1504,1,1896.353776,414.0,414.0,16.49003283478261
RSE1504,RSE1513,1,1541.097705,179.0,179.0,30.994143787709493
RSE1501,RSE1503,1,1832.934618,269.0,269.0,24.529980017843865
RSE1512,RSE1515,1,1176.030984,257.0,257.0,16.473585768093386
RSE7067,RSE7104,1,2469.174308,126.0,126.0,70.54783737142859
RSE1513,RSE7196,1,1405.792853,223.0,223.0,22.694413770403585
RSE1508,RSE1503,1,1404.671317,222.0,222.0,22.77845378918919
RSE1504,RSE8103,1,1085.871451,135.0,135.0,28.956572026666667
RSE7105,RSE8102,1,,264.0,264.0,
RSE1519,RSE7359,1,1091.649803,216.0,216.0,18.194163383333336
RSE1503,RSE8099,1,1316.595257,486.0,486.0,9.75255745925926
RSE7104,RSE1504,1,1896.353776,261.0,261.0,26.156603806896552
RSE8103,RSE7196,1,1508.287823,515.0,515.0,10.543371189902912
RSE1512,RSE1504,1,,97.0,97.0,
RSE7105,RSE8099,1,,472.0,472.0,
RSE1503,RSE7157,1,1358.780184,488.0,488.0,10.02378824262295
RSE8102,RSE7056,1,1689.609265,294.0,294.0,20.689093040816328
RSE7192,RSE1501,1,1327.335295,108.0,108.0,44.24450983333333
RSE1503,RSE1512,1,,1425.0,1425.0,
