route_id,origin_RSE_id,destin_RSE_id,lon_origin,lat_origin,lon_destin,lat_destin,movers_2023,movers_2024,avg_speed_2023,avg_speed_2024,avg_time_2023,avg_time_2024,movers_diff,avg_speed_diff,avg_time_diff,direction
0,RSE1515,RSE1517,127.348349,36.325866,127.348261,36.321167,1179,2028,25.660656027690024,6.680687834481031,80.25699745547074,308.2687376725838,849,-18.979968193208993,228.01174021711307,옥녀봉삼거리->도안동로입구
1,RSE1517,RSE1515,127.348261,36.321167,127.348349,36.325866,1698,3141,28.735764217934403,12.452784954641697,71.66843345111896,165.38045208532316,1443,-16.282979263292706,93.7120186342042,도안동로입구->옥녀봉삼거리
2,RSE7359,RSE1515,127.347823,36.33207886,127.348349,36.325866,1636,2896,21.457861945329665,13.080154515129,133.9242053789731,219.70131215469613,1260,-8.377707430200665,85.77710677572301,옥녀봉네거리->옥녀봉삼거리
3,RSE1515,RSE7359,127.348349,36.325866,127.347823,36.33207886,2022,4021,42.116115452449705,30.359754999074443,68.23343224530169,94.6558070131808,1999,-11.756360453375262,26.42237476787912,옥녀봉삼거리->옥녀봉네거리
4,RSE7359,RSE1607,127.347823,36.33207886,127.36794,36.334544,706,1555,21.78192605149177,12.344486242587571,175.37818696883852,309.45594855305467,849,-9.437439808904198,134.07776158421615,옥녀봉네거리->도솔네거리
5,RSE1607,RSE7196,127.36794,36.334544,127.3720303,36.33399461,1757,1829,12.638624408570488,5.684880046785152,104.59362549800797,232.53253143794424,72,-6.953744361785335,127.93890593993628,도솔네거리->안골네거리
6,RSE1513,RSE7359,127.3385757,36.33198127,127.347823,36.33207886,423,784,17.126002951958085,2.2973813739489457,184.73758865248223,1377.140306122449,361,-14.82862157800914,1192.4027174699668,위더스타워네거리->옥녀봉네거리
7,RSE1512,RSE1513,127.333091,36.332421,127.3385757,36.33198127,340,576,12.86613045673566,1.3540843636589943,152.28529411764706,1446.9722222222222,236,-11.512046093076664,1294.6869281045751,도로교통공단대전충남지부앞->위더스타워네거리
8,RSE7359,RSE1511,127.347823,36.33207886,127.348894,36.33949898,1269,2665,35.529936913948404,18.985373145207795,91.63908589440504,171.49681050656662,1396,-16.54456376874061,79.85772461216158,옥녀봉네거리->원신흥로입구
9,RSE1511,RSE7359,127.348894,36.33949898,127.347823,36.33207886,833,1885,44.797014957493566,20.241181416427505,72.68187274909964,160.85676392572944,1052,-24.55583354106606,88.1748911766298,원신흥로입구->옥녀봉네거리
10,RSE1511,RSE1508,127.348894,36.33949898,127.347094,36.341812,1312,1686,28.681871969750905,8.69946849026299,40.34908536585366,133.0296559905101,374,-19.982403479487914,92.68057062465644,원신흥로입구->원신흥북로종점
11,RSE1508,RSE1511,127.347094,36.341812,127.348894,36.33949898,842,1267,23.56783986531945,7.059279812283837,49.104513064133016,163.93843725335438,425,-16.508560053035612,114.83392418922136,원신흥북로종점->원신흥로입구
12,RSE1505,RSE1508,127.3478138,36.34869141,127.347094,36.341812,1094,1681,28.47988279286521,14.8210662463186,94.61243144424132,181.8054729327781,587,-13.658816546546612,87.19304148853676,도안호반베르디움201동삼거리->원신흥북로종점
13,RSE1508,RSE1505,127.347094,36.341812,127.3478138,36.34869141,1149,1596,21.740320560801248,7.060190651127627,123.9425587467363,381.6541353383458,447,-14.68012990967362,257.7115765916095,원신흥북로종점->도안호반베르디움201동삼거리
14,RSE1504,RSE1505,127.3405407,36.34835572,127.3478138,36.34869141,275,623,18.17154776853728,0.9803375529521658,142.3672727272727,2638.921348314607,348,-17.191210215585116,2496.554075587334,진터지하차도->도안호반베르디움201동삼거리
15,RSE1505,RSE8103,127.3478138,36.34869141,127.3482089,36.3520523,1530,1797,13.11326428342038,14.008380052564906,121.34117647058824,113.58764607679466,267,0.8951157691445264,-7.753530393793582,도안호반베르디움201동삼거리->용반네거리
16,RSE8103,RSE1505,127.3482089,36.3520523,127.3478138,36.34869141,889,1462,26.00051568600794,6.715967176573406,61.19797525309336,236.9247606019152,573,-19.284548509434536,175.72678534882186,용반네거리->도안호반베르디움201동삼거리
17,RSE8102,RSE1501,127.3417161,36.35324983,127.3450559,36.35287005,840,2348,35.01722829769698,7.249468926980262,51.80714285714286,250.24488926746167,1508,-27.767759370716718,198.43774641031882,유성네거리->계룡로132번길
18,RSE1501,RSE8103,127.3450559,36.35287005,127.3482089,36.3520523,1154,2328,23.19726663741421,2.9889416909401327,55.11178509532063,427.7242268041237,1174,-20.208324946474075,372.6124417088031,계룡로132번길->용반네거리
19,RSE8103,RSE7157,127.3482089,36.3520523,127.3514407,36.35071847,1063,1770,18.60969088595357,10.503091371372152,72.52963311382878,128.51016949152543,707,-8.106599514581417,55.98053637769665,용반네거리->만년교네거리
20,RSE7157,RSE7104,127.3514407,36.35071847,127.3570383,36.3560317,381,922,,,102.10761154855643,537.5021691973969,541,,435.39455764884053,만년교네거리->월평초교삼거리
21,RSE7104,RSE7105,127.3570383,36.3560317,127.3598975,36.35871541,632,1124,26.34005116081747,12.191603219946266,60.52848101265823,130.77224199288256,492,-14.148447940871204,70.24376098022432,월평초교삼거리->갑천대교네거리
22,RSE1505,RSE7157,127.3478138,36.34869141,127.3514407,36.35071847,61,130,20.07479643440148,4.771620214040821,276.7704918032787,1164.4076923076923,69,-15.30317622036066,887.6372005044136,도안호반베르디움201동삼거리->만년교네거리
23,RSE1511,RSE7157,127.348894,36.33949898,127.3514407,36.35071847,0,55,0.0,1.5690453604962171,0.0,2726.090909090909,55,1.5690453604962171,2726.090909090909,원신흥로입구->만년교네거리
