before_before_rse_id,before_rse_id,rse_id,frequency
RSE8102,RSE8102,RSE8103,13
RSE7105,RSE7104,RSE7104,13
RSE7199,RSE7196,RSE1607,13
RSE7196,RSE1607,RSE1512,13
RSE7118,RSE7105,RSE7104,13
RSE8103,RSE1501,RSE8099,13
RSE8103,RSE1501,,12
RSE1515,RSE1511,RSE1508,12
RSE8102,RSE1504,RSE1505,12
RSE7359,RSE7359,RSE1515,12
RSE7059,RSE7056,RSE7104,12
RSE8102,RSE8103,,12
RSE1511,RSE7056,RSE7067,12
RSE1504,RSE1501,,11
RSE1517,RSE1515,RSE1607,11
RSE8099,RSE1501,RSE8103,11
RSE1518,RSE1517,RSE1515,11
RSE7062,RSE7056,RSE7105,11
RSE1607,RSE1607,RSE7359,11
RSE7157,RSE7056,RSE7067,11
RSE1507,RSE1504,RSE8099,11
RSE1511,RSE7157,RSE7104,11
RSE1511,RSE7105,RSE7056,11
RSE7192,RSE1505,RSE1505,11
RSE1517,RSE7359,RSE1511,11
RSE1516,RSE1517,RSE1519,11
RSE1513,RSE1515,RSE1517,11
RSE7359,RSE1511,RSE7056,11
RSE8050,RSE8103,RSE8103,11
RSE1501,RSE7157,RSE7157,11
RSE7067,RSE7067,,10
RSE7359,RSE1511,RSE1511,10
RSE1513,RSE1513,RSE1607,10
RSE1607,RSE1607,,10
RSE1508,RSE7359,RSE1607,10
RSE1511,RSE1508,,10
RSE8102,RSE1504,RSE1512,10
RSE1508,RSE1508,,10
RSE7108,RSE1505,RSE1508,10
RSE7157,RSE7105,RSE7056,10
RSE7056,RSE7157,RSE8103,10
RSE1517,RSE1517,RSE1519,10
RSE1607,RSE1511,,10
RSE7104,RSE7157,RSE1501,9
RSE1510,RSE1511,RSE7157,9
RSE1511,RSE7104,,9
RSE7108,RSE8103,RSE1501,9
RSE7157,RSE8103,RSE1503,9
RSE1513,RSE1607,RSE1607,9
RSE7194,RSE1607,RSE7359,9
RSE7067,RSE7056,RSE7157,9
RSE1505,RSE1504,RSE1505,9
RSE8030,RSE7056,RSE7056,9
RSE1515,RSE1607,RSE7196,9
RSE1509,RSE1513,RSE1512,9
RSE1507,RSE1504,RSE1504,9
RSE7359,RSE1513,,9
RSE7359,RSE1511,RSE7105,9
RSE1524,RSE1511,RSE1505,9
RSE7359,RSE7359,RSE1511,9
RSE1508,RSE8103,RSE8103,9
RSE8103,RSE7104,RSE7105,9
RSE1511,RSE1515,RSE1517,9
RSE1505,RSE1501,RSE8103,9
RSE8102,RSE8103,RSE8103,9
RSE8103,RSE7105,RSE7105,9
RSE7359,RSE7196,RSE7196,9
RSE1508,RSE8103,RSE1501,9
RSE1513,RSE1513,RSE7359,8
RSE1513,RSE1513,RSE1512,8
RSE8507,RSE8103,RSE1505,8
RSE7056,RSE7056,RSE7157,8
RSE1602,RSE1513,RSE1513,8
RSE1511,RSE7157,,8
RSE7359,RSE1511,RSE8103,8
RSE1510,RSE1513,RSE7359,8
RSE1504,RSE1504,RSE1505,8
RSE1519,RSE1517,RSE1517,8
RSE1602,RSE1513,RSE7196,8
RSE1607,RSE7359,RSE1517,8
RSE1507,RSE8102,RSE1501,8
RSE7104,RSE1505,RSE1503,8
RSE1504,RSE8102,RSE8103,8
RSE1513,RSE7196,,7
RSE1504,RSE1504,,7
RSE7056,RSE7104,RSE1501,7
RSE8099,RSE8102,RSE7105,7
RSE1501,RSE8103,RSE7056,7
RSE1501,RSE8103,RSE8102,7
RSE8046,RSE7105,RSE7056,7
RSE8102,RSE1501,RSE7105,7
RSE1607,RSE1607,RSE1513,7
RSE7104,RSE8103,RSE8103,7
RSE1512,RSE1513,RSE7196,7
RSE1504,RSE8102,RSE7105,7
RSE8053,RSE8103,RSE1505,7
RSE9999,RSE7056,RSE7104,7
RSE8103,RSE8102,RSE8102,7
RSE1510,RSE7359,RSE1515,7
RSE1511,RSE8103,RSE1501,7
RSE1501,RSE7157,RSE7104,7
RSE1517,RSE1517,RSE1515,7
RSE1508,RSE7359,RSE1517,7
RSE7359,RSE1517,,7
RSE8103,RSE7157,RSE7056,7
RSE1510,RSE1513,RSE1512,7
RSE1509,RSE1504,RSE8102,7
RSE7065,RSE7056,RSE7067,7
RSE1501,RSE8102,RSE8103,7
RSE1511,RSE1511,RSE1508,6
RSE1524,RSE7359,RSE1607,6
RSE1513,RSE1515,,6
RSE1507,RSE1508,RSE7359,6
RSE1520,RSE1513,RSE7359,6
RSE1524,RSE1511,RSE7105,6
RSE1505,RSE1501,RSE8099,6
RSE1504,RSE1501,RSE8102,6
RSE8102,RSE8103,RSE1501,6
RSE1511,RSE1505,RSE1504,6
RSE1503,RSE1504,RSE1504,6
RSE1505,RSE1504,RSE1508,6
RSE1607,RSE1513,RSE1607,6
RSE1515,RSE1517,RSE1517,6
RSE7056,RSE1511,RSE7359,6
RSE8100,RSE1501,RSE8103,6
RSE7192,RSE7157,RSE7157,6
RSE1505,RSE1504,RSE1504,6
RSE7385,RSE7056,RSE7056,6
RSE1501,RSE8103,RSE1501,6
RSE1607,RSE1513,RSE7359,6
RSE7067,RSE7056,RSE1511,6
RSE1501,RSE1505,,6
RSE7157,RSE7104,,6
RSE1508,RSE1511,RSE1515,6
RSE1607,RSE1511,RSE1505,6
RSE7108,RSE7104,RSE7056,6
RSE1504,RSE1508,RSE1511,6
RSE8103,RSE1508,RSE1511,6
RSE7157,RSE7157,RSE1505,6
RSE8103,RSE7157,RSE7105,6
RSE8100,RSE8102,RSE8102,6
RSE8103,RSE7056,RSE7067,6
RSE1502,RSE1505,RSE8103,6
RSE7057,RSE7056,RSE7067,6
RSE1511,RSE7359,RSE7196,6
RSE7157,RSE1505,RSE1504,6
RSE8507,RSE8103,RSE8103,6
RSE7106,RSE7056,RSE7056,5
RSE1511,RSE1508,RSE7104,5
RSE7359,RSE1607,RSE7359,5
RSE8524,RSE8103,RSE7157,5
RSE1504,RSE8102,RSE7157,5
RSE1511,RSE1511,RSE7359,5
RSE7105,RSE7104,,5
RSE1513,RSE7359,RSE1517,5
RSE9158,RSE7056,RSE7104,5
RSE1513,RSE7359,RSE1513,5
RSE7104,RSE7157,RSE1503,5
RSE1513,RSE1512,RSE1513,5
RSE7359,RSE1505,RSE8103,5
RSE1513,RSE7196,RSE7196,5
RSE1509,RSE1607,RSE7196,5
RSE7106,RSE7105,RSE7105,5
RSE7268,RSE7196,RSE7196,5
RSE1510,RSE1511,RSE1508,5
RSE1508,RSE7359,RSE1513,5
RSE1504,RSE1504,RSE1503,5
RSE8053,RSE8103,RSE8103,5
RSE1506,RSE1512,RSE1513,5
RSE7359,RSE1511,RSE7359,5
RSE8050,RSE8103,RSE7157,5
RSE7113,RSE7157,RSE8103,5
RSE1504,RSE1512,RSE1513,5
RSE8044,RSE7105,RSE7056,5
RSE7401,RSE7056,RSE7104,5
RSE1508,RSE1505,RSE7105,5
RSE1508,RSE1508,RSE1505,5
RSE1602,RSE1512,RSE1512,5
RSE8099,RSE8102,RSE8099,5
RSE7104,RSE1511,RSE1508,5
RSE7401,RSE7067,RSE7067,5
RSE8507,RSE7105,RSE7104,5
RSE1505,RSE7105,RSE7056,5
RSE1507,RSE1513,RSE1515,5
RSE1505,RSE1501,,5
RSE7104,RSE7104,RSE7067,5
RSE8103,RSE1501,RSE1501,5
RSE8069,RSE7056,RSE7104,5
RSE7192,RSE7056,RSE7067,5
RSE7106,RSE7105,RSE8103,4
RSE1513,RSE1512,RSE1512,4
RSE1505,RSE8103,RSE8102,4
RSE1607,RSE7359,RSE1508,4
RSE7157,RSE8103,RSE8099,4
RSE1509,RSE1512,RSE1513,4
RSE8051,RSE7105,RSE7105,4
RSE1508,RSE1505,RSE1505,4
RSE1501,RSE1501,RSE8102,4
RSE8102,RSE1501,RSE1501,4
RSE1511,RSE1505,RSE1501,4
RSE7157,RSE1501,RSE8099,4
RSE1511,RSE1508,RSE7157,4
RSE8102,RSE1501,RSE7104,4
RSE1508,RSE7104,,4
RSE1510,RSE1513,RSE1513,4
RSE7105,RSE7104,RSE1505,4
RSE2110,RSE7105,RSE7056,4
RSE1501,RSE8102,RSE7105,4
RSE1607,RSE7359,RSE1513,4
RSE8506,RSE7105,RSE7056,4
RSE1503,RSE1505,RSE7105,4
RSE7058,RSE7067,RSE7067,4
RSE1507,RSE1512,RSE1512,4
RSE1506,RSE1504,RSE8102,4
RSE8103,RSE8102,RSE8099,4
RSE8050,RSE8102,RSE8102,4
RSE1505,RSE1505,RSE1508,4
RSE1524,RSE1504,RSE8102,4
RSE1510,RSE1513,RSE1607,4
RSE1505,RSE1508,RSE1508,4
RSE9999,RSE7056,RSE7056,4
RSE7104,RSE1505,RSE1508,4
RSE1508,RSE7104,RSE7056,4
RSE1512,RSE1513,RSE1515,4
RSE7359,RSE1519,,4
RSE1511,RSE1508,RSE1508,4
RSE7105,RSE7104,RSE7359,4
RSE7067,RSE7104,RSE1511,4
RSE8507,RSE1504,RSE1503,4
RSE8034,RSE7067,RSE7104,4
RSE8098,RSE8102,RSE8103,4
RSE1515,RSE1517,RSE1515,4
RSE7054,RSE7105,RSE7104,4
RSE1508,RSE1511,RSE7157,4
RSE7118,RSE7105,RSE7105,4
RSE1518,RSE1515,RSE7359,4
RSE1511,RSE1505,RSE1503,4
RSE1515,RSE1511,RSE7104,4
RSE7108,RSE7104,RSE7104,4
RSE7056,RSE7157,RSE1505,4
RSE1511,RSE7359,RSE1519,4
RSE1511,RSE1508,RSE1504,4
RSE1513,RSE1504,RSE8102,4
RSE7359,RSE1513,RSE7359,4
RSE1501,RSE8102,RSE1501,4
RSE8506,RSE8102,RSE8102,4
RSE1515,RSE1511,,4
RSE1504,RSE1505,RSE7104,4
RSE8102,RSE7105,RSE7056,4
RSE7056,RSE7105,RSE7105,4
RSE7104,RSE1511,RSE1515,4
RSE7104,RSE7359,RSE1517,4
RSE1607,RSE7359,RSE1607,4
RSE1507,RSE1505,RSE8103,4
RSE8103,RSE1508,,4
RSE7272,RSE7196,RSE1607,4
RSE1501,RSE1501,RSE8103,4
RSE1520,RSE1504,RSE8102,4
RSE1607,RSE1515,RSE1517,3
RSE7157,RSE7157,RSE7105,3
RSE1515,RSE7359,RSE1512,3
RSE7192,RSE7056,RSE7056,3
RSE7357,RSE1517,RSE1515,3
RSE1509,RSE1513,RSE7359,3
RSE7192,RSE1505,RSE8103,3
RSE7356,RSE1517,RSE1515,3
RSE7157,RSE8103,RSE1504,3
RSE7108,RSE7157,RSE1501,3
RSE1505,RSE7157,RSE7056,3
RSE8069,RSE7067,RSE7104,3
RSE1503,RSE1504,RSE1501,3
RSE1509,RSE1511,RSE7157,3
RSE1504,RSE8099,,3
RSE1507,RSE1501,RSE8103,3
RSE7359,RSE1607,RSE1511,3
RSE8050,RSE1505,RSE1508,3
RSE1505,RSE1505,RSE8103,3
RSE7192,RSE1505,RSE1501,3
RSE7157,RSE7157,RSE7056,3
RSE1524,RSE7359,RSE1513,3
RSE8103,RSE1504,RSE1504,3
RSE7067,RSE7056,RSE7067,3
RSE1515,RSE7359,RSE1515,3
RSE1507,RSE1512,RSE7359,3
RSE7104,RSE8103,,3
RSE8103,RSE7157,RSE8103,3
RSE1520,RSE1512,RSE1508,3
RSE7192,RSE7105,RSE7056,3
RSE1520,RSE1504,RSE1505,3
RSE1515,RSE1515,,3
RSE1504,RSE1505,RSE1504,3
RSE1508,RSE1505,RSE8102,3
RSE1505,RSE7105,,3
RSE7104,RSE8103,RSE1504,3
RSE7113,RSE1505,RSE1503,3
RSE7157,RSE1511,RSE7359,3
RSE7194,RSE1607,RSE1513,3
RSE1513,RSE1515,RSE1519,3
RSE8099,RSE8102,RSE7157,3
RSE7104,RSE7157,RSE1504,3
RSE1511,RSE7157,RSE7056,3
RSE1501,RSE8099,,3
RSE1507,RSE1505,RSE7157,3
RSE1515,RSE1513,,3
RSE1511,RSE1505,RSE7157,3
RSE1515,RSE7196,,3
RSE1504,RSE1505,RSE1501,3
RSE8103,RSE1508,RSE7359,3
RSE1607,RSE1511,RSE8103,3
RSE7058,RSE7056,RSE7056,3
RSE1607,RSE1508,RSE1505,3
RSE8099,RSE8103,RSE7157,3
RSE7203,RSE7196,RSE1513,3
RSE1512,RSE1513,RSE1513,3
RSE8102,RSE8103,RSE7104,3
RSE7108,RSE1505,RSE1505,3
RSE7081,RSE7056,RSE7056,3
RSE1508,RSE7359,RSE7196,3
RSE8100,RSE8102,RSE7105,3
RSE1515,RSE1607,,3
RSE8103,RSE1505,RSE1501,3
RSE7108,RSE1505,RSE1504,3
RSE7067,RSE7067,RSE7067,3
RSE8103,RSE8103,RSE8102,3
RSE7067,RSE7056,RSE8103,3
RSE8034,RSE7067,RSE7056,3
RSE8098,RSE8102,RSE8102,3
RSE8103,RSE1505,RSE7359,3
RSE8506,RSE7105,RSE7105,3
RSE2110,RSE7105,RSE7105,3
RSE1501,RSE7105,RSE7056,3
RSE7092,RSE8103,RSE1501,3
RSE1508,RSE7104,RSE7105,3
RSE8103,RSE1505,RSE1505,3
RSE1524,RSE1511,RSE7056,3
RSE1508,RSE7157,RSE8103,3
RSE8102,RSE8102,RSE7105,3
RSE8046,RSE7105,RSE7105,3
RSE1506,RSE1513,RSE1607,3
RSE7359,RSE1505,RSE1501,3
RSE1602,RSE1513,RSE1515,3
RSE1511,RSE7359,RSE7359,3
RSE1510,RSE1607,RSE7196,3
RSE7359,RSE1515,RSE7359,3
RSE7359,RSE1508,,3
RSE7067,RSE7104,RSE8103,3
RSE7203,RSE1607,RSE1513,3
RSE1511,RSE7359,RSE1511,3
RSE7208,RSE7196,RSE7196,2
RSE7060,RSE7104,RSE7157,2
RSE1524,RSE1505,RSE8103,2
RSE7108,RSE7056,RSE7067,2
RSE1518,RSE1517,RSE1519,2
RSE1503,RSE1508,RSE7359,2
RSE1517,RSE7359,,2
RSE1505,RSE8103,RSE1505,2
RSE1509,RSE1513,RSE1607,2
RSE7267,RSE1607,RSE1513,2
RSE8103,RSE1501,RSE7157,2
RSE7105,RSE1505,RSE1508,2
RSE7092,RSE1505,RSE1508,2
RSE7064,RSE7056,RSE7056,2
RSE8051,RSE7056,RSE7067,2
RSE1510,RSE1504,RSE8102,2
RSE7056,RSE7157,RSE7157,2
RSE1502,RSE1504,RSE8102,2
RSE7113,RSE1505,RSE1504,2
RSE7106,RSE7105,RSE7157,2
RSE1508,RSE1511,RSE7104,2
RSE7054,RSE7104,RSE7105,2
RSE1504,RSE1501,RSE7157,2
RSE8506,RSE8102,RSE1501,2
RSE7359,RSE1607,RSE1513,2
RSE1505,RSE1505,RSE1504,2
RSE7056,RSE7105,RSE8103,2
RSE7274,RSE7196,RSE1607,2
RSE1507,RSE7359,RSE1515,2
RSE7105,RSE8103,RSE8103,2
RSE7104,RSE1505,RSE1504,2
RSE8102,RSE1505,RSE1508,2
RSE1508,RSE7157,,2
RSE1511,RSE7359,RSE1512,2
RSE8102,RSE7105,RSE7105,2
RSE1607,RSE1511,RSE1511,2
RSE7196,RSE1607,RSE1517,2
