route_id,origin_RSE_id,destin_RSE_id,lon_origin,lat_origin,lon_destin,lat_destin,movers_2023,movers_2024,avg_speed_2023,avg_speed_2024,avg_time_2023,avg_time_2024,movers_diff,avg_speed_diff,avg_time_diff,direction
0,RSE1515,RSE1517,127.348349,36.325866,127.348261,36.321167,541,869,24.32502283884754,15.240463011443111,77.93900184842883,124.3970080552359,328,-9.08455982740443,46.45800620680707,옥녀봉삼거리->도안동로입구
1,RSE1517,RSE1515,127.348261,36.321167,127.348349,36.325866,1403,2428,28.560539008918344,13.048428354060317,66.40841054882395,145.35543657331138,1025,-15.512110654858027,78.94702602448743,도안동로입구->옥녀봉삼거리
2,RSE7359,RSE1515,127.347823,36.33207886,127.348349,36.325866,685,1096,23.07847905305849,9.26779886354777,112.97226277372263,281.3211678832117,411,-13.810680189510721,168.34890510948904,옥녀봉네거리->옥녀봉삼거리
3,RSE1515,RSE7359,127.348349,36.325866,127.347823,36.33207886,1841,3205,39.81486727040839,33.00892504316578,65.61759913090711,79.14695787831513,1364,-6.80594222724261,13.529358747408025,옥녀봉삼거리->옥녀봉네거리
4,RSE1607,RSE7359,127.36794,36.334544,127.347823,36.33207886,276,492,34.8041309483633,11.75259842799341,193.2391304347826,572.2581300813008,216,-23.05153252036989,379.0189996465182,도솔네거리->옥녀봉네거리
5,RSE7196,RSE1607,127.3720303,36.33399461,127.36794,36.334544,703,844,17.185100587151407,5.658584731119658,66.38122332859174,201.5995260663507,141,-11.526515856031748,135.21830273775896,안골네거리->도솔네거리
6,RSE7359,RSE1513,127.347823,36.33207886,127.3385757,36.33198127,116,181,14.1133188785047,2.1072627500921115,230.6034482758621,1544.4585635359117,65,-12.006056128412588,1313.8551152600496,옥녀봉네거리->위더스타워네거리
7,RSE1513,RSE1512,127.3385757,36.33198127,127.333091,36.332421,115,148,21.56859643217768,2.5261975167456265,77.50434782608696,661.7297297297297,33,-19.042398915432056,584.2253819036428,위더스타워네거리->도로교통공단대전충남지부앞
8,RSE7359,RSE1511,127.347823,36.33207886,127.348894,36.33949898,1274,2572,21.31737893326823,10.988535909766348,142.98587127158555,277.3876360808709,1298,-10.328843023501882,134.40176480928534,옥녀봉네거리->원신흥로입구
9,RSE1511,RSE7359,127.348894,36.33949898,127.347823,36.33207886,358,605,44.366595220854514,5.992148651125059,69.43575418994413,514.1107438016529,247,-38.37444656972946,444.6749896117088,원신흥로입구->옥녀봉네거리
10,RSE1511,RSE1508,127.348894,36.33949898,127.347094,36.341812,1065,1019,18.497828009195945,13.887636588411914,58.40469483568075,77.79293424926398,-46,-4.610191420784032,19.38823941358323,원신흥로입구->원신흥북로종점
11,RSE1508,RSE1511,127.347094,36.341812,127.348894,36.33949898,363,389,31.354595037340182,4.4638244876622535,34.30578512396694,240.9691516709512,26,-26.890770549677928,206.66336654698426,원신흥북로종점->원신흥로입구
12,RSE1505,RSE1508,127.3478138,36.34869141,127.347094,36.341812,417,453,32.48106192476093,15.53999590717681,80.51079136690647,168.280353200883,36,-16.94106601758412,87.76956183397654,도안호반베르디움201동삼거리->원신흥북로종점
13,RSE1508,RSE1505,127.347094,36.341812,127.3478138,36.34869141,1084,917,19.744222846792475,4.981900362236301,132.93265682656826,526.8375136314068,-167,-14.762322484556174,393.90485680483846,원신흥북로종점->도안호반베르디움201동삼거리
14,RSE1505,RSE1504,127.3478138,36.34869141,127.3405407,36.34835572,133,131,27.420987654320985,1.8201290933017216,93.18045112781957,1403.8015267175572,-2,-25.600858561019265,1310.6210755897375,도안호반베르디움201동삼거리->진터지하차도
15,RSE1505,RSE8103,127.3478138,36.34869141,127.3482089,36.3520523,1029,1035,12.858512828229667,10.315281586606297,103.33138969873664,128.80772946859904,6,-2.5432312416233707,25.476339769862392,도안호반베르디움201동삼거리->용반네거리
16,RSE8103,RSE1505,127.3482089,36.3520523,127.3478138,36.34869141,376,412,0.0216203030596679,0.0026598487724799,62.505319148936174,508.0679611650485,36,-0.018960454287188,445.5626420161123,용반네거리->도안호반베르디움201동삼거리
17,RSE1501,RSE8102,127.3450559,36.35287005,127.3417161,36.35324983,283,973,16.105423783930206,1.3791782942946107,78.23674911660777,913.6135662898251,690,-14.726245489635595,835.3768171732174,계룡로132번길->유성네거리
18,RSE8103,RSE1501,127.3482089,36.3520523,127.3450559,36.35287005,212,1100,0.0275961545614011,0.0016938558104045,38.698113207547166,630.4663636363637,888,-0.0259022987509966,591.7682504288165,용반네거리->계룡로132번길
19,RSE7157,RSE8103,127.3514407,36.35071847,127.3482089,36.3520523,494,663,14.14874788407266,7.120763683771716,71.03441295546558,141.14328808446456,169,-7.027984200300945,70.10887512899897,만년교네거리->용반네거리
20,RSE7104,RSE7157,127.3570383,36.3560317,127.3514407,36.35071847,135,362,37.075122884770295,6.016082944758327,73.54074074074074,453.207182320442,227,-31.059039940011967,379.6664415797012,월평초교삼거리->만년교네거리
21,RSE7105,RSE7104,127.3598975,36.35871541,127.3570383,36.3560317,114,137,36.58165663010959,2.543995292108505,43.99122807017544,632.5766423357665,23,-34.03766133800109,588.585414265591,갑천대교네거리->월평초교삼거리
22,RSE7056,RSE7105,127.3688543,36.36497985,127.3598975,36.35871541,252,234,32.123368421052554,4.60555455581044,116.71428571428572,814.0726495726495,-18,-27.517813865242115,697.3583638583639,갑천네거리->갑천대교네거리
23,RSE7157,RSE1505,127.3514407,36.35071847,127.3478138,36.34869141,34,34,0.0101963818904444,0.000242646832797,139.58823529411765,5865.705882352941,0,-0.009953735057647399,5726.117647058823,만년교네거리->도안호반베르디움201동삼거리
