reg_ymdhms,vds_id,tr_vol,trvl_spd,trvl_tm
20230406002000,VDS0103,4.0,53.3,22.0
20230406002500,VDS0103,5.0,63.3,19.0
20230406003000,VDS0103,4.0,57.0,21.0
20230406003500,VDS0103,5.0,59.8,20.0
20230406004000,VDS0103,6.0,49.1,24.0
20230406004500,VDS0103,5.0,66.1,18.0
20230406005000,VDS0103,4.0,56.3,21.0
20230406005500,VDS0103,4.0,49.0,24.0
20230406010000,VDS0103,5.0,61.4,19.0
20230406010500,VDS0103,4.0,66.0,18.0
20230406011000,VDS0103,5.0,50.4,24.0
20230406011500,VDS0103,4.0,67.3,18.0
20230406012000,VDS0103,4.0,57.5,21.0
20230406012500,VDS0103,4.0,54.3,22.0
20230406013000,VDS0103,4.0,58.0,21.0
20230406013500,VDS0103,4.0,72.3,17.0
20230406014000,VDS0103,4.0,58.0,21.0
20230406014500,VDS0103,4.0,61.3,19.0
20230406015000,VDS0103,5.0,53.5,22.0
20230406015500,VDS0103,5.0,42.1,28.0
20230406020000,VDS0103,4.0,55.0,22.0
20230406020500,VDS0103,4.0,57.8,21.0
20230406021000,VDS0103,5.0,42.4,28.0
20230406021500,VDS0103,4.0,59.8,20.0
20230406022000,VDS0103,6.0,64.9,18.0
20230406022500,VDS0103,4.0,51.5,23.0
20230406023000,VDS0103,4.0,53.0,23.0
20230406023500,VDS0103,5.0,48.9,24.0
20230406024000,VDS0103,4.0,44.5,27.0
20230406024500,VDS0103,5.0,46.5,26.0
20230406025000,VDS0103,4.0,56.8,21.0
20230406025500,VDS0103,4.0,50.8,24.0
20230406030000,VDS0103,6.0,38.3,31.0
20230406030500,VDS0103,4.0,55.5,22.0
20230406031000,VDS0103,5.0,71.5,17.0
20230406031500,VDS0103,4.0,45.8,26.0
20230406032000,VDS0103,5.0,54.0,22.0
20230406032500,VDS0103,4.0,77.0,16.0
20230406033000,VDS0103,4.0,56.8,21.0
20230406033500,VDS0103,6.0,58.3,21.0
20230406034000,VDS0103,6.0,47.0,25.0
20230406034500,VDS0103,4.0,66.8,18.0
20230406035000,VDS0103,10.0,53.4,22.0
20230406035500,VDS0103,4.0,52.0,23.0
20230406040000,VDS0103,4.0,32.3,37.0
20230406040500,VDS0103,4.0,57.5,21.0
20230406041000,VDS0103,4.0,63.0,19.0
20230406041500,VDS0103,4.0,59.5,20.0
20230406042000,VDS0103,6.0,43.5,27.0
20230406042500,VDS0103,4.0,53.0,23.0
20230406043000,VDS0103,4.0,50.0,24.0
20230406043500,VDS0103,4.0,52.8,23.0
20230406044000,VDS0103,4.0,59.8,20.0
20230406044500,VDS0103,4.0,41.3,29.0
20230406045000,VDS0103,5.0,43.1,28.0
20230406045500,VDS0103,4.0,40.8,29.0
20230406050000,VDS0103,5.0,48.3,25.0
20230406050500,VDS0103,5.0,58.6,20.0
20230406051000,VDS0103,4.0,56.0,21.0
20230406051500,VDS0103,4.0,54.3,22.0
20230406052000,VDS0103,6.0,45.0,27.0
20230406052500,VDS0103,5.0,48.8,24.0
20230406053000,VDS0103,4.0,52.8,23.0
20230406053500,VDS0103,5.0,45.3,26.0
20230406054000,VDS0103,5.0,59.1,20.0
20230406054500,VDS0103,4.0,40.5,30.0
20230406055000,VDS0103,6.0,61.1,20.0
20230406055500,VDS0103,5.0,63.6,19.0
20230406060000,VDS0103,6.0,50.1,24.0
20230406060500,VDS0103,9.0,53.1,23.0
20230406061000,VDS0103,8.0,51.4,23.0
20230406061500,VDS0103,4.0,48.8,24.0
20230406062000,VDS0103,6.0,56.0,21.0
20230406062500,VDS0103,9.0,54.9,22.0
20230406063000,VDS0103,11.0,61.4,19.0
20230406063500,VDS0103,20.0,57.9,21.0
20230406064000,VDS0103,18.0,68.6,17.0
20230406064500,VDS0103,14.0,53.6,22.0
20230406065000,VDS0103,24.0,53.0,23.0
20230406065500,VDS0103,22.0,57.1,21.0
20230406070000,VDS0103,27.0,56.3,21.0
20230406070500,VDS0103,25.0,49.1,24.0
20230406071000,VDS0103,31.0,58.2,21.0
20230406071500,VDS0103,28.0,54.0,22.0
20230406072000,VDS0103,26.0,45.1,27.0
20230406072500,VDS0103,48.0,47.2,25.0
20230406073000,VDS0103,74.0,51.3,23.0
20230406073500,VDS0103,74.0,53.0,23.0
20230406074000,VDS0103,79.0,50.3,24.0
20230406074500,VDS0103,74.0,46.8,26.0
20230406075000,VDS0103,84.0,50.8,24.0
20230406075500,VDS0103,84.0,50.9,23.0
20230406080000,VDS0103,91.0,56.1,21.0
20230406080500,VDS0103,89.0,52.5,23.0
20230406081000,VDS0103,120.0,55.6,21.0
20230406081500,VDS0103,95.0,54.7,22.0
20230406082000,VDS0103,85.0,57.0,21.0
20230406082500,VDS0103,122.0,56.9,21.0
20230406083000,VDS0103,84.0,53.5,22.0
20230406083500,VDS0103,85.0,48.5,25.0
20230406084000,VDS0103,103.0,54.2,22.0
20230406084500,VDS0103,78.0,54.3,22.0
20230406085000,VDS0103,89.0,61.6,19.0
20230406085500,VDS0103,82.0,52.2,23.0
20230406090000,VDS0103,69.0,58.0,21.0
20230406090500,VDS0103,58.0,55.6,21.0
20230406091000,VDS0103,78.0,57.3,21.0
20230406091500,VDS0103,76.0,55.6,21.0
20230406092000,VDS0103,47.0,47.4,25.0
20230406092500,VDS0103,63.0,44.8,27.0
20230406093000,VDS0103,35.0,55.2,22.0
20230406093500,VDS0103,57.0,54.1,22.0
20230406094000,VDS0103,71.0,50.5,24.0
20230406094500,VDS0103,48.0,46.9,25.0
20230406095000,VDS0103,64.0,53.4,22.0
20230406095500,VDS0103,56.0,54.7,22.0
20230406100000,VDS0103,39.0,55.8,21.0
20230406100500,VDS0103,56.0,69.9,17.0
20230406101000,VDS0103,47.0,57.4,21.0
20230406101500,VDS0103,42.0,51.4,23.0
20230406102000,VDS0103,58.0,52.8,23.0
20230406102500,VDS0103,51.0,49.1,24.0
20230406103000,VDS0103,37.0,47.6,25.0
20230406103500,VDS0103,56.0,58.5,20.0
20230406104000,VDS0103,53.0,61.0,20.0
20230406104500,VDS0103,39.0,47.9,25.0
20230406105000,VDS0103,42.0,60.0,20.0
20230406105500,VDS0103,52.0,52.5,23.0
20230406110000,VDS0103,42.0,60.9,20.0
20230406110500,VDS0103,61.0,52.2,23.0
20230406111000,VDS0103,58.0,46.8,26.0
20230406111500,VDS0103,39.0,49.6,24.0
20230406112000,VDS0103,58.0,52.7,23.0
20230406112500,VDS0103,75.0,55.9,21.0
20230406113000,VDS0103,48.0,52.8,23.0
20230406113500,VDS0103,57.0,44.8,27.0
20230406114000,VDS0103,57.0,46.5,26.0
20230406114500,VDS0103,36.0,44.2,27.0
20230406115000,VDS0103,67.0,45.2,26.0
20230406115500,VDS0103,55.0,54.7,22.0
20230406120000,VDS0103,42.0,43.0,28.0
20230406120500,VDS0103,63.0,55.4,22.0
20230406121000,VDS0103,58.0,47.3,25.0
20230406121500,VDS0103,33.0,53.5,22.0
20230406122000,VDS0103,34.0,56.6,21.0
20230406122500,VDS0103,46.0,61.7,19.0
20230406123000,VDS0103,33.0,49.3,24.0
20230406123500,VDS0103,39.0,55.7,21.0
20230406124000,VDS0103,51.0,49.9,24.0
20230406124500,VDS0103,39.0,69.4,17.0
20230406125000,VDS0103,45.0,49.4,24.0
20230406125500,VDS0103,48.0,57.8,21.0
20230406130000,VDS0103,41.0,60.3,20.0
20230406130500,VDS0103,58.0,50.0,24.0
20230406131000,VDS0103,49.0,53.8,22.0
20230406131500,VDS0103,42.0,51.8,23.0
20230406132000,VDS0103,42.0,49.3,24.0
20230406132500,VDS0103,70.0,52.5,23.0
20230406133000,VDS0103,48.0,57.7,21.0
20230406133500,VDS0103,64.0,52.0,23.0
20230406134000,VDS0103,69.0,52.7,23.0
20230406134500,VDS0103,52.0,57.1,21.0
20230406135000,VDS0103,71.0,53.0,23.0
20230406135500,VDS0103,65.0,63.1,19.0
20230406140000,VDS0103,47.0,51.4,23.0
20230406140500,VDS0103,80.0,48.9,24.0
20230406141000,VDS0103,70.0,45.8,26.0
20230406141500,VDS0103,50.0,55.0,22.0
20230406142000,VDS0103,75.0,49.9,24.0
20230406142500,VDS0103,78.0,54.3,22.0
20230406143000,VDS0103,43.0,61.9,19.0
20230406143500,VDS0103,68.0,54.9,22.0
20230406144000,VDS0103,72.0,54.4,22.0
20230406144500,VDS0103,53.0,48.9,24.0
20230406145000,VDS0103,75.0,53.5,22.0
20230406145500,VDS0103,76.0,55.8,21.0
20230406150000,VDS0103,46.0,57.0,21.0
20230406150500,VDS0103,59.0,48.0,25.0
20230406151000,VDS0103,62.0,58.5,20.0
20230406151500,VDS0103,48.0,61.9,19.0
20230406152000,VDS0103,79.0,54.3,22.0
20230406152500,VDS0103,76.0,57.8,21.0
20230406153000,VDS0103,43.0,71.2,17.0
20230406153500,VDS0103,64.0,55.3,22.0
20230406154000,VDS0103,78.0,55.2,22.0
20230406154500,VDS0103,39.0,45.5,26.0
20230406155000,VDS0103,82.0,55.3,22.0
20230406155500,VDS0103,101.0,56.4,21.0
20230406160000,VDS0103,43.0,60.3,20.0
20230406160500,VDS0103,59.0,59.5,20.0
20230406161000,VDS0103,86.0,61.4,19.0
20230406161500,VDS0103,53.0,58.6,20.0
20230406162000,VDS0103,79.0,48.8,24.0
20230406162500,VDS0103,115.0,53.8,22.0
20230406163000,VDS0103,53.0,51.0,23.0
20230406163500,VDS0103,83.0,48.7,25.0
20230406164000,VDS0103,88.0,53.3,22.0
20230406164500,VDS0103,53.0,58.5,20.0
20230406165000,VDS0103,80.0,53.5,22.0
20230406165500,VDS0103,87.0,55.8,21.0
20230406170000,VDS0103,53.0,55.9,21.0
20230406170500,VDS0103,72.0,53.1,23.0
20230406171000,VDS0103,78.0,50.2,24.0
20230406171500,VDS0103,50.0,50.3,24.0
20230406172000,VDS0103,79.0,58.4,20.0
20230406172500,VDS0103,108.0,57.7,21.0
20230406173000,VDS0103,71.0,52.4,23.0
20230406173500,VDS0103,98.0,51.9,23.0
20230406174000,VDS0103,102.0,54.7,22.0
20230406174500,VDS0103,62.0,55.9,21.0
20230406175000,VDS0103,102.0,54.2,22.0
20230406175500,VDS0103,95.0,59.8,20.0
20230406180000,VDS0103,66.0,59.5,20.0
20230406180500,VDS0103,113.0,51.5,23.0
20230406181000,VDS0103,110.0,50.4,24.0
20230406181500,VDS0103,63.0,58.2,21.0
20230406182000,VDS0103,105.0,56.1,21.0
20230406182500,VDS0103,107.0,50.3,24.0
20230406183000,VDS0103,72.0,53.8,22.0
20230406183500,VDS0103,111.0,59.9,20.0
20230406184000,VDS0103,87.0,48.7,25.0
20230406184500,VDS0103,39.0,52.5,23.0
20230406185000,VDS0103,85.0,49.5,24.0
20230406185500,VDS0103,85.0,49.1,24.0
20230406190000,VDS0103,64.0,53.2,22.0
20230406190500,VDS0103,73.0,61.9,19.0
20230406191000,VDS0103,61.0,54.2,22.0
20230406191500,VDS0103,35.0,56.5,21.0
20230406192000,VDS0103,68.0,50.0,24.0
20230406192500,VDS0103,34.0,61.9,19.0
20230406193000,VDS0103,23.0,52.3,23.0
20230406193500,VDS0103,32.0,54.5,22.0
20230406194000,VDS0103,37.0,51.1,23.0
20230406194500,VDS0103,23.0,59.9,20.0
20230406195000,VDS0103,41.0,54.3,22.0
20230406195500,VDS0103,34.0,59.1,20.0
20230406200000,VDS0103,30.0,65.0,18.0
20230406200500,VDS0103,39.0,54.6,22.0
20230406201000,VDS0103,36.0,54.0,22.0
20230406201500,VDS0103,31.0,53.6,22.0
20230406202000,VDS0103,46.0,44.4,27.0
20230406202500,VDS0103,27.0,47.2,25.0
20230406203000,VDS0103,30.0,43.6,27.0
20230406203500,VDS0103,43.0,49.9,24.0
20230406204000,VDS0103,35.0,42.3,28.0
20230406204500,VDS0103,19.0,46.2,26.0
20230406205000,VDS0103,45.0,47.3,25.0
20230406205500,VDS0103,50.0,52.1,23.0
20230406210000,VDS0103,22.0,48.1,25.0
20230406210500,VDS0103,34.0,43.2,28.0
20230406211000,VDS0103,38.0,42.6,28.0
20230406211500,VDS0103,23.0,46.2,26.0
20230406212000,VDS0103,41.0,43.0,28.0
20230406212500,VDS0103,35.0,43.9,27.0
20230406213000,VDS0103,23.0,47.8,25.0
20230406213500,VDS0103,42.0,48.0,25.0
20230406214000,VDS0103,41.0,53.6,22.0
20230406214500,VDS0103,25.0,45.6,26.0
20230406215000,VDS0103,39.0,45.6,26.0
20230406215500,VDS0103,36.0,45.4,26.0
20230406220000,VDS0103,34.0,50.8,24.0
20230406220500,VDS0103,40.0,47.5,25.0
20230406221000,VDS0103,33.0,51.6,23.0
20230406221500,VDS0103,22.0,58.6,20.0
20230406222000,VDS0103,41.0,47.1,25.0
20230406222500,VDS0103,29.0,41.7,29.0
20230406223000,VDS0103,21.0,59.4,20.0
20230406223500,VDS0103,25.0,55.1,22.0
20230406224000,VDS0103,15.0,61.8,19.0
20230406224500,VDS0103,9.0,49.1,24.0
20230406225000,VDS0103,18.0,65.6,18.0
20230406225500,VDS0103,17.0,57.7,21.0
20230406230000,VDS0103,15.0,57.4,21.0
20230406230500,VDS0103,15.0,55.3,22.0
20230406231000,VDS0103,12.0,56.3,21.0
20230406231500,VDS0103,7.0,45.3,26.0
20230406232000,VDS0103,15.0,43.6,27.0
20230406232500,VDS0103,12.0,78.1,15.0
20230406233000,VDS0103,6.0,74.0,16.0
20230406233500,VDS0103,7.0,78.7,15.0
20230406234000,VDS0103,5.0,64.0,19.0
20230406234500,VDS0103,4.0,40.0,30.0
20230406235000,VDS0103,4.0,49.8,24.0
20230406235500,VDS0103,4.0,59.8,20.0
20230406000000,VDS0104,13.0,52.0,23.0
20230406000500,VDS0104,9.0,54.9,22.0
20230406001000,VDS0104,5.0,56.5,21.0
20230406001500,VDS0104,7.0,62.2,19.0
20230406002000,VDS0104,5.0,50.6,24.0
20230406002500,VDS0104,6.0,70.5,17.0
20230406003000,VDS0104,8.0,55.3,22.0
20230406003500,VDS0104,5.0,45.9,26.0
20230406004000,VDS0104,5.0,53.5,22.0
20230406004500,VDS0104,5.0,50.6,24.0
20230406005000,VDS0104,9.0,63.0,19.0
20230406005500,VDS0104,6.0,59.1,20.0
20230406010000,VDS0104,5.0,53.1,23.0
20230406010500,VDS0104,6.0,40.0,30.0
20230406011000,VDS0104,4.0,52.0,23.0
20230406011500,VDS0104,4.0,52.3,23.0
20230406012000,VDS0104,6.0,60.1,20.0
20230406012500,VDS0104,4.0,56.3,21.0
20230406013000,VDS0104,6.0,55.5,22.0
20230406013500,VDS0104,6.0,70.9,17.0
20230406014000,VDS0104,4.0,44.8,27.0
20230406014500,VDS0104,4.0,71.5,17.0
20230406015000,VDS0104,5.0,58.0,21.0
20230406015500,VDS0104,5.0,47.1,25.0
20230406020000,VDS0104,4.0,45.8,26.0
20230406020500,VDS0104,6.0,58.6,20.0
20230406021000,VDS0104,9.0,58.7,20.0
20230406021500,VDS0104,5.0,65.9,18.0
20230406022000,VDS0104,4.0,64.5,19.0
20230406022500,VDS0104,4.0,54.5,22.0
20230406023000,VDS0104,7.0,61.6,19.0
20230406023500,VDS0104,5.0,50.0,24.0
20230406024000,VDS0104,5.0,55.9,21.0
20230406024500,VDS0104,4.0,62.8,19.0
20230406025000,VDS0104,5.0,37.6,32.0
20230406025500,VDS0104,4.0,49.3,24.0
20230406030000,VDS0104,4.0,64.5,19.0
20230406030500,VDS0104,6.0,60.3,20.0
20230406031000,VDS0104,7.0,58.7,20.0
20230406031500,VDS0104,5.0,63.3,19.0
20230406032000,VDS0104,5.0,51.5,23.0
20230406032500,VDS0104,6.0,49.8,24.0
20230406033000,VDS0104,4.0,56.0,21.0
20230406033500,VDS0104,5.0,60.1,20.0
20230406034000,VDS0104,4.0,56.5,21.0
20230406034500,VDS0104,9.0,50.3,24.0
20230406035000,VDS0104,4.0,47.0,25.0
20230406035500,VDS0104,6.0,54.9,22.0
20230406040000,VDS0104,5.0,56.3,21.0
20230406040500,VDS0104,5.0,52.0,23.0
20230406041000,VDS0104,7.0,50.1,24.0
20230406041500,VDS0104,7.0,53.2,22.0
20230406042000,VDS0104,4.0,46.0,26.0
20230406042500,VDS0104,5.0,49.4,24.0
20230406043000,VDS0104,9.0,51.8,23.0
20230406043500,VDS0104,5.0,70.1,17.0
20230406044000,VDS0104,4.0,46.5,26.0
20230406044500,VDS0104,9.0,60.7,20.0
20230406045000,VDS0104,5.0,49.3,24.0
20230406045500,VDS0104,7.0,55.9,21.0
20230406050000,VDS0104,6.0,47.1,25.0
20230406050500,VDS0104,4.0,56.0,21.0
20230406051000,VDS0104,8.0,61.5,19.0
20230406051500,VDS0104,12.0,64.5,19.0
20230406052000,VDS0104,7.0,57.6,21.0
20230406052500,VDS0104,10.0,60.5,20.0
20230406053000,VDS0104,14.0,54.4,22.0
20230406053500,VDS0104,10.0,55.4,22.0
20230406054000,VDS0104,16.0,51.0,23.0
20230406054500,VDS0104,13.0,46.1,26.0
20230406055000,VDS0104,9.0,60.6,20.0
20230406055500,VDS0104,12.0,59.8,20.0
20230406060000,VDS0104,14.0,57.7,21.0
20230406060500,VDS0104,20.0,45.5,26.0
20230406061000,VDS0104,16.0,54.1,22.0
20230406061500,VDS0104,18.0,56.8,21.0
20230406062000,VDS0104,32.0,51.7,23.0
20230406062500,VDS0104,42.0,54.9,22.0
20230406063000,VDS0104,55.0,55.5,22.0
20230406063500,VDS0104,45.0,56.8,21.0
20230406064000,VDS0104,70.0,55.1,22.0
20230406064500,VDS0104,53.0,54.6,22.0
20230406065000,VDS0104,80.0,56.6,21.0
20230406065500,VDS0104,67.0,58.1,21.0
20230406070000,VDS0104,64.0,61.6,19.0
20230406070500,VDS0104,108.0,56.8,21.0
20230406071000,VDS0104,82.0,48.9,24.0
20230406071500,VDS0104,123.0,46.7,26.0
20230406072000,VDS0104,116.0,50.5,24.0
20230406072500,VDS0104,129.0,45.0,27.0
20230406073000,VDS0104,141.0,48.5,25.0
20230406073500,VDS0104,122.0,40.9,29.0
20230406074000,VDS0104,102.0,34.5,35.0
20230406074500,VDS0104,113.0,34.7,34.0
20230406075000,VDS0104,59.0,26.8,45.0
20230406075500,VDS0104,30.0,33.6,36.0
20230406080000,VDS0104,57.0,27.9,43.0
20230406080500,VDS0104,21.0,26.1,46.0
20230406081000,VDS0104,31.0,25.8,46.0
20230406081500,VDS0104,35.0,33.0,36.0
20230406082000,VDS0104,43.0,31.6,38.0
20230406082500,VDS0104,21.0,31.1,38.0
20230406083000,VDS0104,46.0,37.3,32.0
20230406083500,VDS0104,43.0,29.8,40.0
20230406084000,VDS0104,64.0,42.9,28.0
20230406084500,VDS0104,135.0,43.7,27.0
20230406085000,VDS0104,95.0,48.6,25.0
20230406085500,VDS0104,114.0,44.5,27.0
20230406090000,VDS0104,141.0,50.8,24.0
20230406090500,VDS0104,118.0,50.2,24.0
20230406091000,VDS0104,111.0,49.2,24.0
20230406091500,VDS0104,157.0,49.6,24.0
20230406092000,VDS0104,91.0,49.9,24.0
20230406092500,VDS0104,126.0,46.2,26.0
20230406093000,VDS0104,120.0,48.4,25.0
20230406093500,VDS0104,96.0,49.5,24.0
20230406094000,VDS0104,101.0,38.1,31.0
20230406094500,VDS0104,92.0,43.8,27.0
20230406095000,VDS0104,87.0,49.1,24.0
20230406095500,VDS0104,92.0,54.7,22.0
20230406100000,VDS0104,79.0,55.8,21.0
20230406100500,VDS0104,67.0,55.3,22.0
20230406101000,VDS0104,76.0,54.1,22.0
20230406101500,VDS0104,91.0,53.1,23.0
20230406102000,VDS0104,67.0,53.7,22.0
20230406102500,VDS0104,88.0,57.5,21.0
20230406103000,VDS0104,91.0,53.8,22.0
20230406103500,VDS0104,86.0,52.3,23.0
20230406104000,VDS0104,90.0,53.6,22.0
20230406104500,VDS0104,85.0,56.4,21.0
20230406105000,VDS0104,61.0,54.1,22.0
20230406105500,VDS0104,70.0,52.9,23.0
20230406110000,VDS0104,67.0,55.5,22.0
20230406110500,VDS0104,61.0,55.6,21.0
20230406111000,VDS0104,68.0,54.1,22.0
20230406111500,VDS0104,78.0,58.5,20.0
20230406112000,VDS0104,77.0,53.2,22.0
20230406112500,VDS0104,81.0,52.2,23.0
20230406113000,VDS0104,58.0,54.5,22.0
20230406113500,VDS0104,81.0,56.6,21.0
20230406114000,VDS0104,72.0,54.3,22.0
20230406114500,VDS0104,62.0,55.8,21.0
20230406115000,VDS0104,61.0,55.2,22.0
20230406115500,VDS0104,70.0,53.5,22.0
20230406120000,VDS0104,54.0,53.2,22.0
20230406120500,VDS0104,59.0,56.7,21.0
20230406121000,VDS0104,60.0,54.8,22.0
20230406121500,VDS0104,54.0,60.8,20.0
20230406122000,VDS0104,70.0,50.8,24.0
20230406122500,VDS0104,67.0,52.4,23.0
20230406123000,VDS0104,71.0,56.5,21.0
20230406123500,VDS0104,50.0,56.2,21.0
20230406124000,VDS0104,66.0,53.1,23.0
20230406124500,VDS0104,52.0,58.2,21.0
20230406125000,VDS0104,60.0,54.2,22.0
20230406125500,VDS0104,76.0,52.7,23.0
20230406130000,VDS0104,71.0,54.1,22.0
20230406130500,VDS0104,54.0,58.1,21.0
20230406131000,VDS0104,84.0,54.6,22.0
20230406131500,VDS0104,62.0,56.3,21.0
20230406132000,VDS0104,61.0,54.2,22.0
20230406132500,VDS0104,61.0,53.9,22.0
20230406133000,VDS0104,83.0,51.5,23.0
20230406133500,VDS0104,91.0,53.7,22.0
20230406134000,VDS0104,83.0,52.4,23.0
20230406134500,VDS0104,74.0,54.2,22.0
20230406135000,VDS0104,71.0,51.4,23.0
20230406135500,VDS0104,101.0,51.0,23.0
20230406140000,VDS0104,78.0,57.0,21.0
20230406140500,VDS0104,68.0,56.7,21.0
20230406141000,VDS0104,89.0,55.8,21.0
20230406141500,VDS0104,63.0,55.4,22.0
20230406142000,VDS0104,71.0,54.9,22.0
20230406142500,VDS0104,77.0,52.7,23.0
20230406143000,VDS0104,96.0,53.9,22.0
20230406143500,VDS0104,80.0,47.4,25.0
20230406144000,VDS0104,87.0,49.0,24.0
20230406144500,VDS0104,74.0,53.7,22.0
20230406145000,VDS0104,83.0,54.2,22.0
20230406145500,VDS0104,82.0,51.6,23.0
20230406150000,VDS0104,80.0,52.1,23.0
20230406150500,VDS0104,69.0,54.3,22.0
20230406151000,VDS0104,71.0,50.1,24.0
20230406151500,VDS0104,64.0,56.2,21.0
20230406152000,VDS0104,84.0,51.0,23.0
20230406152500,VDS0104,109.0,54.3,22.0
20230406153000,VDS0104,86.0,50.8,24.0
20230406153500,VDS0104,59.0,60.4,20.0
20230406154000,VDS0104,92.0,53.2,22.0
20230406154500,VDS0104,79.0,55.1,22.0
20230406155000,VDS0104,65.0,52.5,23.0
20230406155500,VDS0104,83.0,54.0,22.0
20230406160000,VDS0104,95.0,51.4,23.0
20230406160500,VDS0104,75.0,56.8,21.0
20230406161000,VDS0104,93.0,55.8,21.0
20230406161500,VDS0104,100.0,54.5,22.0
20230406162000,VDS0104,108.0,49.2,24.0
20230406162500,VDS0104,103.0,52.5,23.0
20230406163000,VDS0104,105.0,50.3,24.0
20230406163500,VDS0104,98.0,51.0,23.0
20230406164000,VDS0104,109.0,50.6,24.0
20230406164500,VDS0104,92.0,57.6,21.0
20230406165000,VDS0104,96.0,53.0,23.0
20230406165500,VDS0104,106.0,49.5,24.0
20230406170000,VDS0104,98.0,54.6,22.0
20230406170500,VDS0104,95.0,52.2,23.0
20230406171000,VDS0104,131.0,45.6,26.0
20230406171500,VDS0104,102.0,47.8,25.0
20230406172000,VDS0104,86.0,46.9,25.0
20230406172500,VDS0104,110.0,47.1,25.0
20230406173000,VDS0104,95.0,54.5,22.0
20230406173500,VDS0104,82.0,56.5,21.0
20230406174000,VDS0104,112.0,51.4,23.0
20230406174500,VDS0104,110.0,53.3,22.0
20230406175000,VDS0104,88.0,48.6,25.0
20230406175500,VDS0104,110.0,58.0,21.0
20230406180000,VDS0104,116.0,53.7,22.0
20230406180500,VDS0104,115.0,51.9,23.0
20230406181000,VDS0104,140.0,47.8,25.0
20230406181500,VDS0104,119.0,48.8,24.0
20230406182000,VDS0104,116.0,43.1,28.0
20230406182500,VDS0104,113.0,52.3,23.0
20230406183000,VDS0104,108.0,53.0,23.0
20230406183500,VDS0104,94.0,50.3,24.0
20230406184000,VDS0104,82.0,50.4,24.0
20230406184500,VDS0104,93.0,52.2,23.0
20230406185000,VDS0104,53.0,53.1,23.0
20230406185500,VDS0104,86.0,51.0,23.0
20230406190000,VDS0104,61.0,49.5,24.0
20230406190500,VDS0104,47.0,51.4,23.0
20230406191000,VDS0104,87.0,51.6,23.0
20230406191500,VDS0104,64.0,52.7,23.0
20230406192000,VDS0104,53.0,49.7,24.0
20230406192500,VDS0104,58.0,53.6,22.0
20230406193000,VDS0104,69.0,52.3,23.0
20230406193500,VDS0104,59.0,51.6,23.0
20230406194000,VDS0104,58.0,53.3,22.0
20230406194500,VDS0104,56.0,56.8,21.0
20230406195000,VDS0104,48.0,54.5,22.0
20230406195500,VDS0104,45.0,53.9,22.0
20230406200000,VDS0104,57.0,51.0,23.0
20230406200500,VDS0104,51.0,54.0,22.0
20230406201000,VDS0104,50.0,49.6,24.0
20230406201500,VDS0104,40.0,51.6,23.0
20230406202000,VDS0104,36.0,53.2,22.0
20230406202500,VDS0104,56.0,49.4,24.0
20230406203000,VDS0104,50.0,49.6,24.0
20230406203500,VDS0104,32.0,48.4,25.0
20230406204000,VDS0104,46.0,45.4,26.0
20230406204500,VDS0104,54.0,49.0,24.0
20230406205000,VDS0104,38.0,46.0,26.0
20230406205500,VDS0104,45.0,46.5,26.0
20230406210000,VDS0104,29.0,46.2,26.0
20230406210500,VDS0104,43.0,48.3,25.0
20230406211000,VDS0104,50.0,49.0,24.0
20230406211500,VDS0104,48.0,50.9,23.0
20230406212000,VDS0104,34.0,50.6,24.0
20230406212500,VDS0104,43.0,49.2,24.0
20230406213000,VDS0104,44.0,51.6,23.0
20230406213500,VDS0104,42.0,50.3,24.0
20230406214000,VDS0104,51.0,51.6,23.0
20230406214500,VDS0104,37.0,50.3,24.0
20230406215000,VDS0104,24.0,49.1,24.0
20230406215500,VDS0104,36.0,52.2,23.0
20230406220000,VDS0104,44.0,47.4,25.0
20230406220500,VDS0104,39.0,47.2,25.0
20230406221000,VDS0104,35.0,52.1,23.0
20230406221500,VDS0104,31.0,46.7,26.0
20230406222000,VDS0104,31.0,52.2,23.0
20230406222500,VDS0104,30.0,56.1,21.0
20230406223000,VDS0104,27.0,50.7,24.0
20230406223500,VDS0104,21.0,51.1,23.0
20230406224000,VDS0104,37.0,55.3,22.0
20230406224500,VDS0104,27.0,57.6,21.0
20230406225000,VDS0104,20.0,58.2,21.0
20230406225500,VDS0104,15.0,58.2,21.0
20230406230000,VDS0104,18.0,57.3,21.0
20230406230500,VDS0104,17.0,59.0,20.0
20230406231000,VDS0104,25.0,61.4,19.0
20230406231500,VDS0104,22.0,56.4,21.0
20230406232000,VDS0104,20.0,55.7,21.0
20230406232500,VDS0104,22.0,58.4,20.0
20230406233000,VDS0104,19.0,62.5,19.0
20230406233500,VDS0104,13.0,59.8,20.0
20230406234000,VDS0104,19.0,63.7,19.0
20230406234500,VDS0104,17.0,59.1,20.0
20230406235000,VDS0104,14.0,52.5,23.0
20230406235500,VDS0104,12.0,64.5,19.0
20230406000000,VDS0107,35.0,74.7,41.0
20230406000500,VDS0107,33.0,68.2,45.0
20230406001000,VDS0107,50.0,75.4,40.0
20230406001500,VDS0107,29.0,69.3,44.0
20230406002000,VDS0107,28.0,67.2,45.0
20230406002500,VDS0107,36.0,57.2,53.0
20230406003000,VDS0107,14.0,51.0,60.0
20230406003500,VDS0107,31.0,70.2,43.0
20230406004000,VDS0107,31.0,76.0,40.0
