route_id,VDS_id,longitude,latitude,movers_2023,movers_2024,avg_speed_2023,avg_speed_2024,movers_diff,avg_speed_diff,location
0,VDS0023,127.354644,36.359348,7935,7766,52.328238719068416,52.95464362850972,-169,0.6264049094413053,봉명동 670(둔산방향)
1,VDS0104,127.345495,36.348277,2443,2361,51.3831891223733,49.69079754601227,-82,-1.6923915763610324,봉명동 1039-2(도안7단지예미지후문)
2,VDS0107,127.349163,36.3357,1856,2084,48.64921465968586,46.71304347826087,228,-1.9361711814249887,원신흥동 523(가수원동방향 150M 교통표지판부근)
3,VDS0108,127.349503,36.33567,0,3359,0.0,57.72563559322034,3359,57.72563559322034,원신흥동 514(VDS0107건너편)
4,VDS0110,127.343517,36.33197,2910,0,64.11281337047353,0.0,-2910,-64.11281337047353,도안동 1511(예미지 11단지 버스정류장 뒤쪽)
5,VDS0112,127.347811,36.32365,3699,3281,41.14380165289256,48.183397683397686,-418,7.039596030505123,"도안동 1525(도안동 307-2, 1505동 도로변)"
6,VDS0113,127.348111,36.323514,0,1493,0.0,47.782493368700266,1493,47.782493368700266,"도안동 1528(도안동 306-2, VDS0112 건너편)"
7,VDS0124,127.352844,36.331997,3627,3302,66.5715976331361,66.21588089330025,-325,-0.3557167398358416,도안동427-18
