route_id,VDS_id,longitude,latitude,movers_2023,movers_2024,avg_speed_2023,avg_speed_2024,movers_diff,avg_speed_diff,location
0,VDS0023,127.354644,36.359348,3140,3079,58.44615384615385,60.94764397905759,-61,2.50149013290374,봉명동 670(둔산방향)
1,VDS0104,127.345495,36.348277,1199,1396,45.224543080939945,45.923857868020306,197,0.6993147870803611,봉명동 1039-2(도안7단지예미지후문)
2,VDS0107,127.349163,36.3357,502,582,46.994219653179194,45.96120689655172,80,-1.0330127566274712,원신흥동 523(가수원동방향 150M 교통표지판부근)
3,VDS0108,127.349503,36.33567,2666,3057,52.83511777301927,49.26732673267327,391,-3.567791040346002,원신흥동 514(VDS0107건너편)
4,VDS0110,127.343517,36.33197,973,1055,65.91017964071857,67.91040462427746,82,2.000224983558894,도안동 1511(예미지 11단지 버스정류장 뒤쪽)
5,VDS0112,127.347811,36.32365,1207,1020,55.55555555555556,57.7982062780269,-187,2.242650722471346,"도안동 1525(도안동 307-2, 1505동 도로변)"
6,VDS0113,127.348111,36.323514,0,1175,0.0,49.423963133640555,1175,49.423963133640555,"도안동 1528(도안동 306-2, VDS0112 건너편)"
7,VDS0124,127.352844,36.331997,1406,1413,69.78859857482185,69.8798076923077,7,0.09120911748584604,도안동427-18
