route_id,VDS_id,longitude,latitude,movers_2023,movers_2024,avg_speed_2023,avg_speed_2024,movers_diff,avg_speed_diff,location
0,VDS0022,127.354784,36.359818,2791,2837,57.79843444227006,56.04528301886793,46,-1.7531514234021301,봉명동 15-2(유성방향)
1,VDS0103,127.345698,36.348726,605,596,51.797665369649806,46.40304182509506,-9,-5.394623544554747,봉명동 1062
2,VDS0107,127.349163,36.3357,612,808,43.252873563218394,40.12451361867704,196,-3.1283599445413515,원신흥동 523(가수원동방향 150M 교통표지판부근)
3,VDS0108,127.349503,36.33567,0,1576,0.0,53.69555555555556,1576,53.69555555555556,원신흥동 514(VDS0107건너편)
4,VDS0109,127.343543,36.332378,813,0,57.791666666666664,0.0,-813,-57.791666666666664,원신흥동528-5
5,VDS0112,127.347811,36.32365,1328,1109,49.849137931034484,50.39823008849557,-219,0.5490921574610894,"도안동 1525(도안동 307-2, 1505동 도로변)"
6,VDS0113,127.348111,36.323514,0,795,0.0,45.62765957446808,795,45.62765957446808,"도안동 1528(도안동 306-2, VDS0112 건너편)"
7,VDS0123,127.352836,36.332246,1367,1232,49.244582043343655,51.173202614379086,-135,1.928620571035431,원신흥동49-4
