route_id,origin_RSE_id,destin_RSE_id,lon_origin,lat_origin,lon_destin,lat_destin,movers_2023,movers_2024,avg_speed_2023,avg_speed_2024,avg_time_2023,avg_time_2024,movers_diff,avg_speed_diff,avg_time_diff,direction
0,RSE1515,RSE1517,127.348349,36.325866,127.348261,36.321167,1573,1828,23.454658005353767,13.445440262744263,87.80546726001272,153.1706783369803,255,-10.009217742609504,65.36521107696758,옥녀봉삼거리->도안동로입구
1,RSE1517,RSE1515,127.348261,36.321167,127.348349,36.325866,1631,1819,30.30402187173921,10.514963403731157,67.95953402820355,195.8587135788895,188,-19.78905846800805,127.89917955068596,도안동로입구->옥녀봉삼거리
2,RSE7359,RSE1515,127.347823,36.33207886,127.348349,36.325866,2611,2977,20.29548444066217,15.807097336784762,141.59440827269245,181.7997984548203,366,-4.488387103877409,40.20539018212784,옥녀봉네거리->옥녀봉삼거리
3,RSE1515,RSE7359,127.348349,36.325866,127.347823,36.33207886,1974,2190,40.20680077898936,39.16450854027992,71.47365754812563,73.375799086758,216,-1.042292238709443,1.902141538632364,옥녀봉삼거리->옥녀봉네거리
4,RSE1607,RSE7359,127.36794,36.334544,127.347823,36.33207886,854,1041,12.171743763385246,9.62067831990034,313.847775175644,397.0691642651297,187,-2.551065443484905,83.22138908948568,도솔네거리->옥녀봉네거리
5,RSE7196,RSE1607,127.3720303,36.33399461,127.36794,36.334544,2017,2371,13.169117576519335,10.280613662014764,100.38026772434308,128.58371994938844,354,-2.8885039145045717,28.203452225045353,안골네거리->도솔네거리
6,RSE7359,RSE1513,127.347823,36.33207886,127.3385757,36.33198127,187,305,10.315653642689757,3.09935996320652,306.7005347593583,1020.7967213114754,118,-7.216293679483236,714.0961865521172,옥녀봉네거리->위더스타워네거리
7,RSE1513,RSE1512,127.3385757,36.33198127,127.333091,36.332421,241,427,11.810527827209016,3.7404522301671896,165.89626556016597,523.8196721311475,186,-8.070075597041827,357.92340657098157,위더스타워네거리->도로교통공단대전충남지부앞
8,RSE7359,RSE1511,127.347823,36.33207886,127.348894,36.33949898,1300,1633,36.28462382492038,32.9030485434917,89.73307692307692,98.95529699938764,333,-3.381575281428681,9.22222007631072,옥녀봉네거리->원신흥로입구
9,RSE1511,RSE7359,127.348894,36.33949898,127.347823,36.33207886,1371,1974,34.400262939710835,28.911144745161064,94.64843180160469,112.61854103343464,603,-5.489118194549771,17.97010923182995,원신흥로입구->옥녀봉네거리
10,RSE1511,RSE1508,127.348894,36.33949898,127.347094,36.341812,1293,1021,30.638884493332835,9.55353153667007,37.77184841453983,121.13712047012731,-272,-21.085352956662767,83.36527205558748,원신흥로입구->원신흥북로종점
11,RSE1508,RSE1511,127.347094,36.341812,127.348894,36.33949898,1412,1325,25.916950858034625,17.502433180666937,44.65368271954674,66.12150943396226,-87,-8.414517677367687,21.467826714415523,원신흥북로종점->원신흥로입구
12,RSE1505,RSE1508,127.3478138,36.34869141,127.347094,36.341812,2022,1896,20.211831095825865,27.30671870940412,133.31552917903068,98.67721518987342,-126,7.094887613578255,-34.638313989157254,도안호반베르디움201동삼거리->원신흥북로종점
13,RSE1508,RSE1505,127.347094,36.341812,127.3478138,36.34869141,1189,903,19.848962823370705,8.947980197738872,135.75273338940286,301.1351052048727,-286,-10.900982625631833,165.3823718154698,원신흥북로종점->도안호반베르디움201동삼거리
14,RSE1505,RSE1504,127.3478138,36.34869141,127.3405407,36.34835572,677,824,16.917700025925704,5.275962623647081,152.91875923190543,490.34344660194176,147,-11.641737402278622,337.42468737003634,도안호반베르디움201동삼거리->진터지하차도
15,RSE1505,RSE8103,127.3478138,36.34869141,127.3482089,36.3520523,1454,1007,13.33433701220205,11.549230693990507,119.32943603851444,137.7735849056604,-447,-1.7851063182115432,18.44414886714597,도안호반베르디움201동삼거리->용반네거리
16,RSE8103,RSE1505,127.3482089,36.3520523,127.3478138,36.34869141,1276,1448,13.132292175146684,15.046314348088444,121.1653605015674,105.75207182320442,172,1.9140221729417597,-15.413288678362989,용반네거리->도안호반베르디움201동삼거리
17,RSE1501,RSE8102,127.3450559,36.35287005,127.3417161,36.35324983,2366,1869,13.79053057735952,3.628984099480028,131.54987320371936,499.9036918138042,-497,-10.161546477879492,368.35381861008483,계룡로132번길->유성네거리
18,RSE8103,RSE1501,127.3482089,36.3520523,127.3450559,36.35287005,1921,1970,27.67385477970948,9.523553389408733,46.19677251431546,134.24010152284265,49,-18.150301390300747,88.0433290085272,용반네거리->계룡로132번길
19,RSE7157,RSE8103,127.3514407,36.35071847,127.3482089,36.3520523,1442,1892,9.826106470195649,17.08183723795314,137.3640776699029,79.0169133192389,450,7.255730767757489,-58.347164350664016,만년교네거리->용반네거리
20,RSE7104,RSE7157,127.3570383,36.3560317,127.3514407,36.35071847,1047,1072,30.283692635928464,28.283671345252543,141.46227316141355,151.46548507462686,25,-2.000021290675921,10.003211913213306,월평초교삼거리->만년교네거리
21,RSE7105,RSE7104,127.3598975,36.35871541,127.3570383,36.3560317,449,635,21.9068811604736,10.89206101247275,72.77728285077951,146.3748031496063,186,-11.01482014800085,73.59752029882678,갑천대교네거리->월평초교삼거리
22,RSE7157,RSE1505,127.3514407,36.35071847,127.3478138,36.34869141,550,258,25.382593569399777,10.537093307991398,218.8945454545455,527.2906976744187,-292,-14.845500261408379,308.39615221987316,만년교네거리->도안호반베르디움201동삼거리
23,RSE7157,RSE1511,127.3514407,36.35071847,127.348894,36.33949898,1,14,8.819299570628116,2.922121899407842,485.0,1463.7857142857142,13,-5.897177671220274,978.7857142857142,만년교네거리->원신흥로입구
24,RSE7192,RSE7157,127.358333,36.353386,127.3514407,36.35071847,883,977,33.88002348181674,29.965435766073856,88.98980747451868,100.61514841351077,94,-3.9145877157428863,11.625340938992082,월평삼거리->만년교네거리
25,RSE7192,RSE7104,127.358333,36.353386,127.3570383,36.3560317,258,243,9.213753400054708,1.7196816526410723,128.93798449612405,690.8271604938271,-15,-7.494071747413636,561.8891759977031,월평삼거리->월평초교삼거리
26,RSE7104,RSE7192,127.3570383,36.3560317,127.358333,36.353386,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,월평초교삼거리->월평삼거리
